Elapsed time (s),Accuracy (%),Method
120,1.1833333325386048,Polaris
170,3.06749999010563,Polaris
220,7.959999970912937,Polaris
270,9.735000012159347,Polaris
320,6.965454561103473,Polaris
370,6.505454493826086,Polaris
420,16.472727262106808,Polaris
470,18.699999989379535,Polaris
520,19.099999998092652,Polaris
570,21.39818180621754,Polaris
620,23.05636362947117,Polaris
670,23.890909088178113,Polaris
720,25.047272719903425,Polaris
770,26.015454543590543,Polaris
820,26.896666658957802,Polaris
870,28.209090903195467,Polaris
920,28.617499993920326,Polaris
970,29.711818178610365,Polaris
1020,30.38272726956281,Polaris
1070,31.042727269736204,Polaris
1120,31.66999999700893,Polaris
1170,31.669999999999998,Polaris
1220,32.201818179000504,Polaris
1270,32.39999999952316,Polaris
1320,33.12363635891134,Polaris
1370,33.60181818116795,Polaris
1420,34.06090908718109,Polaris
1470,34.6281818170114,Polaris
1520,34.887272725885566,Polaris
1570,35.14545454484767,Polaris
1620,35.217272729310125,Polaris
1670,34.79000000203739,Polaris
1720,35.53363636151227,Polaris
1770,35.90333333301544,Polaris
1820,36.18818181670796,Polaris
1870,36.69363636099209,Polaris
1920,36.548181820305906,Polaris
1970,36.76272726960616,Polaris
2020,36.890000001907346,Polaris
2070,36.999090904929425,Polaris
2120,37.52545454679836,Polaris
2170,37.38363636164232,Polaris
2220,37.692727275935084,Polaris
2270,37.02000000320781,Polaris
2320,38.119999994754785,Polaris
2370,38.05818181909214,Polaris
2420,38.405454543157056,Polaris
2470,38.626363635843454,Polaris
2520,38.56090909177607,Polaris
2570,38.51545454502106,Polaris
2620,38.788181815580884,Polaris
2670,39.17272727268392,Polaris
2720,39.12363636498017,Polaris
2770,38.85000000095367,Polaris
2820,38.650000000953675,Polaris
2870,39.52272726856579,Polaris
2920,39.438181819092144,Polaris
2970,39.70545454363389,Polaris
3020,39.81363636367971,Polaris
3070,39.8154545454112,Polaris
3120,39.89272727203369,Polaris
3170,40.01272727233713,Polaris
3220,40.03454545510899,Polaris
3270,39.97090909017216,Polaris
3320,40.156666664441424,Polaris
3370,40.62333333110809,Polaris
3420,40.59636363675377,Polaris
3470,40.72545454458757,Polaris
3520,40.56363636511022,Polaris
3570,40.849090905839745,Polaris
3620,41.09000000095367,Polaris
3670,40.94818181844192,Polaris
3720,40.97249999900659,Polaris
3770,41.12909091056477,Polaris
3820,40.82000000147386,Polaris
3870,40.46545454714515,Polaris
3920,40.91272727016969,Polaris
3970,40.75090909251299,Polaris
4020,41.249999999403954,Polaris
4070,41.33727272757617,Polaris
4120,41.30636363510652,Polaris
4170,41.56999999874289,Polaris
4220,41.41545454619147,Polaris
4270,41.432142856972554,Polaris
4320,41.51086956463689,Polaris
4370,41.632608695071674,Polaris
4420,41.690000000953674,Polaris
4470,41.49000000095368,Polaris
4520,41.290000000953675,Polaris
4570,41.68230769043702,Polaris
4620,41.57833333484332,Polaris
4670,41.50076922999896,Polaris
4720,41.72999999761581,Polaris
4770,42.22999999761581,Polaris
4820,42.59666666491827,Polaris
4870,42.23666666924954,Polaris
4920,42.232727271036666,Polaris
4970,42.31454545545578,Polaris
5020,42.39999999761581,Polaris
5070,42.819230770697956,Polaris
5120,42.51153846300565,Polaris
5170,42.49666666638851,Polaris
5220,42.481428571735115,Polaris
5270,42.49999999833107,Polaris
5320,42.849999998331064,Polaris
5370,42.628571429627286,Polaris
5420,42.74999999833107,Polaris
5470,42.68363636693087,Polaris
5520,42.3574999974966,Polaris
5570,42.83249999988079,Polaris
5620,42.85749999988079,Polaris
5670,42.86,Polaris
5720,42.98923076820373,Polaris
5770,43.11923076956089,Polaris
5820,43.050000000330115,Polaris
5870,43.12857142819677,Polaris
5920,43.048571429456985,Polaris
5970,42.88933333358765,Polaris
6020,42.836000000254316,Polaris
6070,43.157272724975236,Polaris
6120,43.17500000139077,Polaris
6170,43.06999999916553,Polaris
6220,43.176250000804664,Polaris
6270,43.00750000080466,Polaris
6320,43.289999997218445,Polaris
6370,43.509090910651466,Polaris
6420,43.394545452724806,Polaris
6470,43.630909092556344,Polaris
6520,43.31909090913425,Polaris
6570,43.310000000043345,Polaris
6620,43.4463636357134,Polaris
6670,43.91818181575428,Polaris
6720,43.5472727300904,Polaris
6770,43.54181818064776,Polaris
6820,43.80999999864896,Polaris
6870,43.884615385752454,Polaris
6920,43.658571429116385,Polaris
6970,43.54428571483067,Polaris
7020,43.53896551704406,Polaris
7070,43.58034482738889,Polaris
7120,43.62172413773372,Polaris
7170,43.71727272675254,Polaris
7220,43.94727272592892,Polaris
7270,44.0654545454112,Polaris
7320,43.95636363744735,Polaris
7370,43.83454545437206,Polaris
7420,43.849090909264305,Polaris
7470,43.85818181727149,Polaris
7520,44.05454545337504,Polaris
7570,44.299999998829584,Polaris
7620,43.809090911431745,Polaris
7670,44.29181817900051,Polaris
7720,44.45363636337627,Polaris
7770,44.335000000919614,Polaris
7820,44.217499999721845,Polaris
7870,44.280999999475476,Polaris
7920,44.390999999475476,Polaris
7970,44.4869230770698,Polaris
120,1.9349999918937684,Polaris
170,2.9874999897480006,Polaris
220,6.7166666202545136,Polaris
270,7.718181845491586,Polaris
320,5.265454562967476,Polaris
370,7.132499899784711,Polaris
420,16.817499978303907,Polaris
470,19.092499978303906,Polaris
520,19.369090908570723,Polaris
570,22.063636331644926,Polaris
620,24.42692305843647,Polaris
670,24.404545482808896,Polaris
720,23.69909086556868,Polaris
770,27.591538450021012,Polaris
820,28.799230757713318,Polaris
870,28.690909093336625,Polaris
920,29.578181806997822,Polaris
970,30.922727259202436,Polaris
1020,31.56090908978202,Polaris
1070,31.683636362422597,Polaris
1120,32.32363635019823,Polaris
1170,33.37272727073323,Polaris
1220,33.67818181159279,Polaris
1270,34.32363636138223,Polaris
1320,34.55999999774586,Polaris
1370,35.05090908622741,Polaris
1420,35.198181817141446,Polaris
1470,35.21272727281397,Polaris
1520,35.74454544726285,Polaris
1570,35.95727272874659,Polaris
1620,36.18454544873671,Polaris
1670,36.553636363549664,Polaris
1720,36.7672727206837,Polaris
1770,37.30363636441664,Polaris
1820,37.26272726960616,Polaris
1870,37.58999999687889,Polaris
1920,37.88999999713898,Polaris
1970,38.03454545333169,Polaris
2020,38.285454542766914,Polaris
2070,38.34000000040872,Polaris
2120,38.8945454492569,Polaris
2170,38.884545455239035,Polaris
2220,39.33363636198911,Polaris
2270,39.36545454649492,Polaris
2320,39.34727272614566,Polaris
2370,39.68636362821405,Polaris
2420,40.275454549962824,Polaris
2470,39.88636363289573,Polaris
2520,40.2499999965321,Polaris
2570,40.13181818294525,Polaris
2620,40.22636363523657,Polaris
2670,40.606363632115446,Polaris
2720,40.63181818329204,Polaris
2770,40.460000001748405,Polaris
2820,40.5209090868343,Polaris
2870,40.790000000953675,Polaris
2920,40.78333332983653,Polaris
2970,40.59909091143175,Polaris
3020,40.877272723371334,Polaris
3070,40.95999999809265,Polaris
3120,41.15999999809266,Polaris
3170,41.21454545402527,Polaris
3220,41.42454545237801,Polaris
3270,41.31727272909338,Polaris
3320,41.421538459337675,Polaris
3370,41.572307692014256,Polaris
3420,41.594615385128904,Polaris
3470,41.540769231282745,Polaris
3520,41.73363636120883,Polaris
3570,42.03909090596979,Polaris
3620,41.98000000301997,Polaris
3670,41.866363634542985,Polaris
3720,41.9781818188754,Polaris
3770,41.93818181731485,Polaris
3820,42.04363636138223,Polaris
3870,42.27999999774586,Polaris
3920,42.625454542160035,Polaris
3970,42.61090909142928,Polaris
4020,42.128888894504975,Polaris
4070,42.519999995231636,Polaris
4120,42.663636363723064,Polaris
4170,42.535000001986816,Polaris
4220,42.51909090648998,Polaris
4270,42.65272727454793,Polaris
4320,42.51818181731484,Polaris
4370,42.61090908986872,Polaris
4420,42.71999999895963,Polaris
4470,42.8745454530716,Polaris
4520,43.23363635999506,Polaris
4570,43.06333333627383,Polaris
4620,42.870000001112615,Polaris
4670,42.79076923098931,Polaris
4720,42.783636362335905,Polaris
4770,42.91999999869954,Polaris
4820,43.001818181037905,Polaris
4870,43.11636363523657,Polaris
4920,43.36545454276692,Polaris
4970,43.42454545489225,Polaris
5020,43.46999999904632,Polaris
5070,43.44272727420113,Polaris
5120,43.400909089695325,Polaris
5170,43.38363636701757,Polaris
5220,43.203636358694595,Polaris
5270,43.6592307702578,Polaris
5320,43.551538462565496,Polaris
5370,43.676666664918265,Polaris
5420,43.82636363514987,Polaris
5470,43.830909092036165,Polaris
5520,43.81666666531563,Polaris
5570,43.85727273074064,Polaris
5620,43.55454545220462,Polaris
5670,43.799999997659164,Polaris
5720,43.8818181810379,Polaris
5770,44.1681818152341,Polaris
5820,44.14272727376765,Polaris
5870,43.99333333492279,Polaris
5920,44.080833330074945,Polaris
5970,44.31086956550764,Polaris
6020,44.28043478289894,Polaris
6070,44.25000000029025,Polaris
6120,43.87500000357628,Polaris
6170,43.84499999946356,Polaris
6220,43.931428569453104,Polaris
6270,44.13857142659596,Polaris
6320,44.213333332935974,Polaris
6370,44.29857142748151,Polaris
6420,44.334285716942375,Polaris
6470,44.05571428837095,Polaris
6520,44.25333333031336,Polaris
6570,44.409999999523166,Polaris
6620,44.47999999904633,Polaris
6670,44.52666666825612,Polaris
6720,44.360000001589455,Polaris
6770,44.569090907096864,Polaris
6820,44.45090909238295,Polaris
6870,44.456363635930146,Polaris
6920,44.761666662693024,Polaris
6970,45.05181818025763,Polaris
7020,44.96230769678263,Polaris
7070,44.547499999284746,Polaris
7120,44.62249999928474,Polaris
7170,44.70615384527353,Polaris
7220,44.80923076783693,Polaris
7270,44.95538461399079,Polaris
7320,45.059999999046326,Polaris
7370,45.063076923443724,Polaris
7420,45.05666666626931,Polaris
7470,45.06454545575922,Polaris
7520,44.94181818259847,Polaris
7570,44.86000000078028,Polaris
7620,45.132727270126345,Polaris
7670,45.23363636285608,Polaris
7720,45.04636363879117,Polaris
7770,45.17416666388512,Polaris
7820,45.3866666653951,Polaris
7870,45.35727273117412,Polaris
7920,45.081666664203006,Polaris
7970,45.339999997536346,Polaris
120,1.7516666634082796,Polaris
170,2.4499999966621404,Polaris
220,4.804166647553447,Polaris
270,7.889999995549521,Polaris
320,8.25272729548541,Polaris
370,3.4800000227581367,Polaris
420,14.654999946713449,Polaris
470,15.013636374820363,Polaris
520,17.769166643102963,Polaris
570,21.206666657447816,Polaris
620,22.829999995708462,Polaris
670,23.451818184159016,Polaris
720,23.251818170287393,Polaris
770,25.66999998846921,Polaris
820,26.306363633329216,Polaris
870,26.93454545155439,Polaris
920,28.754545444445178,Polaris
970,28.887272730697283,Polaris
1020,30.11090907890146,Polaris
1070,30.524545462608334,Polaris
1120,30.57181816916032,Polaris
1170,32.370000000953674,Polaris
1220,32.38272726860914,Polaris
1270,33.0250000064373,Polaris
1320,33.92909090358561,Polaris
1370,33.777777780056,Polaris
1420,34.85909090310877,Polaris
1470,35.13181818168813,Polaris
1520,35.502727270256386,Polaris
1570,35.420909093206575,Polaris
1620,35.611818177700044,Polaris
1670,36.13363636359301,Polaris
1720,36.325454542506826,Polaris
1770,36.741818183682184,Polaris
1820,36.46818181445382,Polaris
1870,37.249999996272,Polaris
1920,36.831818183812224,Polaris
1970,37.305454542723574,Polaris
2020,37.79090908869831,Polaris
2070,37.85363636415655,Polaris
2120,38.00090908939188,Polaris
2170,38.17818181800842,Polaris
2220,38.178181818441914,Polaris
2270,38.33090908787467,Polaris
2320,38.825454545801335,Polaris
2370,38.76727272692594,Polaris
2420,38.839999999653216,Polaris
2470,38.921818181428044,Polaris
2520,39.39272727233713,Polaris
2570,39.47454545415531,Polaris
2620,39.674999996781345,Polaris
2670,40.086363634716385,Polaris
2720,39.90363636558706,Polaris
2770,39.827272726579146,Polaris
2820,40.02272727155686,Polaris
2870,40.166363636406984,Polaris
2920,40.124545455108986,Polaris
2970,40.16090908778797,Polaris
3020,40.7327272735509,Polaris
3070,40.560000000823635,Polaris
3120,40.66833333281676,Polaris
3170,40.90333333206177,Polaris
3220,41.08999999936422,Polaris
3270,41.12333333388965,Polaris
3320,41.07909090792049,Polaris
3370,41.33272727116671,Polaris
3420,41.659999998439446,Polaris
3470,41.36000000143051,Polaris
3520,41.48181818073446,Polaris
3570,41.53727272735942,Polaris
3620,41.53,Polaris
3670,41.702727271080015,Polaris
3720,41.8066666678985,Polaris
3770,41.63272727194699,Polaris
3820,41.78090909086574,Polaris
