round,elapsed_time,accuracy
1,115.00000071525574,93.56512007418733
2,350.00000071525574,66.98944083389837
3,410.00000071525574,64.24270831982969
4,475.00000071525574,51.108845130032215
5,650.0000007152557,42.615874705483925
6,760.0000007152557,39.559888005045394
7,825.0000007152557,38.46795561246567
8,1000.0000007152557,35.000529090730666
9,1110.0000007152557,33.687715171581885
10,1175.0000007152557,32.019568052833186
11,1310.0000007152557,31.185740546370255
12,1525.0000007152557,30.435105354301896
13,1590.0000007152557,29.13450493184587
14,1660.0000007152557,28.69266545342304
15,1825.0000007152557,27.489225723996274
16,1885.0000007152557,26.826880598358787
17,1955.0000007152557,26.438663897156008
18,2010.0000007152557,25.872712671149923
19,2065.0000007152557,25.30509271703434
20,2155.0000007152557,24.68800907461782
21,2215.0000007152557,24.28595628173137
22,2360.0000007152557,24.21085763494378
23,2495.0000007152557,23.81534325651349
24,2565.0000007152557,23.46317066033534
25,2710.0000007152557,23.32892960442745
26,2770.0000007152557,22.99549327365304
27,2840.0000007152557,22.70781267260118
28,2895.0000007152557,22.544790660274323
29,2950.0000007152557,22.597253427598552
30,3005.0000007152557,22.227484530444695
31,3060.0000007152557,22.12904866760937
32,3115.0000007152557,22.246698019444754
33,3170.0000007152557,21.9999542288319
34,3195.0000007152557,21.972889933332368
35,3235.0000007152557,22.196504385344568
36,3250.0000007152557,22.110463935405647
37,3305.0000007152557,21.862468395262585
38,3330.0000007152557,21.77117118310939
39,3360.0000007152557,21.851889745587492
40,3415.0000007152557,21.800518126890207
41,3445.0000007152557,21.808991940485406
42,3500.0000007152557,21.82104290152187
43,3555.0000007152557,21.416150349335528
44,3590.0000007152557,21.619408885009314
45,3645.0000007152557,21.809023138520942
46,3700.0000007152557,21.43802032928314
47,3755.0000007152557,21.447851463365534
48,3810.0000007152557,21.57856741906093
49,3865.0000007152557,21.540160206849585
50,3920.0000007152557,21.855109698839307
