elapsed_time,accuracy
26.0,0.25899721507098933
46.0,0.444505554467366
66.0,0.4627711112096574
86.0,0.5300250002909589
106.0,0.5660481463485294
126.0,0.5573858566091519
146.0,0.5800292934364742
166.0,0.5901121217351971
186.0,0.5921444440417819
206.0,0.5557777796836816
226.0,0.5901646465624222
246.0,0.6038814811494616
266.0,0.5868121203586307
286.0,0.6263575747253918
306.0,0.6095848488171896
326.0,0.6063949493085494
346.0,0.6169555552601814
366.0,0.6209444444378217
386.0,0.626892929725936
406.0,0.6298393941079727
426.0,0.6333585856399151
446.0,0.6265909096322879
466.0,0.6404707065750853
486.0,0.638828282737732
506.0,0.6357454540883651
526.0,0.6387129629810651
546.0,0.6451212117975409
566.0,0.6431444444656372
586.0,0.6433586419485233
606.0,0.6444820987386468
626.0,0.6452999999894037
646.0,0.6355696978660546
666.0,0.6402161615222391
686.0,0.6275666672918532
706.0,0.6416070709334479
726.0,0.6378888888518015
746.0,0.6336363638762271
766.0,0.6380730156285422
786.0,0.6424814815157431
26.0,0.24076867591106524
46.0,0.5002851837680957
66.0,0.454512867424502
86.0,0.5265141393858976
106.0,0.5630333344724443
126.0,0.5790999983715288
146.0,0.5910222229056888
166.0,0.6019797966990807
186.0,0.6192494951537161
206.0,0.6064919195960267
226.0,0.6160515156471368
246.0,0.6158777773715831
266.0,0.6273972234695048
286.0,0.6332666653917292
306.0,0.6296393938242787
326.0,0.6265848483254212
346.0,0.6251949501206177
366.0,0.6255959587453591
386.0,0.6325767673275687
406.0,0.6347585861037477
426.0,0.6344962957064311
446.0,0.6306070703164495
466.0,0.6239838379431253
486.0,0.6308434346935966
506.0,0.6332272722634401
526.0,0.6365252524250685
546.0,0.635298989756902
566.0,0.6419333328097758
586.0,0.6392636360953553
606.0,0.6386314814770663
626.0,0.6326222218672435
646.0,0.6369825397839622
666.0,0.6315357139697151
686.0,0.6379999999783256
706.0,0.6399555555537895
726.0,0.6376196586792285
