Elapsed time,Accuracy (%),Method
366.0,0.6130859252922624,FedBuff
386.0,0.625716239289137,FedBuff
406.0,0.6264740740469718,FedBuff
426.0,0.6282512543490284,FedBuff
446.0,0.6319215052450857,FedBuff
466.0,0.6459666666348776,FedBuff
486.0,0.6468555555237664,FedBuff
506.0,0.6383620067218726,FedBuff
526.0,0.6508494619190052,FedBuff
546.0,0.6571951690016161,FedBuff
566.0,0.6483583341340223,FedBuff
586.0,0.6434810034214382,FedBuff
606.0,0.6479719805353505,FedBuff
626.0,0.6519140095208578,FedBuff
646.0,0.6412089601368888,FedBuff
666.0,0.6534168454415482,FedBuff
686.0,0.6520296292031252,FedBuff
706.0,0.6593869280411527,FedBuff
726.0,0.6611603485204556,FedBuff
746.0,0.6629337689997583,FedBuff
766.0,0.651363743156857,FedBuff
786.0,0.6585390313918095,FedBuff
806.0,0.657063247916026,FedBuff
826.0,0.6606970756193351,FedBuff
846.0,0.6695177775706186,FedBuff
866.0,0.6671981483554399,FedBuff
886.0,0.6614018520591436,FedBuff
906.0,0.6598909722592268,FedBuff
926.0,0.6584606061447751,FedBuff
946.0,0.6597749994282922,FedBuff
966.0,0.6684888889673684,FedBuff
986.0,0.6662944445229239,FedBuff
1006.0,0.6661021505266107,FedBuff
1026.0,0.6656260684772434,FedBuff
1046.0,0.6627970086481836,FedBuff
1066.0,0.6587057469724239,FedBuff
1086.0,0.6630122603823856,FedBuff
1106.0,0.664101709401098,FedBuff
1126.0,0.6626468255131963,FedBuff
1146.0,0.6658944442507957,FedBuff
1166.0,0.6697430555859539,FedBuff
1186.0,0.6688930555859539,FedBuff
1206.0,0.6672324075537699,FedBuff
1226.0,0.6576629634106599,FedBuff
1246.0,0.6584291664808989,FedBuff
1266.0,0.6636236109253433,FedBuff
1286.0,0.6608499997417132,FedBuff
1306.0,0.665787242866936,FedBuff
1326.0,0.663869547393685,FedBuff
1346.0,0.6720923079123863,FedBuff
1366.0,0.6659384617585401,FedBuff
1386.0,0.6677066666915682,FedBuff
1406.0,0.6670103703952718,FedBuff
1426.0,0.6658432540190597,FedBuff
1446.0,0.6672654317429038,FedBuff
1466.0,0.6732457265455498,FedBuff
1486.0,0.6718525641523875,FedBuff
1506.0,0.670459401759225,FedBuff
1526.0,0.6686944445119963,FedBuff
1546.0,0.6690504273235288,FedBuff
1566.0,0.6698025640756656,FedBuff
1586.0,0.6687864199791425,FedBuff
