FedBuff,Polaris,Pisces
0.0,0.0,0.0
0.013636363636363636,0.038348082595870206,0.02
0.02727272727272727,0.07227138643067846,0.038461538461538464
0.03939393939393939,0.10619469026548672,0.055384615384615386
0.051515151515151514,0.13864306784660768,0.07076923076923078
0.06212121212121212,0.1696165191740413,0.08615384615384616
0.07272727272727272,0.19911504424778761,0.10153846153846155
0.08333333333333333,0.22861356932153393,0.11538461538461539
0.09242424242424242,0.25811209439528027,0.12923076923076923
0.10151515151515152,0.28613569321533927,0.14153846153846153
0.11060606060606061,0.3097345132743363,0.1523076923076923
0.1196969696969697,0.33333333333333337,0.1630769230769231
0.12878787878787878,0.3539823008849558,0.17384615384615387
0.13787878787878788,0.37463126843657824,0.1830769230769231
0.14696969696969697,0.39528023598820067,0.19230769230769235
0.15606060606060607,0.4129793510324484,0.20153846153846158
0.16515151515151516,0.4292035398230089,0.21076923076923082
0.17424242424242425,0.4454277286135694,0.22000000000000006
0.18333333333333335,0.46165191740412986,0.2292307692307693
0.19242424242424244,0.476401179941003,0.23846153846153853
0.2,0.49115044247787615,0.24615384615384622
0.20757575757575758,0.5058997050147493,0.25384615384615394
0.21515151515151515,0.5206489675516225,0.2615384615384616
0.22272727272727272,0.5339233038348083,0.2692307692307693
0.2303030303030303,0.5457227138643068,0.27692307692307694
0.23787878787878786,0.5575221238938053,0.2846153846153846
0.24545454545454543,0.5693215339233038,0.29230769230769227
0.253030303030303,0.5811209439528022,0.29999999999999993
0.26060606060606056,0.5929203539823007,0.3076923076923076
0.26818181818181813,0.6047197640117992,0.31538461538461526
0.2757575757575757,0.6165191740412976,0.32307692307692293
0.28333333333333327,0.6283185840707961,0.3307692307692306
0.29090909090909084,0.6386430678466073,0.33846153846153826
0.2984848484848484,0.6489675516224185,0.34461538461538443
0.306060606060606,0.6592920353982297,0.3507692307692306
0.31363636363636355,0.6696165191740409,0.3569230769230768
0.3212121212121211,0.679941002949852,0.36307692307692296
0.3287878787878787,0.6902654867256632,0.36923076923076914
0.33636363636363625,0.7005899705014744,0.3753846153846153
0.3439393939393938,0.7109144542772856,0.3815384615384615
0.3515151515151514,0.7197640117994095,0.38769230769230767
0.35909090909090896,0.7286135693215334,0.39384615384615385
0.36666666666666653,0.73598820058997,0.4
0.3742424242424241,0.7433628318584067,0.4061538461538462
0.38030303030303014,0.7507374631268433,0.4123076923076924
0.3863636363636362,0.7581120943952799,0.41846153846153855
0.39242424242424223,0.7654867256637166,0.42461538461538473
0.3984848484848483,0.7713864306784658,0.4307692307692309
0.4045454545454543,0.777286135693215,0.4369230769230771
0.41060606060606036,0.7831858407079643,0.44307692307692326
0.4166666666666664,0.7890855457227135,0.44923076923076943
0.42272727272727245,0.7949852507374627,0.4553846153846156
0.4287878787878785,0.800884955752212,0.4615384615384618
0.43484848484848454,0.8053097345132739,0.46769230769230796
0.4409090909090906,0.8097345132743359,0.47384615384615414
0.44696969696969663,0.8141592920353978,0.4800000000000003
0.4530303030303027,0.8185840707964598,0.4861538461538465
0.4590909090909087,0.8215339233038345,0.49230769230769267
0.46515151515151476,0.8244837758112091,0.49846153846153884
0.4712121212121208,0.8274336283185838,0.504615384615385
0.47727272727272685,0.8303834808259585,0.5107692307692312
0.4833333333333329,0.8333333333333331,0.5169230769230774
0.48939393939393894,0.8362831858407078,0.5230769230769236
0.495454545454545,0.8392330383480825,0.5292307692307697
0.501515151515151,0.8421828908554572,0.5353846153846159
0.5075757575757571,0.8451327433628318,0.5415384615384621
0.5136363636363632,0.8480825958702065,0.5476923076923083
0.5196969696969693,0.8510324483775812,0.5538461538461544
0.5257575757575754,0.8539823008849559,0.5600000000000006
0.5318181818181815,0.8569321533923305,0.5661538461538468
0.5378787878787876,0.8598820058997052,0.572307692307693
0.5439393939393937,0.8628318584070799,0.5769230769230775
0.5499999999999998,0.8643067846607672,0.5815384615384621
0.5560606060606059,0.8657817109144544,0.5861538461538467
0.562121212121212,0.8672566371681417,0.5907692307692313
0.5681818181818181,0.868731563421829,0.5953846153846158
0.5742424242424242,0.8702064896755163,0.6000000000000004
0.5803030303030303,0.8716814159292036,0.604615384615385
0.5863636363636364,0.8731563421828908,0.6092307692307696
0.5924242424242425,0.8746312684365781,0.6138461538461542
0.5984848484848486,0.8761061946902654,0.6184615384615387
0.6045454545454547,0.8775811209439527,0.6230769230769233
0.6106060606060608,0.87905604719764,0.6276923076923079
0.6166666666666669,0.8805309734513272,0.6323076923076925
0.622727272727273,0.8820058997050145,0.636923076923077
0.6287878787878791,0.8834808259587018,0.6415384615384616
0.6348484848484852,0.8849557522123891,0.6461538461538462
0.6409090909090913,0.8864306784660764,0.6507692307692308
0.6454545454545458,0.8879056047197637,0.6553846153846153
0.6500000000000004,0.8893805309734509,0.6599999999999999
0.6545454545454549,0.8908554572271382,0.6646153846153845
0.6590909090909094,0.8923303834808255,0.6692307692307691
0.6636363636363639,0.8938053097345128,0.6738461538461537
0.6681818181818184,0.8952802359882001,0.6784615384615382
0.672727272727273,0.8967551622418873,0.6830769230769228
0.6772727272727275,0.8982300884955746,0.6876923076923074
0.681818181818182,0.8997050147492619,0.692307692307692
0.6863636363636365,0.9011799410029492,0.6969230769230765
0.690909090909091,0.9026548672566365,0.7015384615384611
0.6954545454545455,0.9041297935103237,0.7046153846153842
0.7000000000000001,0.905604719764011,0.7076923076923073
0.7045454545454546,0.9070796460176983,0.7107692307692304
0.7090909090909091,0.9085545722713856,0.7138461538461535
0.7136363636363636,0.9100294985250729,0.7169230769230766
0.7181818181818181,0.9115044247787601,0.7199999999999996
