FedBuff,Polaris,Pisces
0.0,0.0,0.0
0.010596026490066225,0.04177718832891247,0.025827814569536423
0.020529801324503313,0.08090185676392572,0.05099337748344371
0.0304635761589404,0.12002652519893899,0.076158940397351
0.03973509933774835,0.15915119363395225,0.1
0.0490066225165563,0.19827586206896552,0.12119205298013246
0.057615894039735105,0.236737400530504,0.14172185430463577
0.06622516556291391,0.27453580901856767,0.16225165562913907
0.07483443708609272,0.3057029177718833,0.18079470198675496
0.08278145695364239,0.33687002652519893,0.1986754966887417
0.09072847682119206,0.3673740053050398,0.21655629139072846
0.09867549668874173,0.39721485411140584,0.23311258278145694
0.1066225165562914,0.4230769230769231,0.24966887417218542
0.11456953642384107,0.4482758620689655,0.26556291390728476
0.12251655629139074,0.473474801061008,0.27947019867549666
0.12980132450331128,0.49867374005305043,0.29271523178807946
0.1370860927152318,0.5225464190981433,0.3052980132450331
0.14437086092715234,0.5464190981432361,0.3172185430463576
0.15165562913907288,0.5689655172413793,0.3291390728476821
0.1589403973509934,0.5915119363395226,0.3403973509933775
0.16622516556291395,0.613395225464191,0.35165562913907283
0.17350993377483448,0.6339522546419099,0.3629139072847682
0.180794701986755,0.6531830238726791,0.37417218543046354
0.18807947019867555,0.6710875331564987,0.3847682119205298
0.19536423841059608,0.6883289124668436,0.39470198675496687
0.20264900662251661,0.7055702917771884,0.40463576158940395
0.20993377483443715,0.7208222811671089,0.41456953642384103
0.21655629139072854,0.7354111405835545,0.423841059602649
0.22317880794701994,0.7486737400530505,0.433112582781457
0.22980132450331134,0.760610079575597,0.44238410596026495
0.23642384105960274,0.7718832891246686,0.45099337748344376
0.24304635761589413,0.7824933687002654,0.45960264900662257
0.24966887417218553,0.7931034482758622,0.4682119205298014
0.2562913907284769,0.8030503978779843,0.4768211920529802
0.26291390728476827,0.8123342175066315,0.485430463576159
0.26953642384105964,0.8209549071618039,0.4940397350993378
0.276158940397351,0.8295755968169762,0.5026490066225167
0.2827814569536424,0.8375331564986739,0.5105960264900663
0.28940397350993374,0.8454907161803715,0.5185430463576159
0.2960264900662251,0.8534482758620692,0.5264900662251656
0.30198675496688737,0.8614058355437668,0.5344370860927152
0.30794701986754963,0.8687002652519896,0.5417218543046357
0.3139072847682119,0.8753315649867376,0.5490066225165562
0.31986754966887415,0.8812997347480108,0.5556291390728476
0.3258278145695364,0.8866047745358092,0.562251655629139
0.33178807947019867,0.8912466843501328,0.5688741721854305
0.33774834437086093,0.8958885941644563,0.5754966887417219
0.3437086092715232,0.9005305039787799,0.5821192052980133
0.34966887417218545,0.9045092838196287,0.5880794701986756
0.3556291390728477,0.9084880636604775,0.5940397350993378
0.36158940397350997,0.9124668435013263,0.6000000000000001
0.36754966887417223,0.9157824933687003,0.6059602649006623
0.3735099337748345,0.9190981432360743,0.6119205298013246
0.37947019867549675,0.9224137931034483,0.6172185430463577
0.385430463576159,0.9257294429708223,0.6225165562913908
0.39139072847682127,0.9290450928381963,0.6278145695364239
0.39735099337748353,0.9316976127320955,0.633112582781457
0.4033112582781458,0.9343501326259948,0.6384105960264901
0.40927152317880805,0.937002652519894,0.6437086092715232
0.4152317880794703,0.9396551724137933,0.6490066225165563
0.42119205298013257,0.9423076923076925,0.6543046357615894
0.42715231788079483,0.9442970822281169,0.6589403973509933
0.4324503311258279,0.9462864721485413,0.6635761589403972
0.437748344370861,0.9476127320954909,0.6682119205298012
0.4430463576158941,0.9489389920424405,0.6728476821192051
0.4483443708609272,0.95026525198939,0.677483443708609
0.4536423841059603,0.9515915119363396,0.682119205298013
0.4589403973509934,0.9529177718832892,0.6867549668874169
0.4642384105960265,0.9542440318302388,0.6907284768211918
0.4695364238410596,0.9555702917771883,0.6947019867549666
0.4748344370860927,0.9568965517241379,0.6986754966887415
0.4801324503311258,0.9582228116710875,0.7026490066225164
0.4854304635761589,0.959549071618037,0.7066225165562913
0.490728476821192,0.9608753315649866,0.7105960264900661
0.49602649006622507,0.9615384615384615,0.714569536423841
0.5013245033112582,0.9622015915119363,0.7185430463576159
0.5066225165562913,0.9628647214854111,0.7225165562913908
0.5119205298013244,0.963527851458886,0.7264900662251657
0.5172185430463575,0.9641909814323608,0.7304635761589405
0.5225165562913906,0.9648541114058357,0.7344370860927154
0.5278145695364237,0.9655172413793105,0.7384105960264903
0.5331125827814568,0.9661803713527853,0.741721854304636
0.5384105960264899,0.9668435013262602,0.7450331125827817
0.543708609271523,0.967506631299735,0.7483443708609274
0.5490066225165561,0.9681697612732099,0.7516556291390731
0.5543046357615892,0.9688328912466847,0.7549668874172188
0.5596026490066223,0.9694960212201595,0.7582781456953646
0.5649006622516554,0.9701591511936344,0.7615894039735103
0.5701986754966885,0.9708222811671092,0.764900662251656
0.5754966887417216,0.9714854111405841,0.7682119205298017
0.5807947019867546,0.9721485411140589,0.7715231788079474
0.5860927152317877,0.9728116710875337,0.7748344370860931
0.5913907284768208,0.9734748010610086,0.7781456953642388
0.5966887417218539,0.9741379310344834,0.7814569536423845
0.601986754966887,0.9748010610079583,0.7847682119205303
0.6072847682119201,0.9754641909814331,0.788079470198676
0.6125827814569532,0.976127320954908,0.7913907284768217
0.6178807947019863,0.9767904509283828,0.7940397350993382
0.6231788079470194,0.9774535809018576,0.7966887417218548
0.6278145695364233,0.9781167108753325,0.7993377483443713
0.6324503311258273,0.9787798408488073,0.8019867549668879
0.6370860927152312,0.9794429708222822,0.8046357615894044
0.6417218543046351,0.980106100795757,0.807284768211921
0.6463576158940391,0.9807692307692318,0.8099337748344375
0.650993377483443,0.9814323607427067,0.8125827814569541
