round,elapsed_time,accuracy,round_time
1,202.53775262832642,0.04414893617021277,202.537751584468
2,462.67617440223694,0.09574468085106383,260.13842185392105
3,812.6761744022369,0.14797872340425533,350.0
4,1148.663376569748,0.2175,335.98720212442464
5,1408.8017983436584,0.3249468085106383,260.13842185392105
6,1484.0362372398376,0.4402659574468085,75.23443878724107
7,1834.0362372398376,0.4955851063829787,350.0
8,1934.3677155971527,0.5554787234042553,100.33147840807555
9,2284.3677155971527,0.5875531914893617,350.0
10,2493.818400144577,0.6148936170212767,209.450684482246
11,2843.818400144577,0.6317553191489361,350.0
12,2991.2643704414368,0.6524468085106383,147.44597025644123
13,3159.5212745666504,0.656436170212766,168.25690413345262
14,3259.1870839595795,0.6734574468085106,99.66580932764408
15,3609.1870839595795,0.6786170212765957,350.0
16,3959.1870839595795,0.6831382978723404,350.0
17,4036.8302965164185,0.6895744680851064,77.64321261855713
18,4386.8302965164185,0.6983510638297873,350.0
19,4529.900896072388,0.6932446808510638,143.0705996004007
20,4727.695493936539,0.695,197.79459791770194
21,5063.68269610405,0.7054255319148937,335.98720212442464
22,5156.124025583267,0.7086170212765958,92.44132946377043
23,5319.859342813492,0.7058510638297872,163.73531731823215
24,5669.859342813492,0.7098936170212766,350.0
25,5785.718242883682,0.7065957446808511,115.85890003012649
26,5912.533196210861,0.7071808510638298,126.8149533000753
27,6055.60379576683,0.7035638297872341,143.0705996004007
28,6223.860699892044,0.7196808510638298,168.25690413345262
29,6369.2141835689545,0.7148936170212766,145.3534835994672
30,6719.2141835689545,0.7197872340425532,350.0
31,6846.029136896133,0.7111702127659575,126.8149533000753
32,6974.51201915741,0.71,128.4828822496735
33,7324.51201915741,0.7173936170212766,350.0
34,7492.768923282623,0.7193617021276596,168.25690413345262
35,7842.768923282623,0.7234574468085107,350.0
36,8192.768923282623,0.7253723404255319,350.0
37,8395.306674957275,0.7247872340425532,202.537751584468
38,8745.306674957275,0.7214893617021276,350.0
39,8872.121628284454,0.7284574468085107,126.8149533000753
40,9222.121628284454,0.7177659574468085,350.0
41,9366.110474348068,0.7345744680851064,143.98884617438733
42,9716.110474348068,0.7259042553191489,350.0
43,9897.211294174194,0.7297872340425532,181.10081989259464
44,10040.281893730164,0.7271808510638298,143.0705996004007
45,10390.281893730164,0.7266489361702128,350.0
46,10740.281893730164,0.7269148936170213,350.0
47,10887.727864027023,0.7288829787234042,147.44597025644123
48,11099.505655288696,0.7249468085106383,211.77779119989435
49,11196.26651597023,0.7327127659574468,96.76086063094415
50,11343.71248626709,0.7312765957446808,147.44597025644123
51,11693.71248626709,0.7322340425531915,350.0
52,11791.56774520874,0.7324468085106383,97.85525889943824
53,11936.181227684021,0.7310106382978724,144.61348246213947
54,12034.031059026718,0.735,97.84983134299804
55,12384.031059026718,0.7323404255319149,350.0
56,12619.885890483856,0.7325,235.8548313914265
57,12699.344395637512,0.7337234042553191,79.458505226931
58,12834.588561058044,0.7254787234042553,135.2441653207223
59,13184.588561058044,0.7305851063829787,350.0
60,13534.588561058044,0.732872340425532,350.0
61,13661.403514385223,0.7411702127659574,126.8149533000753
62,13863.941266059875,0.7303191489361702,202.537751584468
63,14073.3919506073,0.734468085106383,209.450684482246
64,14213.71891117096,0.7352659574468086,140.32696065609778
65,14416.256662845612,0.7292021276595745,202.537751584468
66,14652.11149430275,0.7306382978723405,235.8548313914265
67,15002.11149430275,0.7346276595744681,350.0
68,15352.11149430275,0.7326595744680852,350.0
69,15462.06725692749,0.741968085106383,109.95576266408058
70,15798.054459095001,0.7346276595744681,335.98720212442464
71,16009.832250356674,0.7434574468085107,211.77779119989435
72,16109.071511030197,0.7359042553191489,99.23926060813373
73,16459.071511030197,0.7389361702127659,350.0
74,16809.071511030197,0.738031914893617,350.0
75,16874.386489868164,0.7359042553191489,65.3149787448043
76,17203.759336709976,0.7351063829787234,329.37284688126255
77,17384.860156536102,0.7407446808510638,181.10081989259464
78,17520.104321956635,0.7333510638297872,135.2441653207223
79,17648.58720421791,0.741968085106383,128.4828822496735
80,17760.083613872528,0.7398936170212767,111.49640961356394
81,18110.083613872528,0.7414893617021276,350.0
82,18187.286506652832,0.7348404255319149,77.20289273194354
83,18355.543410778046,0.7380851063829788,168.25690413345262
84,18691.530612945557,0.7381914893617021,335.98720212442464
85,19041.530612945557,0.7389893617021277,350.0
86,19391.530612945557,0.7426595744680851,350.0
87,19532.62940788269,0.7392021276595745,141.0987948830406
88,19882.62940788269,0.736436170212766,350.0
89,20080.42400574684,0.7426595744680851,197.79459791770194
90,20225.777489423752,0.7393085106382978,145.3534835994672
91,20344.157030582428,0.7402127659574468,118.37954121334093
92,20421.35477256775,0.7382978723404255,77.19774206756809
93,20548.169725894928,0.7416489361702128,126.8149533000753
94,20898.169725894928,0.7393085106382978,350.0
95,21248.169725894928,0.7431382978723404,350.0
96,21322.383150100708,0.7413297872340425,74.21342411196085
97,21672.383150100708,0.7397340425531915,350.0
98,22022.383150100708,0.7403191489361702,350.0
99,22130.04490685463,0.7427127659574468,107.66175686513087
100,22365.899738311768,0.7416489361702128,235.8548313914265
