FedBuff,Polaris,Pisces
0.0,0.0,0.0
0.010596026490066225,0.04840848806366048,0.08543046357615894
0.020529801324503313,0.09018567639257294,0.12649006622516556
0.0304635761589404,0.1253315649867374,0.1642384105960265
0.03973509933774835,0.15450928381962864,0.20198675496688745
0.0490066225165563,0.1836870026525199,0.23907284768211923
0.057615894039735105,0.21087533156498672,0.2708609271523179
0.06622516556291391,0.23607427055702918,0.3013245033112583
0.07483443708609272,0.2612732095490716,0.3317880794701987
0.08278145695364239,0.28514588859416445,0.3596026490066226
0.09072847682119206,0.3083554376657825,0.3867549668874173
0.09867549668874173,0.3275862068965517,0.41324503311258287
0.1066225165562914,0.34681697612732093,0.43973509933774846
0.11456953642384107,0.36405835543766574,0.46291390728476833
0.12251655629139074,0.38063660477453576,0.48476821192052993
0.12980132450331128,0.396551724137931,0.5059602649006624
0.1370860927152318,0.41246684350132623,0.5218543046357617
0.14437086092715234,0.4277188328912467,0.5350993377483444
0.15165562913907288,0.44297082228116713,0.5483443708609271
0.1589403973509934,0.4582228116710876,0.5609271523178808
0.16622516556291395,0.4721485411140584,0.5728476821192053
0.17350993377483448,0.48607427055702923,0.5827814569536425
0.180794701986755,0.49933687002652527,0.5920529801324504
0.18807947019867555,0.5119363395225465,0.6013245033112584
0.19536423841059608,0.5238726790450929,0.6092715231788081
0.20264900662251661,0.5358090185676394,0.6172185430463577
0.20993377483443715,0.547082228116711,0.6245033112582782
0.21655629139072854,0.5576923076923078,0.6317880794701987
0.22317880794701994,0.5683023872679046,0.6390728476821191
0.22980132450331134,0.5782493368700267,0.6463576158940396
0.23642384105960274,0.5875331564986739,0.652980132450331
0.24304635761589413,0.5968169761273211,0.6596026490066225
0.24966887417218553,0.6061007957559683,0.6662251655629139
0.2562913907284769,0.6153846153846155,0.6728476821192053
0.26291390728476827,0.6246684350132627,0.6788079470198676
0.26953642384105964,0.6332891246684351,0.6847682119205298
0.276158940397351,0.6419098143236075,0.6907284768211921
0.2827814569536424,0.6505305039787799,0.6960264900662252
0.28940397350993374,0.6591511936339522,0.7013245033112583
0.2960264900662251,0.6671087533156499,0.7066225165562914
0.30198675496688737,0.6750663129973475,0.7119205298013245
0.30794701986754963,0.6823607427055703,0.7172185430463576
0.3139072847682119,0.6896551724137931,0.7218543046357615
0.31986754966887415,0.696949602122016,0.7264900662251654
0.3258278145695364,0.7042440318302388,0.7311258278145694
0.33178807947019867,0.7115384615384616,0.7357615894039733
0.33774834437086093,0.7181697612732095,0.7403973509933772
0.3437086092715232,0.7248010610079575,0.7450331125827812
0.34966887417218545,0.7314323607427055,0.7496688741721851
0.3556291390728477,0.7380636604774534,0.754304635761589
0.36158940397350997,0.7446949602122014,0.758940397350993
0.36754966887417223,0.7506631299734746,0.7629139072847678
0.3735099337748345,0.7566312997347479,0.7668874172185427
0.37947019867549675,0.7625994694960211,0.7708609271523176
0.385430463576159,0.7685676392572943,0.7748344370860925
0.39139072847682127,0.7745358090185676,0.7788079470198673
0.39735099337748353,0.7805039787798408,0.7827814569536422
0.4033112582781458,0.786472148541114,0.7867549668874171
0.40927152317880805,0.7924403183023873,0.790728476821192
0.4152317880794703,0.7984084880636605,0.7947019867549668
0.42119205298013257,0.8043766578249337,0.7986754966887417
0.42715231788079483,0.8096816976127321,0.8019867549668874
0.4324503311258279,0.8149867374005305,0.8052980132450331
0.437748344370861,0.8202917771883289,0.8086092715231789
0.4430463576158941,0.8255968169761273,0.8119205298013246
0.4483443708609272,0.8309018567639257,0.8152317880794703
0.4536423841059603,0.8355437665782492,0.8178807947019868
0.4589403973509934,0.8401856763925728,0.8205298013245034
0.4642384105960265,0.8441644562334216,0.8231788079470199
0.4695364238410596,0.8481432360742704,0.8258278145695365
0.4748344370860927,0.8521220159151193,0.828476821192053
0.4801324503311258,0.8561007957559681,0.8311258278145696
0.4854304635761589,0.8600795755968169,0.8337748344370861
0.490728476821192,0.8640583554376657,0.8364238410596027
0.49602649006622507,0.8680371352785146,0.8390728476821192
0.5013245033112582,0.8720159151193634,0.8417218543046358
0.5066225165562913,0.8753315649867374,0.8443708609271523
0.5119205298013244,0.8786472148541113,0.8470198675496688
0.5172185430463575,0.8819628647214853,0.8490066225165562
0.5225165562913906,0.8852785145888593,0.8509933774834436
0.5278145695364237,0.8885941644562333,0.852980132450331
0.5331125827814568,0.8919098143236073,0.8549668874172184
0.5384105960264899,0.8945623342175065,0.8569536423841058
0.543708609271523,0.8972148541114058,0.8589403973509931
0.5490066225165561,0.899867374005305,0.8609271523178805
