FedBuff,Polaris,Pisces
0.0,0.0,0.0
0.010596026490066225,0.04840848806366048,0.03708609271523179
0.020529801324503313,0.09217506631299735,0.07284768211920531
0.0304635761589404,0.1319628647214854,0.10198675496688743
0.03973509933774835,0.16710875331564987,0.13046357615894041
0.0490066225165563,0.20092838196286472,0.15629139072847684
0.057615894039735105,0.23143236074270557,0.18145695364238412
0.06622516556291391,0.2612732095490716,0.20331125827814572
0.07483443708609272,0.28978779840848806,0.22317880794701989
0.08278145695364239,0.3163129973474801,0.2423841059602649
0.09072847682119206,0.3428381962864721,0.2589403973509934
0.09867549668874173,0.36803713527851456,0.27483443708609273
0.1066225165562914,0.3925729442970822,0.2900662251655629
0.11456953642384107,0.41644562334217505,0.304635761589404
0.12251655629139074,0.4389920424403183,0.31920529801324504
0.12980132450331128,0.4608753315649867,0.33245033112582784
0.1370860927152318,0.48275862068965514,0.34569536423841063
0.14437086092715234,0.503315649867374,0.3589403973509934
0.15165562913907288,0.523209549071618,0.37152317880794705
0.1589403973509934,0.543103448275862,0.38344370860927157
0.16622516556291395,0.562997347480106,0.3953642384105961
0.17350993377483448,0.58289124668435,0.40662251655629145
0.180794701986755,0.6021220159151193,0.4178807947019868
0.18807947019867555,0.6213527851458885,0.42847682119205305
0.19536423841059608,0.6392572944297081,0.4390728476821193
0.20264900662251661,0.6551724137931033,0.4490066225165564
0.20993377483443715,0.6710875331564985,0.45894039735099346
0.21655629139072854,0.6870026525198937,0.46821192052980143
0.22317880794701994,0.7015915119363393,0.4774834437086094
0.22980132450331134,0.71551724137931,0.4867549668874174
0.23642384105960274,0.7281167108753313,0.4953642384105962
0.24304635761589413,0.7407161803713525,0.503973509933775
0.24966887417218553,0.7526525198938989,0.5125827814569538
0.2562913907284769,0.7639257294429705,0.5211920529801326
0.26291390728476827,0.7751989389920422,0.5291390728476822
0.26953642384105964,0.785809018567639,0.5370860927152319
0.276158940397351,0.7964190981432357,0.5450331125827815
0.2827814569536424,0.8070291777188325,0.552317880794702
0.28940397350993374,0.8169761273209546,0.5596026490066225
0.2960264900662251,0.8269230769230766,0.566887417218543
0.30198675496688737,0.835543766578249,0.5741721854304634
0.30794701986754963,0.8441644562334214,0.5814569536423839
0.3139072847682119,0.852122015915119,0.5880794701986753
0.31986754966887415,0.8600795755968167,0.5947019867549668
0.3258278145695364,0.8667108753315647,0.6013245033112582
0.33178807947019867,0.8726790450928379,0.6079470198675496
0.33774834437086093,0.8786472148541111,0.614569536423841
0.3437086092715232,0.8839522546419095,0.6211920529801325
0.34966887417218545,0.8885941644562331,0.6278145695364239
0.3556291390728477,0.8932360742705566,0.6344370860927153
0.36158940397350997,0.8978779840848802,0.6403973509933776
0.36754966887417223,0.901856763925729,0.6463576158940398
0.3735099337748345,0.9058355437665778,0.6523178807947021
0.37947019867549675,0.9098143236074266,0.6582781456953644
0.385430463576159,0.9137931034482755,0.6635761589403975
0.39139072847682127,0.9171087533156494,0.6688741721854305
0.39735099337748353,0.9197612732095487,0.6741721854304636
0.4033112582781458,0.922413793103448,0.6794701986754967
0.40927152317880805,0.9250663129973472,0.6847682119205298
0.4152317880794703,0.9277188328912465,0.6900662251655629
0.42119205298013257,0.9303713527851457,0.695364238410596
0.42715231788079483,0.933023872679045,0.7
0.4324503311258279,0.9350132625994694,0.7046357615894039
0.437748344370861,0.9370026525198938,0.7092715231788078
0.4430463576158941,0.9389920424403182,0.7139072847682117
0.4483443708609272,0.9409814323607426,0.7185430463576157
0.4536423841059603,0.942970822281167,0.7231788079470196
0.4589403973509934,0.9442970822281166,0.7278145695364235
0.4642384105960265,0.9456233421750662,0.7324503311258275
0.4695364238410596,0.9469496021220157,0.7370860927152314
0.4748344370860927,0.9482758620689653,0.7417218543046353
0.4801324503311258,0.9496021220159149,0.7463576158940393
0.4854304635761589,0.9509283819628644,0.7509933774834432
0.490728476821192,0.9515915119363393,0.7556291390728471
0.49602649006622507,0.9522546419098141,0.759602649006622
0.5013245033112582,0.952917771883289,0.7635761589403969
0.5066225165562913,0.9535809018567638,0.7675496688741718
0.5119205298013244,0.9542440318302386,0.7715231788079466
0.5172185430463575,0.9549071618037135,0.7754966887417215
0.5225165562913906,0.9555702917771883,0.7794701986754964
0.5278145695364237,0.9562334217506632,0.7834437086092713
0.5331125827814568,0.956896551724138,0.7874172185430461
0.5384105960264899,0.9575596816976129,0.791390728476821
0.543708609271523,0.9582228116710877,0.7947019867549667
0.5490066225165561,0.9588859416445625,0.7980132450331124
0.5543046357615892,0.9595490716180374,0.8013245033112582
0.5596026490066223,0.9602122015915122,0.8046357615894039
0.5649006622516554,0.9608753315649871,0.8079470198675496
0.5701986754966885,0.9615384615384619,0.8112582781456953
0.5754966887417216,0.9622015915119367,0.814569536423841
0.5807947019867546,0.9628647214854116,0.8178807947019867
0.5860927152317877,0.9635278514588864,0.8211920529801324
0.5913907284768208,0.9641909814323613,0.8245033112582781
0.5966887417218539,0.9648541114058361,0.8271523178807947
0.601986754966887,0.9655172413793109,0.8298013245033112
0.6072847682119201,0.9661803713527858,0.8324503311258278
0.6125827814569532,0.9668435013262606,0.8350993377483443
0.6178807947019863,0.9675066312997355,0.8377483443708609
0.6231788079470194,0.9681697612732103,0.8403973509933774
0.6278145695364233,0.9688328912466851,0.8423841059602648
0.6324503311258273,0.96949602122016,0.8443708609271522
0.6370860927152312,0.9701591511936348,0.8463576158940396
0.6417218543046351,0.9708222811671097,0.848344370860927
0.6463576158940391,0.9714854111405845,0.8503311258278143
0.650993377483443,0.9721485411140594,0.8523178807947017
