round,accuracy,elapsed_time
1,0.2081222222222222,23.00000023841858
2,0.45803333333333335,70.00000023841858
3,0.24302222222222222,81.00000023841858
4,0.5207,94.00000023841858
5,0.5650111111111111,125.00000023841858
6,0.5435222222222222,158.00000023841858
7,0.5758,195.00000023841858
8,0.5955888888888888,209.00000023841858
9,0.6046444444444444,231.00000023841858
10,0.6145555555555555,265.0000002384186
11,0.6219111111111111,279.0000002384186
12,0.6182555555555556,301.0000002384186
13,0.6365777777777778,335.0000002384186
14,0.6403111111111112,349.0000002384186
15,0.6450444444444444,365.0000002384186
16,0.6237333333333334,380.0000002384186
17,0.6349111111111111,419.0000002384186
18,0.65,450.0000002384186
19,0.6375777777777778,464.0000002384186
20,0.6394888888888889,487.0000002384186
21,0.6502,503.0000002384186
22,0.6476333333333333,534.0000002384186
23,0.6384444444444445,557.0000002384186
24,0.6440222222222223,573.0000002384186
25,0.6414444444444445,604.0000002384186
26,0.6510444444444444,627.0000002384186
27,0.6419666666666667,643.0000002384186
28,0.6447666666666667,674.0000002384186
29,0.6476333333333333,685.0000002384186
30,0.6456777777777778,697.0000002384186
31,0.6469555555555555,748.0000002384186
32,0.6494555555555556,767.0000002384186
33,0.6427444444444445,779.0000002384186
34,0.6515888888888889,818.0000002384186
35,0.6506444444444445,837.0000002384186
36,0.6474333333333333,852.0000002384186
37,0.6546111111111111,888.0000002384186
38,0.6537666666666667,920.0000002384186
39,0.6543444444444444,942.0000002384186
40,0.6468,958.0000002384186
41,0.6511444444444444,990.0000002384186
42,0.6546555555555555,1021.0000002384186
43,0.6548555555555555,1047.0000002384186
44,0.6562444444444444,1062.0000002384186
45,0.6533555555555556,1091.0000002384186
46,0.6560333333333334,1117.0000002384186
47,0.6548444444444445,1131.0000002384186
48,0.6552777777777777,1161.0000002384186
49,0.6517111111111111,1201.0000002384186
50,0.6557222222222222,1213.0000002384186
51,0.6549666666666667,1231.0000002384186
52,0.6555777777777778,1271.0000002384186
53,0.6572222222222223,1283.0000002384186
54,0.6568111111111111,1301.0000002384186
55,0.6572888888888889,1328.0000002384186
56,0.6566666666666666,1345.0000002384186
57,0.6569,1371.0000002384186
58,0.6556888888888889,1383.0000002384186
59,0.6556222222222222,1413.0000002384186
60,0.6581333333333333,1441.0000002384186
61,0.6565555555555556,1459.0000002384186
62,0.6496111111111111,1511.0000002384186
63,0.6562777777777777,1529.0000002384186
64,0.6534777777777778,1581.0000002384186
65,0.6548444444444445,1599.0000002384186
