round,accuracy,elapsed_time,round_time
1,0.1,56.943406105041504,56.943405283751574
2,0.1,107.66175746917725,107.66175686513087
3,0.1,161.68941116333008,99.70190383622487
4,0.1,212.84425473213196,187.20724416501642
5,0.1023,263.07740116119385,107.66175686513087
6,0.1034,314.7427408695221,79.458505226931
7,0.184,370.73915791511536,107.66175686513087
8,0.1462,400.0514988899231,335.98720212442464
9,0.2176,455.35842061042786,71.24543680208109
10,0.1783,507.9889404773712,107.66175686513087
11,0.3631,560.3709864616394,104.81280009022373
12,0.3372,615.6506972312927,187.20724416501642
13,0.3459,666.0040173530579,235.8548313914265
14,0.3965,723.8324513435364,107.66175686513087
15,0.391,774.2759552001953,335.98720212442464
16,0.4007,827.5646328926086,187.20724416501642
17,0.41,879.0165784358978,112.73363094023833
18,0.4129,929.7395598888397,235.8548313914265
19,0.4729,987.786839723587,107.66175686513087
20,0.4495,1041.0496037006378,187.20724416501642
21,0.4659,1093.3321206569672,74.21342411196085
22,0.476,1148.066282749176,335.98720212442464
23,0.4998,1200.7322413921356,235.8548313914265
24,0.5254,1254.2654798030853,187.20724416501642
25,0.5406,1311.3589880466461,350.0
26,0.5279,1366.093150138855,124.19961666879001
27,0.5623,1435.3662996292114,181.10081989259464
28,0.5441,1488.6287205219269,335.98720212442464
29,0.5695,1545.2429716587067,211.77779119989435
30,0.5953,1608.4910125732422,84.98773015077226
31,0.5682,1669.4425883293152,350.0
32,0.5936,1720.0447924137115,350.0
33,0.6047,1777.1043450832367,235.8548313914265
34,0.5979,1829.182629585266,335.98720212442464
35,0.6248,1883.7625043392181,181.10081989259464
36,0.6276,1941.8066086769104,187.20724416501642
37,0.6334,2005.679230928421,260.13842185392105
38,0.6376,2059.2124693393707,350.0
39,0.6398,2116.2827455997467,350.0
40,0.6449,2169.8159840106964,335.98720212442464
41,0.63,2224.051023721695,211.77779119989435
42,0.6392,2294.932333469391,260.13842185392105
43,0.6332,2361.879294872284,235.8548313914265
44,0.6495,2418.060524225235,350.0
45,0.6606,2479.0095348358154,350.0
46,0.6621,2542.98011469841,335.98720212442464
47,0.6698,2595.3984003067017,260.13842185392105
48,0.6685,2668.8090846538544,235.8548313914265
49,0.6752,2737.5371792316437,211.77779119989435
50,0.6577,2790.1439275741577,350.0
51,0.6737,2878.967316865921,350.0
52,0.671,2941.299826860428,235.8548313914265
53,0.6768,3006.3650069236755,211.77779119989435
54,0.67,3061.592915058136,235.71986404341004
55,0.6783,3122.400646686554,181.10081989259464
56,0.6878,3177.154658317566,350.0
57,0.6847,3232.5123636722565,350.0
58,0.6776,3293.6532604694366,126.8149533000753
59,0.6882,3347.860945224762,235.71986404341004
60,0.688,3411.5037775039673,69.50583276845884
61,0.6805,3467.3366191387177,235.8548313914265
62,0.6952,3524.8088779449463,80.72141690395256
63,0.6878,3583.580809354782,350.0
64,0.6956,3639.487347126007,126.8149533000753
65,0.6897,3694.814874649048,211.77779119989435
66,0.6958,3748.9072177410126,235.8548313914265
67,0.6994,3819.3006734848022,235.71986404341004
68,0.6969,3882.9435057640076,128.4828822496735
69,0.6979,3934.590081214905,350.0
70,0.6984,3986.2232377529144,235.8548313914265
71,0.7011,4055.0205376148224,260.13842185392105
72,0.7125,4113.038191080093,141.0987948830406
73,0.7078,4181.32606959343,145.3534835994672
74,0.7127,4237.291225194931,235.8548313914265
75,0.7032,4290.7404017448425,350.0
76,0.7131,4344.188299894333,260.13842185392105
77,0.7023,4401.047590255737,128.4828822496735
78,0.7167,4461.220601081848,202.537751584468
79,0.7043,4525.289119720459,235.8548313914265
80,0.7084,4590.290860891342,128.4828822496735
81,0.708,4648.511596918106,350.0
82,0.7187,4699.666440486908,202.537751584468
83,0.7143,4757.554074048996,181.10081989259464
84,0.7139,4814.4133644104,235.8548313914265
85,0.7125,4875.9727947711945,145.3534835994672
86,0.7255,4928.458537101746,260.13842185392105
87,0.7155,4998.511596918106,350.0
88,0.7186,5053.9142162799835,350.0
89,0.7163,5130.996288776398,202.537751584468
90,0.72,5199.267699956894,260.13842185392105
91,0.7212,5265.654540777206,187.20724416501642
92,0.7259,5323.899430036545,235.8548313914265
93,0.7258,5378.626879930496,350.0
94,0.7211,5434.592035531998,350.0
95,0.728,5491.332365989685,260.13842185392105
96,0.7314,5559.754261493683,235.8548313914265
97,0.7227,5619.815248250961,202.537751584468
98,0.7295,5690.770468950272,187.20724416501642
99,0.7232,5754.643091201782,350.0
100,0.7323,5809.148865699768,350.0
101,0.7228,5875.535706520081,202.537751584468
102,0.7357,5938.783747434616,187.20724416501642
103,0.7349,6006.79864525795,181.10081989259464
104,0.7329,6060.152579069138,235.8548313914265
105,0.7296,6112.792707443237,350.0
106,0.7271,6168.350718021393,350.0
107,0.7322,6233.352459192276,181.10081989259464
108,0.7333,6285.148684501648,211.77779119989435
109,0.7271,6343.036318063736,235.8548313914265
110,0.7293,6401.479932069778,187.20724416501642
111,0.7271,6455.307496070862,335.98720212442464
112,0.7292,6515.887161016464,350.0
113,0.7333,6572.746451377869,350.0
114,0.7391,6630.96332526207,235.8548313914265
115,0.7394,6705.199825763702,181.10081989259464
116,0.7376,6775.284203052521,211.77779119989435
117,0.7308,6833.570492506027,335.98720212442464
118,0.7432,6886.590771913528,350.0
119,0.7357,6977.821954727173,350.0
120,0.7333,7033.340969324112,211.77779119989435
