round,accuracy,elapsed_time,round_time,round_time
1,0.06454166067060009,115.00000071525574,115,115
2,0.0888017460545882,350.00000071525574,350,350
3,0.05217777138197342,405.00000071525574,350,350
4,0.09759197966134216,470.00000071525574,350,350
5,0.09757998752818152,625.0000007152557,165,165
6,0.09542140355926512,790.0000007152557,350,350
7,0.12056890679714108,975.0000007152557,350,350
8,0.15292368206456564,1045.0000007152557,350,350
9,0.16842951024128172,1155.0000007152557,350,350
10,0.17688396411953758,1325.0000007152557,350,350
11,0.18634575718328777,1395.0000007152557,350,350
12,0.18117714779104907,1505.0000007152557,350,350
13,0.23867942629634958,1675.0000007152557,350,350
14,0.24828512495802754,1745.0000007152557,350,350
15,0.2618122511632369,1825.0000007152557,350,350
16,0.2568714923010505,1900.0000007152557,350,350
17,0.27472777857725333,2095.0000007152557,350,350
18,0.27863721398762414,2250.0000007152557,350,350
19,0.31452966853743947,2320.0000007152557,350,350
20,0.31032042979805247,2435.0000007152557,340,340
21,0.3583249388401209,2515.0000007152557,350,350
22,0.3757495083225404,2670.0000007152557,350,350
23,0.37439439727538737,2785.0000007152557,350,350
24,0.38036647958938935,2865.0000007152557,350,350
25,0.39103947810236483,3020.0000007152557,350,350
26,0.418453494507603,3135.0000007152557,350,350
27,0.40437473017700387,3215.0000007152557,350,350
28,0.4123255144625126,3370.0000007152557,350,350
29,0.44855374874082604,3425.0000007152557,350,350
30,0.4694200604403511,3485.0000007152557,350,350
31,0.45946658991701445,3740.0000007152557,350,350
32,0.41676260373195184,3835.0000007152557,350,350
33,0.4730177003885451,3895.0000007152557,350,350
34,0.48556147167458147,4090.0000007152557,350,350
35,0.48256343838441984,4185.000000715256,350,350
36,0.48734829951551784,4260.000000715256,350,350
37,0.4753561663548712,4440.000000715256,350,350
38,0.5018947570393821,4600.000000715256,350,350
39,0.4978054396316017,4710.000000715256,350,350
40,0.49800930589533265,4790.000000715256,350,350
41,0.5422243008586367,4950.000000715256,350,350
42,0.49100590012951506,5105.000000715256,350,350
43,0.5117043219647911,5235.000000715256,350,350
44,0.5242001247181849,5310.000000715256,350,350
45,0.48062071281239505,5455.000000715256,350,350
46,0.5401016932892023,5585.000000715256,350,350
47,0.557622199836907,5655.000000715256,350,350
