Polaris,Pisces,Oort,FedBuff
0.0,0.0,0.0,0.0
0.03885480572597137,0.026804123711340205,0.010714285714285714,0.012903225806451613
0.07157464212678938,0.04639175257731959,0.02142857142857143,0.024731182795698924
0.10020449897750512,0.06597938144329897,0.03214285714285714,0.035483870967741936
0.1278118609406953,0.08453608247422681,0.04285714285714286,0.046236559139784944
0.15337423312883436,0.10206185567010309,0.053571428571428575,0.05591397849462365
0.17586912065439672,0.11752577319587629,0.0642857142857143,0.06559139784946236
0.19836400817995908,0.13298969072164948,0.07500000000000001,0.07526881720430106
0.21881390593047034,0.14845360824742268,0.08214285714285716,0.08494623655913977
0.2392638036809816,0.16288659793814433,0.0892857142857143,0.09462365591397848
0.25869120654396727,0.177319587628866,0.09642857142857145,0.10430107526881718
0.2760736196319018,0.1907216494845361,0.10357142857142859,0.1129032258064516
0.2924335378323108,0.20309278350515467,0.11071428571428574,0.12150537634408601
0.3087934560327198,0.21546391752577324,0.11785714285714288,0.13010752688172042
0.3251533742331288,0.22680412371134023,0.12500000000000003,0.13870967741935483
0.3415132924335378,0.23814432989690723,0.13214285714285717,0.14731182795698924
0.3578732106339468,0.24845360824742269,0.13928571428571432,0.15483870967741936
0.3742331288343558,0.25876288659793817,0.14642857142857146,0.16236559139784948
0.38957055214723924,0.2680412371134021,0.1535714285714286,0.1698924731182796
0.4049079754601227,0.27731958762886605,0.16071428571428575,0.17741935483870971
0.41922290388548056,0.28659793814433,0.1678571428571429,0.18494623655913983
0.4335378323108384,0.29587628865979393,0.17500000000000004,0.19247311827956995
0.44683026584867075,0.30515463917525787,0.1821428571428572,0.20000000000000007
0.4591002044989775,0.31340206185567027,0.18928571428571433,0.20752688172043018
0.4713701431492842,0.32164948453608266,0.19642857142857148,0.2150537634408603
0.4826175869120654,0.32989690721649506,0.20357142857142863,0.22258064516129042
0.4938650306748466,0.33814432989690746,0.21071428571428577,0.23010752688172054
0.5051124744376277,0.34639175257731986,0.21785714285714292,0.23763440860215065
0.5163599182004089,0.35463917525773225,0.22500000000000006,0.24516129032258077
0.5276073619631901,0.36288659793814465,0.2321428571428572,0.25268817204301086
0.5388548057259713,0.37010309278350545,0.23928571428571435,0.26021505376344095
0.5501022494887525,0.37731958762886625,0.2464285714285715,0.26774193548387104
0.5613496932515337,0.38453608247422705,0.2535714285714286,0.27526881720430113
0.5715746421267893,0.39175257731958785,0.26071428571428573,0.2827956989247312
0.5807770961145193,0.39896907216494865,0.26785714285714285,0.2903225806451613
0.5899795501022493,0.40618556701030945,0.27499999999999997,0.2978494623655914
0.5991820040899793,0.41340206185567024,0.2821428571428571,0.3053763440860215
0.6083844580777094,0.42061855670103104,0.2892857142857142,0.3129032258064516
0.6175869120654394,0.42783505154639184,0.2964285714285713,0.32043010752688167
0.6257668711656439,0.4340206185567011,0.30357142857142844,0.32795698924731176
0.6339468302658484,0.44020618556701036,0.31071428571428555,0.3344086021505376
0.6421267893660529,0.4463917525773196,0.31785714285714267,0.3408602150537634
0.6503067484662575,0.45257731958762887,0.3249999999999998,0.3473118279569892
0.658486707566462,0.4587628865979381,0.3321428571428569,0.35376344086021505
0.6666666666666665,0.4649484536082474,0.339285714285714,0.3602150537634409
0.674846625766871,0.47113402061855664,0.34642857142857114,0.3666666666666667
0.68200408997955,0.4773195876288659,0.35357142857142826,0.3731182795698925
0.6891615541922289,0.48350515463917515,0.3607142857142854,0.37956989247311834
0.6963190184049078,0.4896907216494844,0.3678571428571425,0.38602150537634417
0.7034764826175868,0.49587628865979366,0.3749999999999996,0.39247311827957
0.7096114519427401,0.502061855670103,0.38214285714285673,0.3989247311827958
0.7157464212678935,0.5082474226804122,0.38928571428571385,0.40537634408602163
0.7218813905930468,0.5144329896907215,0.39642857142857096,0.41182795698924746
0.7280163599182001,0.5206185567010307,0.4035714285714281,0.4182795698924733
0.7341513292433535,0.52680412371134,0.4107142857142852,0.4247311827956991
0.7402862985685068,0.5329896907216493,0.4178571428571423,0.4311827956989249
0.7464212678936601,0.5391752577319585,0.42499999999999943,0.43763440860215075
0.751533742331288,0.5453608247422678,0.43214285714285655,0.44408602150537657
0.7566462167689159,0.5505154639175255,0.43928571428571367,0.4505376344086024
0.7617586912065437,0.5556701030927832,0.4464285714285708,0.4559139784946239
0.7668711656441716,0.5608247422680409,0.4535714285714279,0.4612903225806454
0.7719836400817994,0.5659793814432986,0.460714285714285,0.4666666666666669
0.7770961145194273,0.5711340206185563,0.46785714285714214,0.4720430107526884
0.7822085889570551,0.576288659793814,0.47499999999999926,0.4774193548387099
0.787321063394683,0.5814432989690718,0.4821428571428564,0.4827956989247314
0.7924335378323109,0.5865979381443295,0.4892857142857135,0.4881720430107529
0.7965235173824131,0.5917525773195872,0.4964285714285706,0.4935483870967744
0.8006134969325154,0.5969072164948449,0.5035714285714278,0.4989247311827959
0.8047034764826176,0.6020618556701026,0.5107142857142849,0.5043010752688174
0.8087934560327199,0.6072164948453603,0.517857142857142,0.5096774193548389
0.8128834355828222,0.612371134020618,0.5249999999999991,0.5150537634408604
0.8169734151329244,0.6175257731958758,0.5321428571428563,0.5204301075268819
0.8210633946830267,0.6226804123711335,0.5392857142857134,0.5258064516129034
0.825153374233129,0.6278350515463912,0.5464285714285705,0.5311827956989249
0.8292433537832312,0.6329896907216489,0.549999999999999,0.5365591397849464
0.8323108384458079,0.6381443298969066,0.5535714285714276,0.5419354838709679
0.8353783231083846,0.6432989690721643,0.5571428571428562,0.5473118279569894
0.8384458077709612,0.648453608247422,0.5607142857142847,0.5526881720430109
0.8415132924335379,0.6525773195876282,0.5642857142857133,0.5580645161290324
0.8445807770961146,0.6567010309278344,0.5678571428571418,0.5634408602150539
0.8476482617586912,0.6608247422680406,0.5714285714285704,0.5688172043010754
0.8507157464212679,0.6649484536082467,0.574999999999999,0.5741935483870969
0.8537832310838446,0.6690721649484529,0.5785714285714275,0.5795698924731184
0.8568507157464212,0.6731958762886591,0.5821428571428561,0.5849462365591399
0.8599182004089979,0.6773195876288652,0.5857142857142846,0.5903225806451614
0.861963190184049,0.6814432989690714,0.5892857142857132,0.5956989247311829
0.8640081799591001,0.6855670103092776,0.5928571428571418,0.6010752688172044
0.8660531697341511,0.6896907216494838,0.5964285714285703,0.6064516129032259
0.8680981595092022,0.6938144329896899,0.5999999999999989,0.6118279569892474
0.8701431492842533,0.6979381443298961,0.6035714285714274,0.6172043010752689
0.8721881390593044,0.7020618556701023,0.607142857142856,0.6225806451612904
0.8742331288343554,0.7061855670103084,0.6107142857142845,0.6279569892473119
0.8762781186094065,0.7103092783505146,0.6142857142857131,0.6333333333333334
0.8783231083844576,0.7144329896907208,0.6178571428571417,0.6387096774193549
0.8803680981595087,0.718556701030927,0.6214285714285702,0.6440860215053764
0.8824130879345597,0.7226804123711331,0.6249999999999988,0.6494623655913979
0.8844580777096108,0.7268041237113393,0.6285714285714273,0.6537634408602151
0.8865030674846619,0.7309278350515455,0.6321428571428559,0.6580645161290323
0.888548057259713,0.7350515463917516,0.6357142857142845,0.6623655913978495
0.890593047034764,0.7391752577319578,0.639285714285713,0.6666666666666666
0.8926380368098151,0.743298969072164,0.6428571428571416,0.6709677419354838
0.8946830265848662,0.7474226804123701,0.6464285714285701,0.675268817204301
0.8967280163599173,0.7515463917525763,0.6499999999999987,0.6795698924731182
0.8987730061349684,0.7556701030927825,0.6535714285714272,0.6838709677419353
0.9008179959100194,0.7597938144329887,0.6571428571428558,0.6881720430107525
0.9028629856850705,0.7639175257731948,0.6607142857142844,0.6924731182795697
0.9038854805725961,0.768041237113401,0.6642857142857129,0.6967741935483869
0.9049079754601217,0.7721649484536072,0.6678571428571415,0.7010752688172041
0.9059304703476473,0.7762886597938133,0.67142857142857,0.7053763440860212
0.9069529652351729,0.779381443298968,0.6749999999999986,0.7096774193548384
0.9079754601226985,0.7824742268041226,0.6785714285714272,0.7139784946236556
0.9089979550102241,0.7855670103092772,0.6821428571428557,0.7182795698924728
0.9100204498977497,0.7886597938144319,0.6857142857142843,0.72258064516129
0.9110429447852753,0.7917525773195865,0.6892857142857128,0.7268817204301071
0.9120654396728008,0.7948453608247411,0.6928571428571414,0.7311827956989243
0.9130879345603264,0.7979381443298957,0.69642857142857,0.7354838709677415
0.914110429447852,0.8010309278350504,0.6999999999999985,0.7397849462365587
0.9151329243353776,0.804123711340205,0.7035714285714271,0.7440860215053758
0.9161554192229032,0.8072164948453596,0.7071428571428556,0.748387096774193
0.9171779141104288,0.8103092783505143,0.7107142857142842,0.7526881720430102
0.9182004089979544,0.8134020618556689,0.7142857142857127,0.7569892473118274
0.91922290388548,0.8164948453608235,0.7178571428571413,0.7612903225806446
0.9202453987730056,0.8195876288659781,0.7214285714285699,0.7655913978494617
0.9212678936605312,0.8226804123711328,0.7249999999999984,0.7698924731182789
0.9222903885480568,0.8257731958762874,0.728571428571427,0.7741935483870961
0.9233128834355824,0.828865979381442,0.7321428571428555,0.7784946236559133
0.924335378323108,0.8319587628865966,0.7357142857142841,0.7827956989247304
0.9253578732106336,0.8350515463917513,0.7392857142857127,0.7870967741935476
0.9263803680981592,0.8381443298969059,0.7428571428571412,0.7913978494623648
0.9274028629856848,0.8412371134020605,0.7464285714285698,0.795698924731182
0.9284253578732103,0.8443298969072152,0.7499999999999983,0.7999999999999992
0.9294478527607359,0.8474226804123698,0.7535714285714269,0.8043010752688163
0.9304703476482615,0.8505154639175244,0.7571428571428555,0.8086021505376335
0.9314928425357871,0.853608247422679,0.760714285714284,0.8129032258064507
0.9325153374233127,0.8567010309278337,0.7642857142857126,0.8172043010752679
0.9335378323108383,0.8597938144329883,0.7678571428571411,0.821505376344085
0.9345603271983639,0.8628865979381429,0.7714285714285697,0.8258064516129022
0.9355828220858895,0.8659793814432976,0.7749999999999982,0.8301075268817194
0.9366053169734151,0.8690721649484522,0.7785714285714268,0.8344086021505366
0.9376278118609407,0.8721649484536068,0.7821428571428554,0.8387096774193538
0.9386503067484663,0.8752577319587614,0.7857142857142839,0.8419354838709666
0.9396728016359919,0.8783505154639161,0.7892857142857125,0.8451612903225795
0.9406952965235175,0.8814432989690707,0.792857142857141,0.8483870967741923
0.9417177914110431,0.8845360824742253,0.7964285714285696,0.8516129032258052
0.9427402862985687,0.8865979381443284,0.7999999999999982,0.854838709677418
0.9437627811860942,0.8886597938144315,0.8035714285714267,0.8580645161290309
0.9447852760736198,0.8907216494845346,0.8071428571428553,0.8612903225806438
0.9458077709611454,0.8927835051546377,0.8107142857142838,0.8645161290322566
0.946830265848671,0.8948453608247408,0.8142857142857124,0.8677419354838695
0.9478527607361966,0.8969072164948438,0.817857142857141,0.8709677419354823
0.9488752556237222,0.8989690721649469,0.8214285714285695,0.8741935483870952
0.9498977505112478,0.90103092783505,0.8249999999999981,0.877419354838708
0.9509202453987734,0.9030927835051531,0.8285714285714266,0.8806451612903209
0.951942740286299,0.9051546391752562,0.8321428571428552,0.8838709677419337
0.9529652351738246,0.9072164948453593,0.8357142857142837,0.8870967741935466
0.9539877300613502,0.9092783505154624,0.8392857142857123,0.8903225806451595
0.9550102249488758,0.9113402061855654,0.8428571428571409,0.8935483870967723
0.9560327198364014,0.9134020618556685,0.8464285714285694,0.8967741935483852
0.957055214723927,0.9154639175257716,0.849999999999998,0.899999999999998
0.9580777096114526,0.9175257731958747,0.8535714285714265,0.9032258064516109
0.9591002044989781,0.9195876288659778,0.8571428571428551,0.9064516129032237
0.9601226993865037,0.9216494845360809,0.8607142857142837,0.9096774193548366
0.9611451942740293,0.923711340206184,0.8642857142857122,0.9129032258064494
0.9621676891615549,0.925773195876287,0.8678571428571408,0.9161290322580623
0.9631901840490805,0.9278350515463901,0.8714285714285693,0.9193548387096752
0.9642126789366061,0.9298969072164932,0.8749999999999979,0.922580645161288
0.9652351738241317,0.9319587628865963,0.8785714285714264,0.9258064516129009
0.9662576687116573,0.9340206185566994,0.882142857142855,0.9290322580645137
0.9672801635991829,0.9360824742268025,0.8857142857142836,0.9322580645161266
0.9683026584867085,0.9381443298969055,0.8892857142857121,0.9354838709677394
0.9693251533742341,0.9402061855670086,0.8928571428571407,0.9387096774193523
0.9703476482617597,0.9422680412371117,0.8964285714285692,0.9419354838709652
0.9713701431492853,0.9443298969072148,0.8999999999999978,0.945161290322578
