Elapsed time (s),Accuracy (%),Method
1406.0,61.150363634152846,Polaris
1426.0,61.212181815971036,Polaris
1446.0,61.36999999154698,Polaris
1466.0,61.60636362791062,Polaris
1486.0,61.84272726427425,Polaris
1506.0,61.942363634022804,Polaris
1526.0,62.00781817947735,Polaris
1546.0,62.07599999570847,Polaris
1566.0,62.195999995708476,Polaris
1586.0,62.315999995708474,Polaris
1606.0,62.37709091182189,Polaris
1626.0,62.30072727545824,Polaris
1646.0,62.22436363909461,Polaris
1666.0,62.203999999089675,Polaris
1686.0,62.229454544544225,Polaris
1706.0,62.25490908999877,Polaris
1726.0,62.3123636340228,Polaris
1746.0,62.37781817947734,Polaris
1766.0,62.436000002861014,Polaris
1786.0,62.35600000286102,Polaris
1806.0,62.27600000286102,Polaris
1826.0,62.270181812199674,Polaris
1846.0,62.437454539472405,Polaris
1866.0,62.60472726674513,Polaris
1886.0,62.6240000036413,Polaris
1906.0,62.52218182182312,Polaris
1926.0,62.420363640004936,Polaris
1946.0,62.45818181558088,Polaris
1966.0,62.530909088308164,Polaris
1986.0,62.593600004577645,Polaris
2006.0,62.46560000457764,Polaris
2026.0,62.6174545375217,Polaris
2046.0,62.83927271933988,Polaris
2066.0,63.036333343108495,Polaris
2086.0,62.76300000977516,Polaris
2106.0,62.79644443427191,Polaris
2126.0,63.08088887871636,Polaris
2146.0,63.23028572021212,Polaris
2166.0,63.06457143449784,Polaris
2186.0,63.130249990880486,Polaris
2206.0,63.38524999088049,Polaris
2226.0,63.43000000455164,Polaris
2246.0,63.302727277278905,Polaris
2266.0,63.17545455000617,Polaris
2286.0,63.193636361685655,Polaris
2306.0,63.24818181623112,Polaris
2326.0,63.29054546130788,Polaris
2346.0,63.10145455221697,Polaris
2366.0,62.912363643126056,Polaris
2386.0,62.86181817206469,Polaris
2406.0,63.134545444791954,Polaris
2426.0,63.407272717519234,Polaris
2446.0,63.51200000117042,Polaris
2466.0,63.47927272844315,Polaris
2486.0,63.44654545571588,Polaris
2506.0,63.37600000286102,Polaris
2526.0,63.30422221920225,Polaris
2546.0,63.388666663646696,Polaris
2566.0,63.47311110809114,Polaris
2586.0,63.43181818441912,Polaris
2606.0,63.35909091169184,Polaris
2626.0,63.29690908596732,Polaris
2646.0,63.435090904149135,Polaris
2666.0,63.57327272233096,Polaris
2686.0,63.66890909103914,Polaris
2706.0,63.66527272740278,Polaris
2726.0,63.66163636376642,Polaris
2746.0,63.765999993107535,Polaris
2766.0,63.9587272658348,Polaris
2786.0,64.15145453856208,Polaris
2806.0,64.1434545475353,Polaris
2826.0,64.08527272935348,Polaris
2846.0,64.03781817622618,Polaris
2866.0,64.19418181258982,Polaris
2886.0,64.35054544895344,Polaris
2906.0,64.42900000369548,Polaris
2926.0,64.32566667036215,Polaris
2946.0,64.22233333702881,Polaris
2966.0,64.20999999284743,Polaris
2986.0,64.40999999284743,Polaris
3006.0,64.60999999284745,Polaris
3026.0,64.62400000494178,Polaris
3046.0,64.48581818675996,Polaris
3066.0,64.34763636857814,Polaris
3086.0,64.33163636311617,Polaris
3106.0,64.34618181766163,Polaris
3126.0,64.35545454870571,Polaris
3146.0,64.26454545779661,Polaris
3166.0,64.17363636688754,Polaris
3186.0,64.16999999284744,Polaris
3206.0,64.36999999284744,Polaris
3226.0,64.56999999284744,Polaris
3246.0,64.70399999713898,Polaris
3266.0,64.78399999713898,Polaris
3286.0,64.86399999713898,Polaris
3306.0,64.99199999401786,Polaris
3326.0,65.15927272129059,Polaris
3346.0,65.32654544856331,Polaris
3366.0,65.21745455182682,Polaris
3386.0,65.03927273364502,Polaris
3406.0,64.8745454512943,Polaris
3426.0,64.96545454220339,Polaris
3446.0,65.05636363311247,Polaris
3466.0,65.12763636272604,Polaris
3486.0,65.15309090818059,Polaris
3506.0,65.17854545363512,Polaris
3526.0,65.22599999765917,Polaris
3546.0,65.2914545431137,Polaris
3566.0,65.35690908856824,Polaris
3586.0,65.28272727662866,Polaris
3606.0,65.17363636753775,Polaris
3626.0,65.06618182091279,Polaris
3646.0,64.98981818454915,Polaris
3666.0,64.91345454818553,Polaris
3686.0,64.87745454337379,Polaris
3706.0,64.93563636155561,Polaris
3726.0,64.99381817973745,Polaris
3746.0,65.06399999713898,Polaris
3766.0,65.14399999713898,Polaris
3786.0,65.22399999713898,Polaris
3806.0,65.28945454324375,Polaris
3826.0,65.35127272506193,Polaris
3846.0,65.4041818223433,Polaris
3866.0,65.28781818597967,Polaris
3886.0,65.17145454961604,Polaris
3906.0,65.15872726453435,Polaris
3926.0,65.38781817362525,Polaris
3946.0,65.61690908271616,Polaris
3966.0,65.70000000130047,Polaris
3986.0,65.66363636493683,Polaris
4006.0,65.62727272857319,Polaris
4026.0,65.57345454753529,Polaris
4046.0,65.51527272935347,Polaris
4066.0,65.46654544986377,Polaris
4086.0,65.59745454077287,Polaris
4106.0,65.72836363168196,Polaris
4126.0,65.77090909676119,Polaris
4146.0,65.60727273312482,Polaris
4166.0,65.44363636948846,Polaris
4186.0,65.38199999921972,Polaris
4206.0,65.40381818103789,Polaris
4226.0,65.42563636285608,Polaris
4246.0,65.42466666690508,Polaris
4266.0,65.41800000023842,Polaris
4286.0,65.41133333357175,Polaris
4306.0,65.44781818012758,Polaris
4326.0,65.4950909074003,Polaris
4346.0,65.54424999696016,Polaris
4366.0,65.62924999696016,Polaris
4386.0,65.71424999696016,Polaris
4406.0,65.79924999696016,Polaris
4426.0,65.88349999749661,Polaris
4446.0,65.9534999974966,Polaris
4466.0,66.0234999974966,Polaris
4486.0,66.09349999749661,Polaris
4506.0,66.15446154242295,Polaris
4526.0,66.04369231165373,Polaris
4546.0,65.93292308088449,Polaris
4566.0,65.82215385011526,Polaris
4586.0,65.84945454324375,Polaris
4606.0,65.91127272506193,Polaris
4626.0,65.96945454584468,Polaris
4646.0,65.95854545493559,Polaris
4666.0,65.9476363640265,Polaris
4686.0,65.95854545233466,Polaris
4706.0,66.02036363415284,Polaris
4726.0,66.08218181597103,Polaris
4746.0,66.01800000598213,Polaris
4766.0,65.85072727870941,Polaris
4786.0,65.68345455143668,Polaris
4806.0,65.78963635739413,Polaris
4826.0,65.96418181193958,Polaris
4846.0,66.1261818209128,Polaris
4866.0,66.04981818454915,Polaris
4886.0,65.97345454818552,Polaris
4906.0,65.92327272688259,Polaris
4926.0,65.93418181779168,Polaris
4946.0,65.94509090870076,Polaris
4966.0,65.90600000286102,Polaris
4986.0,65.82600000286102,Polaris
5006.0,65.74600000286102,Polaris
5026.0,65.86599999392033,Polaris
5046.0,66.03599999392033,Polaris
5066.0,66.20599999392033,Polaris
5086.0,66.11657143408911,Polaris
5106.0,65.9622857198034,Polaris
5126.0,65.80800000551768,Polaris
5146.0,65.75199999380112,Polaris
5166.0,65.92533332713445,Polaris
5186.0,66.09866666046779,Polaris
5206.0,66.19100000345706,Polaris
5226.0,66.0943333367904,Polaris
5246.0,65.99766667012373,Polaris
5266.0,65.94764705671984,Polaris
5286.0,66.0064705861316,Polaris
5306.0,66.06529411554337,Polaris
5326.0,66.12411764495513,Polaris
5346.0,66.17146667277018,Polaris
5366.0,66.00080000610352,Polaris
5386.0,65.83013333943684,Polaris
5406.0,65.65946667277018,Polaris
5426.0,65.63299998891353,Polaris
5446.0,65.94299998891353,Polaris
5466.0,66.25299998891353,Polaris
5486.0,66.43100000464915,Polaris
5506.0,66.30100000464915,Polaris
5526.0,66.17100000464916,Polaris
5546.0,66.1323636301214,Polaris
5566.0,66.30690908466687,Polaris
5586.0,66.48145453921231,Polaris
5606.0,66.40000001040372,Polaris
5626.0,66.10909091949463,Polaris
5646.0,65.81818182858554,Polaris
5666.0,65.8065454524647,Polaris
5686.0,65.86472727064653,Polaris
5706.0,65.93066665903727,Polaris
5726.0,66.14399999237061,Polaris
5746.0,66.35733332570393,Polaris
5766.0,66.5634999974966,Polaris
5786.0,66.6334999974966,Polaris
5806.0,66.70349999749659,Polaris
5826.0,66.76550000321865,Polaris
5846.0,66.67550000321864,Polaris
5866.0,66.58550000321866,Polaris
5886.0,66.49436364039508,Polaris
5906.0,66.38163636766781,Polaris
5926.0,66.26890909494053,Polaris
5946.0,66.19699999916554,Polaris
5966.0,66.22033333249887,Polaris
5986.0,66.24366666583221,Polaris
6006.0,66.3036363584345,Polaris
6026.0,66.44909090388904,Polaris
6046.0,66.59454544934358,Polaris
6066.0,66.62516666893164,Polaris
6086.0,66.56183333559831,Polaris
6106.0,66.49850000226498,Polaris
6126.0,66.42200000312111,Polaris
6146.0,66.33472727584838,Polaris
6166.0,66.24745454857566,Polaris
6186.0,66.37666666011015,Polaris
6206.0,66.55999999344348,Polaris
6226.0,66.74333332677682,Polaris
6246.0,66.59963637169925,Polaris
6266.0,66.3741818262447,Polaris
6286.0,66.16690908596732,Polaris
6306.0,66.30509090414914,Polaris
6326.0,66.44327272233096,Polaris
6346.0,66.53400000071525,Polaris
6366.0,66.51400000071526,Polaris
6386.0,66.49400000071525,Polaris
6406.0,66.46363636558705,Polaris
6426.0,66.4090909110416,Polaris
6446.0,66.35454545649615,Polaris
6466.0,66.29200000247089,Polaris
6486.0,66.22290909337998,Polaris
6506.0,66.15381818428907,Polaris
6526.0,66.17490908934853,Polaris
6546.0,66.21854545298488,Polaris
6566.0,66.26054545415532,Polaris
6586.0,66.2714545450644,Polaris
6606.0,66.2823636359735,Polaris
6626.0,66.29109090896087,Polaris
6646.0,66.29472727259723,Polaris
6666.0,66.29836363623359,Polaris
6686.0,66.30199999986995,Polaris
6706.0,66.30563636350631,Polaris
6726.0,66.30927272714268,Polaris
6746.0,66.17618182416396,Polaris
6766.0,66.00890909689123,Polaris
6786.0,65.86399998998643,Polaris
6806.0,66.14399998998643,Polaris
6826.0,66.42399998998641,Polaris
6846.0,66.55345455338738,Polaris
6866.0,66.3316363715692,Polaris
6886.0,66.10981818975102,Polaris
6906.0,66.06133332999548,Polaris
6926.0,66.15466666332881,Polaris
6946.0,66.24799999666214,Polaris
6966.0,66.34499999642372,Polaris
6986.0,66.44499999642373,Polaris
7006.0,66.54499999642373,Polaris
7026.0,66.64399999648874,Polaris
7046.0,66.74218181467056,Polaris
7066.0,66.84036363285237,Polaris
7086.0,66.7232727333849,Polaris
7106.0,66.55236364247583,Polaris
7126.0,66.38709091117165,Polaris
7146.0,66.32890909298985,Polaris
7166.0,66.27072727480801,Polaris
7186.0,66.2474545433738,Polaris
7206.0,66.30563636155561,Polaris
7226.0,66.36381817973745,Polaris
7246.0,66.42999999739907,Polaris
7266.0,66.50272727012634,Polaris
7286.0,66.57545454285362,Polaris
7306.0,66.58127272766286,Polaris
7326.0,66.57036363675377,Polaris
7346.0,66.56,Polaris
7366.0,66.56,Polaris
7386.0,66.56,Polaris
7406.0,66.54363636558706,Polaris
7426.0,66.4890909110416,Polaris
7446.0,66.43454545649615,Polaris
7466.0,66.34800000403145,Polaris
7486.0,66.23527273130418,Polaris
7506.0,66.1225454585769,Polaris
7526.0,66.16109090635993,Polaris
7546.0,66.23745454272357,Polaris
7566.0,66.31690908596732,Polaris
7586.0,66.45509090414915,Polaris
7606.0,66.59327272233097,Polaris
7626.0,66.71290908817812,Polaris
7646.0,66.78927272454176,Polaris
7666.0,66.86563636090538,Polaris
7686.0,66.8440000036413,Polaris
7706.0,66.74218182182312,Polaris
7726.0,66.64036364000494,Polaris
7746.0,66.67866666404406,Polaris
7766.0,66.7519999973774,Polaris
7786.0,66.82533333071072,Polaris
7806.0,66.79636363831433,Polaris
7826.0,66.74181818376888,Polaris
7846.0,66.68581818480925,Polaris
7866.0,66.60218182117289,Polaris
7886.0,66.51854545753653,Polaris
7906.0,66.50581817635623,Polaris
7926.0,66.65854544908349,Polaris
7946.0,66.81127272181077,Polaris
7966.0,66.81600000416148,Polaris
7986.0,66.69963636779784,Polaris
66.0,10.0,Polaris
86.0,10.0,Polaris
106.0,10.0,Polaris
126.0,10.0,Polaris
146.0,10.0,Polaris
166.0,10.0,Polaris
186.0,10.603294099667494,Polaris
206.0,11.357411746726315,Polaris
226.0,12.111529393785139,Polaris
246.0,12.865647040843964,Polaris
266.0,13.619764687902785,Polaris
286.0,14.37388233496161,Polaris
306.0,15.127999982020432,Polaris
326.0,15.882117629079257,Polaris
346.0,12.720000293254888,Polaris
366.0,12.771999925136557,Polaris
386.0,15.911999925136556,Polaris
406.0,19.051999925136556,Polaris
426.0,22.191999925136553,Polaris
446.0,25.331999925136557,Polaris
466.0,28.471999925136554,Polaris
486.0,31.61199992513656,Polaris
506.0,34.75199992513656,Polaris
526.0,35.94847057129355,Polaris
546.0,36.659058806587666,Polaris
566.0,37.369647041881784,Polaris
586.0,38.08023527717591,Polaris
606.0,38.79082351247002,Polaris
626.0,39.50141174776414,Polaris
646.0,40.211999983058256,Polaris
666.0,40.922588218352374,Polaris
686.0,35.13200049972534,Polaris
706.0,21.425199923292794,Polaris
726.0,24.64253325662613,Polaris
746.0,27.859866589959463,Polaris
766.0,31.0771999232928,Polaris
786.0,34.29453325662613,Polaris
806.0,37.51186658995947,Polaris
826.0,40.729199923292796,Polaris
846.0,43.94653325662613,Polaris
866.0,45.000352928947,Polaris
886.0,45.51329410541759,Polaris
906.0,46.02623528188818,Polaris
926.0,46.53917645835877,Polaris
946.0,47.05211763482936,Polaris
966.0,47.56505881129994,Polaris
986.0,48.07799998777053,Polaris
1006.0,48.590941164241116,Polaris
1026.0,46.50800019407272,Polaris
1046.0,38.36800019407272,Polaris
1066.0,38.431428521020074,Polaris
1086.0,40.54571423530579,Polaris
1106.0,42.6599999495915,Polaris
1126.0,44.77428566387721,Polaris
1146.0,46.88857137816293,Polaris
1166.0,49.00285709244864,Polaris
1186.0,51.117142806734364,Polaris
1206.0,51.77717646351982,Polaris
1226.0,52.07364705175511,Polaris
1246.0,52.37011763999041,Polaris
1266.0,52.666588228225706,Polaris
1286.0,52.96305881646099,Polaris
1306.0,53.259529404696295,Polaris
1326.0,53.55599999293159,Polaris
1346.0,53.85247058116688,Polaris
1366.0,52.213500146746625,Polaris
1386.0,46.05850014674663,Polaris
1406.0,42.40769225542362,Polaris
1426.0,44.59999994773131,Polaris
1446.0,46.792307640039006,Polaris
1466.0,48.9846153323467,Polaris
1486.0,51.1769230246544,Polaris
1506.0,53.36923071696209,Polaris
1526.0,55.56153840926979,Polaris
1546.0,56.18352940629511,Polaris
1566.0,56.41294117100099,Polaris
1586.0,56.642352935706874,Polaris
1606.0,56.871764700412754,Polaris
1626.0,57.10117646511863,Polaris
1646.0,57.33058822982452,Polaris
1666.0,57.5599999945304,Polaris
1686.0,57.78941175923629,Polaris
1706.0,56.60600010681153,Polaris
1726.0,52.12600010681152,Polaris
1746.0,47.64600010681153,Polaris
1766.0,48.57266661234698,Polaris
1786.0,50.85099994568032,Polaris
1806.0,53.12933327901366,Polaris
1826.0,55.40766661234699,Polaris
1846.0,57.685999945680344,Polaris
1866.0,59.96433327901368,Polaris
1886.0,60.45952941058663,Polaris
1906.0,60.50894117529252,Polaris
1926.0,60.55835293999841,Polaris
1946.0,60.60776470470428,Polaris
1966.0,60.65717646941017,Polaris
1986.0,60.706588234116055,Polaris
2006.0,60.75599999882194,Polaris
2026.0,60.805411763527815,Polaris
2046.0,56.928000310897566,Polaris
2066.0,43.88800031089766,Polaris
2086.0,30.84800031089776,Polaris
2106.0,22.115999968528747,Polaris
2126.0,23.435999968528748,Polaris
2146.0,24.755999968528748,Polaris
2166.0,29.065904600824627,Polaris
2186.0,35.822095077015106,Polaris
2206.0,42.57828555320558,Polaris
2226.0,49.33447602939606,Polaris
2246.0,56.090666505586526,Polaris
2266.0,60.831999999046324,Polaris
2286.0,60.871999999046324,Polaris
2306.0,60.911999999046316,Polaris
2326.0,60.95199999904632,Polaris
2346.0,60.99199999904632,Polaris
2366.0,61.02600000190734,Polaris
2386.0,60.94600000190734,Polaris
2406.0,60.86600000190735,Polaris
2426.0,60.78600000190735,Polaris
2446.0,60.70600000190735,Polaris
2466.0,61.219454529675566,Polaris
2486.0,61.88127271149375,Polaris
2506.0,62.49694118269752,Polaris
2526.0,62.23576471210929,Polaris
2546.0,61.97458824152105,Polaris
2566.0,61.713411770932815,Polaris
2586.0,61.45223530034458,Polaris
2606.0,61.6559999923706,Polaris
2626.0,61.97599999237061,Polaris
2646.0,62.26818182381717,Polaris
2666.0,62.031818187453524,Polaris
2686.0,61.79545455108989,Polaris
2706.0,61.78876921815139,Polaris
2726.0,62.31799998738216,Polaris
2746.0,62.847230756612916,Polaris
2766.0,63.33727273334156,Polaris
2786.0,63.0827272787961,Polaris
2806.0,62.82818182425065,Polaris
2826.0,62.72309090328216,Polaris
2846.0,62.96672726691852,Polaris
2866.0,63.21036363055489,Polaris
2886.0,63.385999997138974,Polaris
2906.0,63.50599999713897,Polaris
2926.0,63.62599999713897,Polaris
2946.0,63.618000000953664,Polaris
2966.0,63.57800000095367,Polaris
2986.0,63.534545457146386,Polaris
3006.0,63.42545454805547,Polaris
3026.0,63.31636363896457,Polaris
3046.0,63.2792727241516,Polaris
3066.0,63.410181815060696,Polaris
3086.0,63.54109090596979,Polaris
3106.0,63.685999996272,Polaris
3126.0,63.84236363263563,Polaris
3146.0,63.99872726899927,Polaris
3166.0,64.11145454302701,Polaris
3186.0,64.2132727248452,Polaris
3206.0,64.3029090942903,Polaris
3226.0,64.16109091247212,Polaris
3246.0,64.01927273065394,Polaris
3266.0,63.951636361122134,Polaris
3286.0,64.05709090657668,Polaris
3306.0,64.16254545203122,Polaris
3326.0,64.04200000728261,Polaris
3346.0,63.736545461828065,Polaris
3366.0,63.43109091637351,Polaris
3386.0,63.687090899640864,Polaris
3406.0,64.0834545360045,Polaris
3426.0,64.46199999904631,Polaris
3446.0,64.50199999904632,Polaris
3466.0,64.54199999904633,Polaris
3486.0,64.57618182000247,Polaris
3506.0,64.49981818363884,Polaris
3526.0,64.4234545472752,Polaris
3546.0,64.38636363506318,Polaris
3566.0,64.44090908960864,Polaris
3586.0,64.49545454415409,Polaris
3606.0,64.62199999557842,Polaris
3626.0,64.80745454103297,Polaris
3646.0,64.9929090864875,Polaris
3666.0,65.02127272753282,Polaris
3686.0,65.01036363662374,Polaris
3706.0,64.99563636571712,Polaris
3726.0,64.90836363844437,Polaris
3746.0,64.82109091117165,Polaris
3766.0,64.80145454216003,Polaris
3786.0,64.93963636034185,Polaris
3806.0,65.07781817852367,Polaris
3826.0,65.15466666603088,Polaris
3846.0,65.18133333269755,Polaris
3866.0,65.20799999936422,Polaris
3886.0,65.18276923238314,Polaris
3906.0,65.11507692469084,Polaris
3926.0,65.04738461699853,Polaris
3946.0,65.09699999229113,Polaris
3966.0,65.42033332562447,Polaris
3986.0,65.7436666589578,Polaris
4006.0,65.93945454788208,Polaris
4026.0,65.8376363660639,Polaris
4046.0,65.73581818424572,Polaris
4066.0,65.67000000086698,Polaris
4086.0,65.63363636450335,Polaris
4106.0,65.59727272813971,Polaris
4126.0,65.68599999713898,Polaris
4146.0,65.80599999713898,Polaris
4166.0,65.86000000238418,Polaris
4186.0,65.76000000238419,Polaris
4206.0,65.6600000023842,Polaris
4226.0,65.7243636338494,Polaris
4246.0,65.82981817930394,Polaris
4266.0,65.92981818190488,Polaris
4286.0,65.92618181826852,Polaris
4306.0,65.92254545463216,Polaris
4326.0,65.9287272720337,Polaris
4346.0,65.95781818112461,Polaris
4366.0,65.98690909021552,Polaris
4386.0,66.02599999887293,Polaris
4406.0,66.07327272614566,Polaris
4426.0,66.12054545341839,Polaris
4446.0,66.19690908891505,Polaris
4466.0,66.28054545255141,Polaris
4486.0,66.36014285707473,Polaris
4506.0,66.36299999993189,Polaris
4526.0,66.36585714278903,Polaris
4546.0,66.36871428564616,Polaris
4566.0,66.40999999826604,Polaris
4586.0,66.48272727099331,Polaris
4606.0,66.55545454372059,Polaris
4626.0,66.64341176251803,Polaris
4646.0,66.7351764684004,Polaris
4666.0,66.82694117428274,Polaris
4686.0,66.91870588016509,Polaris
4706.0,66.97283333277703,Polaris
4726.0,66.99616666611035,Polaris
4746.0,67.01949999944368,Polaris
4766.0,67.00600000104038,Polaris
4786.0,66.96236363740401,Polaris
4806.0,66.91872727376764,Polaris
4826.0,66.88963636424326,Polaris
4846.0,66.86418181878871,Polaris
4866.0,66.83672727428784,Polaris
4886.0,66.77127272883328,Polaris
4906.0,66.70581818337874,Polaris
4926.0,66.6894545431137,Polaris
4946.0,66.78763636129553,Polaris
4966.0,66.88581817947734,Polaris
4986.0,66.94399999939313,Polaris
5006.0,66.96945454484766,Polaris
5026.0,66.99490909030222,Polaris
5046.0,67.04654545315829,Polaris
5066.0,67.10472727134011,Polaris
5086.0,67.1636363619024,Polaris
5106.0,67.23636363462968,Polaris
5126.0,67.30909090735695,Polaris
5146.0,67.3610909090042,Polaris
5166.0,67.36472727264056,Polaris
5186.0,67.36836363627694,Polaris
5206.0,67.27600000407479,Polaris
5226.0,67.1050909131657,Polaris
5246.0,66.9341818222566,Polaris
5266.0,67.02509090536292,Polaris
5286.0,67.18145454172655,Polaris
5306.0,67.3265454561927,Polaris
5326.0,67.2574545471018,Polaris
5346.0,67.1883636380109,Polaris
5366.0,67.15745454406739,Polaris
5386.0,67.2156363622492,Polaris
5406.0,67.27381818043102,Polaris
5426.0,67.3913846114232,Polaris
5446.0,67.55753845757705,Polaris
5466.0,67.7236923037309,Polaris
5486.0,67.85199999904633,Polaris
5506.0,67.89199999904632,Polaris
5526.0,67.93199999904633,Polaris
5546.0,67.91700000341733,Polaris
5566.0,67.773666670084,Polaris
5586.0,67.63033333675067,Polaris
5606.0,67.53276923054915,Polaris
5626.0,67.54199999977992,Polaris
5646.0,67.55123076901069,Polaris
5666.0,67.56418181618777,Polaris
5686.0,67.64781817982414,Polaris
5706.0,67.73145454346049,Polaris
5726.0,67.73000000476837,Polaris
5746.0,67.53000000476837,Polaris
5766.0,67.33000000476838,Polaris
5786.0,67.27666666507722,Polaris
5806.0,67.34333333174388,Polaris
5826.0,67.40999999841054,Polaris
5846.0,67.51999999653209,Polaris
5866.0,67.66545454198663,Polaris
5886.0,67.81090908744119,Polaris
5906.0,67.83085714312962,Polaris
5926.0,67.81942857170105,Polaris
5946.0,67.80800000027249,Polaris
5966.0,67.78690909194947,Polaris
5986.0,67.7432727283131,Polaris
6006.0,67.69963636467673,Polaris
6026.0,67.75799999661879,Polaris
6046.0,67.89981817843696,Polaris
6066.0,68.04163636025515,Polaris
6086.0,68.01400000166893,Polaris
6106.0,67.94400000166893,Polaris
6126.0,67.87400000166893,Polaris
6146.0,67.9036363623359,Polaris
6166.0,67.95818181688136,Polaris
6186.0,68.00527272952687,Polaris
6206.0,67.91072727498143,Polaris
6226.0,67.81618182043596,Polaris
6246.0,67.78709090614319,Polaris
6266.0,67.91072726977954,Polaris
6286.0,68.03436363341591,Polaris
6306.0,68.0100000034679,Polaris
6326.0,67.86454545801335,Polaris
6346.0,67.71909091255881,Polaris
6366.0,67.7307272715135,Polaris
6386.0,67.78163636242259,Polaris
6406.0,67.82709091047808,Polaris
6426.0,67.76890909229624,Polaris
6446.0,67.71072727411443,Polaris
6466.0,67.6376923102599,Polaris
6486.0,67.53000000256758,Polaris
6506.0,67.42230769487527,Polaris
6526.0,67.32057142829895,Polaris
6546.0,67.33199999972751,Polaris
6566.0,67.3434285711561,Polaris
6586.0,67.35485714258466,Polaris
6606.0,67.39723076761686,Polaris
6626.0,67.46492307530916,Polaris
6646.0,67.53261538300147,Polaris
6666.0,67.59326315684066,Polaris
6686.0,67.63747368315646,Polaris
6706.0,67.68168420947225,Polaris
6726.0,67.72589473578805,Polaris
6746.0,67.77010526210383,Polaris
6766.0,67.78266666698455,Polaris
6786.0,67.76933333365123,Polaris
6806.0,67.7560000003179,Polaris
6826.0,67.85214285271508,Polaris
6846.0,68.03785713842937,Polaris
6866.0,68.22357142414366,Polaris
6886.0,68.39138461949275,Polaris
6906.0,68.21907692718506,Polaris
6926.0,68.04676923487737,Polaris
6946.0,67.87446154256968,Polaris
6966.0,67.89527272562547,Polaris
6986.0,67.96436363471639,Polaris
7006.0,68.02600000190735,Polaris
7026.0,67.94600000190735,Polaris
7046.0,67.86600000190735,Polaris
7066.0,67.8579999961853,Polaris
7086.0,68.01799999618531,Polaris
7106.0,68.1779999961853,Polaris
7126.0,68.19280000247954,Polaris
7146.0,68.08880000247956,Polaris
7166.0,67.99836363237553,Polaris
7186.0,68.16563635964826,Polaris
7206.0,68.332909086921,Polaris
7226.0,68.40418182182312,Polaris
7246.0,68.25145454909585,Polaris
7266.0,68.09872727636858,Polaris
7286.0,68.0339999998266,Polaris
7306.0,68.04127272709934,Polaris
7326.0,68.04854545437206,Polaris
7346.0,68.18599999594689,Polaris
7366.0,68.35599999594689,Polaris
7386.0,68.52599999594689,Polaris
7406.0,68.48436363861778,Polaris
7426.0,68.38981818407233,Polaris
7446.0,68.30183333245914,Polaris
7466.0,68.3384999991258,Polaris
7486.0,68.37516666579248,Polaris
7506.0,68.40400000286103,Polaris
7526.0,68.28400000286102,Polaris
7546.0,68.16400000286103,Polaris
7566.0,68.11599999713897,Polaris
7586.0,68.23599999713898,Polaris
7606.0,68.35599999713898,Polaris
7626.0,68.4080000000867,Polaris
7646.0,68.40436363645034,Polaris
7666.0,68.40072727281398,Polaris
7686.0,68.33309091108497,Polaris
7706.0,68.2494545474486,Polaris
7726.0,68.16963636380976,Polaris
7746.0,68.16236363653702,Polaris
