elapsed_time,accuracy
3936.0,57.46092308590962
3956.0,57.31015385514039
3976.0,57.15938462437116
3996.0,57.00861539360192
4016.0,56.85784616283269
4036.0,56.70707693206346
4056.0,56.55630770129424
4076.0,56.40553847052501
4096.0,56.42505260673322
4116.0,56.841894711996375
4136.0,57.25873681725954
4156.0,57.675578922522696
4176.0,58.09242102778585
4196.0,58.24333333730698
4216.0,58.17666667064031
4236.0,58.11000000397365
4256.0,58.043333337306976
4276.0,58.06377777526114
4296.0,58.10599999748336
4316.0,58.14822221970558
4336.0,58.1904444419278
4356.0,58.232666664150024
4376.0,58.274888886372246
4396.0,58.31711110859447
4416.0,58.35933333081669
4436.0,58.40155555303891
4456.0,58.43999999776482
4476.0,58.47749999776482
4496.0,58.51499999776482
4516.0,58.55249999776482
4536.0,58.58999999776482
4556.0,58.62749999776482
4576.0,58.66499999776482
4596.0,58.702499997764825
4616.0,58.77254544988545
4636.0,58.850727268067274
4656.0,58.92890908624909
4676.0,59.00709090443092
4696.0,59.08527272261273
4716.0,59.181249991804364
4736.0,59.31874999180437
4756.0,59.45624999180437
4776.0,59.59374999180436
4796.0,59.72112499381602
4816.0,59.82487499381601
4836.0,59.928624993816015
4856.0,60.03237499381602
4876.0,60.13612499381602
4896.0,60.23987499381601
4916.0,60.343624993816015
4936.0,60.44737499381602
4956.0,60.53316128770766
4976.0,60.5770322554496
4996.0,60.62090322319153
5016.0,60.66477419093347
5036.0,60.70864515867541
5056.0,60.75251612641735
5076.0,60.79638709415928
5096.0,60.84025806190122
5116.0,60.795692314661466
5136.0,60.67876923773839
5156.0,60.561846160815314
5176.0,60.444923083892235
5196.0,60.32800000696916
5216.0,60.21107693004608
5236.0,60.09626667111715
5256.0,60.021600004450484
5276.0,59.94693333778381
5296.0,59.872266671117146
5316.0,59.85641378586868
5336.0,59.9777930962135
5356.0,60.09917240655833
5376.0,60.22055171690316
5396.0,60.34193102724799
5416.0,60.463310337592816
5436.0,60.58468964793764
5456.0,60.70176922866014
5476.0,60.737153844044755
5496.0,60.77253845942937
5516.0,60.807923074813985
5536.0,60.8433076901986
5556.0,60.878692305583215
5576.0,60.91407692096783
5596.0,60.91114285918644
5616.0,60.87685714490073
5636.0,60.84257143061501
5656.0,60.807066670163465
5676.0,60.748400003496805
5696.0,60.689733336830145
5716.0,60.63106667016347
5736.0,60.57240000349681
5756.0,60.51373333683014
5776.0,60.45506667016347
5796.0,60.39640000349681
5816.0,60.40684999600649
5836.0,60.47384999600649
5856.0,60.54084999600649
5876.0,60.60784999600649
5896.0,60.6748499960065
5916.0,60.74184999600649
5936.0,60.8088499960065
5956.0,60.875849996006494
5976.0,60.9428499960065
5996.0,61.009849996006494
6016.0,61.00150000417233
6036.0,60.93150000417232
6056.0,60.86150000417232
6076.0,60.7847777826786
6096.0,60.70255556045638
6116.0,60.620333338234154
6136.0,60.53811111601194
6156.0,60.466999991655356
6176.0,60.60699999165535
6196.0,60.74699999165535
6216.0,60.88699999165536
6236.0,61.02699999165535
