round,elapsed_time,accuracy
1,65.00000047683716,90.31254242947836
2,125.00000047683716,66.2536149314906
3,185.00000047683716,53.793388841926216
4,255.00000047683716,46.30924846325198
5,315.00000047683716,42.51580052598042
6,370.00000047683716,47.548505779572444
7,425.00000047683716,37.51355053082317
8,480.00000047683716,36.07034837814431
9,535.0000004768372,33.36067672913397
10,590.0000004768372,32.99995553831701
11,645.0000004768372,32.7309640510401
12,705.0000004768372,31.118308829044413
13,810.0000004768372,29.98756583453408
14,915.0000004768372,29.157999526765856
15,970.0000004768372,29.121046291715988
16,1030.0000004768372,28.183515474291326
17,1085.0000004768372,27.893533557504213
18,1140.0000004768372,27.26558921152756
19,1195.0000004768372,27.117996943211537
20,1260.0000004768372,26.535814516457776
21,1320.0000004768372,26.61804869480815
22,1380.0000004768372,26.186930698061534
23,1490.0000004768372,26.133883949887505
24,1545.0000004768372,26.12914273856844
25,1600.0000004768372,25.742024162692797
26,1655.0000004768372,25.773939878729383
27,1710.0000004768372,26.02057391096398
28,1765.0000004768372,25.608399386624438
29,1820.0000004768372,25.59900471780304
30,1875.0000004768372,25.31247843664985
31,1930.0000004768372,25.58996125710187
32,1985.0000004768372,25.786349592287564
33,2040.0000004768372,25.951623467067005
34,2095.000000476837,26.20193800893593
35,2150.000000476837,25.860020939263745
36,2205.000000476837,25.47544395072821
37,2260.000000476837,25.54710020137967
38,2315.000000476837,25.013487711246317
39,2390.000000476837,25.371750733256732
40,2445.000000476837,25.867488449181273
41,2500.000000476837,25.804387820640358
42,2555.000000476837,26.099599653920645
43,2610.000000476837,26.26057566650529
44,2665.000000476837,26.34504074564217
45,2720.000000476837,26.781615771399405
46,2775.000000476837,26.6741513574674
47,2830.000000476837,26.990887925381724
48,2925.000000476837,27.19434461732271
49,3005.000000476837,27.52269084426646
50,3070.000000476837,27.223867663314554
51,3125.000000476837,27.688773451507142
52,3180.000000476837,27.75251835696205
53,3235.000000476837,26.963462477643045
54,3290.000000476837,27.917478390744414
55,3350.000000476837,27.303234281061805
56,3405.000000476837,27.572573783188627
57,3460.000000476837,27.90841432848099
58,3515.000000476837,27.941097369771047
59,3570.000000476837,28.256219722861786
60,3625.000000476837,28.348171493716862
61,3680.000000476837,28.558597708477713
62,3735.000000476837,28.412845103672634
63,3790.000000476837,27.718040234340336
64,3845.000000476837,29.42669389059997
65,3900.000000476837,26.064185826897987
66,3955.000000476837,27.185184781231495
67,4010.000000476837,26.151223795117357
68,4065.000000476837,26.48398681960051
69,4120.000000476837,26.530418448771297
70,4175.000000476837,26.484334106975354
71,4230.000000476837,26.292933697964873
72,4285.000000476837,26.7115593703701
73,4340.000000476837,25.557822440698793
74,4395.000000476837,27.052703668255955
75,4450.000000476837,25.504487275314535
76,4505.000000476837,26.316382906911
77,4560.000000476837,25.11388444614108
78,4615.000000476837,26.499871982060547
79,4665.000000476837,24.162067277962553
80,4720.000000476837,28.14278460729408
81,4775.000000476837,26.358196751623975
82,4830.000000476837,26.682795472212916
83,4885.000000476837,28.55492113899979
84,4940.000000476837,27.287895468062963
85,4980.000000476837,24.36347184880957
86,5035.000000476837,27.663375863759185
87,5080.000000476837,24.590264595404914
88,5135.000000476837,25.647914227999507
89,5190.000000476837,26.26041288077228
90,5245.000000476837,28.472567723527902
91,5300.000000476837,26.30474662664928
92,5355.000000476837,27.528859741100554
93,5385.000000476837,25.836584133583603
94,5440.000000476837,26.81882920912466
95,5465.000000476837,25.016899168934067
96,5520.000000476837,26.730984083959846
97,5575.000000476837,24.923895158367582
98,5595.000000476837,26.229301779773007
99,5650.000000476837,25.661352268722815
100,5675.000000476837,26.790805700615557
