round,accuracy,elapsed_time,comm_time,round_time
1,0.05007914807886027,350.0000009536743,0,350
2,0.07736125101933132,700.0000009536743,0,350
3,0.09808365712092867,1050.0000009536743,0,350
4,0.14107545450184678,1400.0000009536743,0,350
5,0.1697606370221135,1750.0000009536743,0,350
6,0.20703218688540317,2100.0000009536743,0,350
7,0.23617307046577446,2450.0000009536743,0,350
8,0.25272221422746677,2800.0000009536743,0,350
9,0.2624958027533938,3150.0000009536743,0,350
10,0.31322252602292894,3500.0000009536743,0,350
11,0.2758550390943541,3850.0000009536743,0,350
12,0.3368949968820454,4200.000000953674,0,350
13,0.3551350314193889,4550.000000953674,0,350
14,0.41234949872883386,4900.000000953674,0,350
15,0.3589005612318319,5250.000000953674,0,350
16,0.4149278073583729,5600.000000953674,0,350
17,0.42307046577445195,5950.000000953674,0,350
18,0.46227274907660576,6300.000000953674,0,350
19,0.46664987768024174,6650.000000953674,0,350
20,0.46062982683359716,7000.000000953674,0,350
21,0.4914256247901377,7350.000000953674,0,350
22,0.5176164436129899,7700.000000953674,0,350
23,0.48684462992277067,8050.000000953674,0,350
24,0.5044490814025999,8400.000000953674,0,350
25,0.5331342639228666,8750.000000953674,0,350
26,0.5357125725524057,9100.000000953674,0,350
27,0.546697366527558,9450.000000953674,0,350
28,0.5235285652611886,9800.000000953674,0,350
29,0.5599846500695543,10150.000000953674,0,350
30,0.5564229865208423,10500.000000953674,0,350
31,0.5829615772053532,10850.000000953674,0,350
32,0.5629706912265554,11200.000000953674,0,350
33,0.535700580419245,11550.000000953674,0,350
34,0.5902887705665084,11900.000000953674,0,350
35,0.5899529908380102,12250.000000953674,0,350
36,0.5820261908188229,12600.000000953674,0,350
37,0.5701060104571402,12950.000000953674,0,350
38,0.5770134791576725,13300.000000953674,0,350
39,0.5722765865592172,13650.000000953674,0,350
40,0.6090804432292416,14000.000000953674,0,350
41,0.5517460545881901,14350.000000953674,0,350
42,0.6036839833069506,14700.000000953674,0,350
43,0.6257255240562192,15050.000000953674,0,350
44,0.5727083033530004,15400.000000953674,0,350
45,0.6072816232551447,15750.000000953674,0,350
46,0.6158799827313283,16100.000000953674,0,350
47,0.5979997121888041,16450.000000953674,0,350
48,0.6185542284261525,16800.000000953674,0,350
49,0.6099079004173262,17150.000000953674,0,350
50,0.6159159591308102,17500.000000953674,0,350
51,0.6427063846116947,17850.000000953674,0,350
52,0.6367822708303353,18200.000000953674,0,350
53,0.6336403319422459,18550.000000953674,0,350
54,0.6249340432676165,18900.000000953674,0,350
55,0.6461721110951216,19250.000000953674,0,350
56,0.6260613037847172,19600.000000953674,0,350
