round,elapsed_time,accuracy
1,350.0000009536743,92.99924203195637
2,350.0000009536743,95.58210703794717
3,700.0000009536743,56.11180028584992
4,700.0000009536743,56.30767562024374
5,815.0000009536743,44.15196671008934
6,940.0000009536743,39.73012963670504
7,1050.0000009536743,40.149348383469054
8,1290.0000009536743,36.49817079359802
9,1400.0000009536743,34.62782220099066
10,1640.0000009536743,33.05124622227639
11,1695.0000009536743,31.811258580462756
12,1750.0000009536743,30.89696941889828
13,1900.0000009536743,29.365698072977025
14,2045.0000009536743,29.356345788314854
15,2240.0000009536743,28.20176475122344
16,2305.0000009536743,27.43033618355951
17,2395.0000009536743,27.143159149154332
18,2655.0000009536743,26.44990537101974
19,2740.0000009536743,25.72655035094566
20,2795.0000009536743,25.757955583397884
21,2860.0000009536743,25.015932939638265
22,2920.0000009536743,24.41042813697914
23,3075.0000009536743,24.027527985062132
24,3165.0000009536743,24.159584549967693
25,3360.0000009536743,24.0194061903601
26,3425.0000009536743,23.508425406051
27,3540.0000009536743,23.39465420680784
28,3735.0000009536743,22.98923305060556
29,3790.0000009536743,23.038483728206682
30,3945.0000009536743,22.613907261012773
31,4140.000000953674,22.36797509965955
32,4295.000000953674,22.332267594602534
33,4360.000000953674,22.099517646120415
34,4490.000000953674,22.1946257838888
35,4710.000000953674,22.044867434207358
36,4840.000000953674,21.973539547339268
37,5060.000000953674,21.816257087733796
38,5120.000000953674,21.64406129039721
39,5345.000000953674,21.550551979723405
40,5410.000000953674,21.515569717028583
41,5470.000000953674,21.49680828710648
42,5555.000000953674,21.471832144801365
43,5695.000000953674,21.212284047192917
44,5760.000000953674,21.413199279974965
45,5820.000000953674,21.364203653089742
46,5995.000000953674,21.36157550524711
47,6115.000000953674,21.270960117634342
48,6190.000000953674,21.425915262421366
49,6320.000000953674,21.260733578912692
50,6385.000000953674,21.322537750045008
