round,accuracy,elapsed_time,round_time,round_time
1,0.03292553191489362,55.72163915634155,55.72163796198203,55.72163796198203
2,0.02122340425531915,105.79787921905518,104.81280009022373,104.81280009022373
3,0.07952127659574468,155.79845118522644,82.48358429848568,82.48358429848568
4,0.09845744680851064,205.87734293937683,97.85525889943824,97.85525889943824
5,0.2149468085106383,253.64828252792358,209.450684482246,209.450684482246
6,0.26276595744680853,303.8152961730957,69.82673973960772,69.82673973960772
7,0.3798404255319149,354.8847029209137,115.85890003012649,115.85890003012649
8,0.4425,410.28732228279114,73.92103783871697,73.92103783871697
9,0.4697872340425532,461.43179273605347,181.10081989259464,181.10081989259464
10,0.514468085106383,517.2738065719604,107.66175686513087,107.66175686513087
11,0.528563829787234,567.4140701293945,350.0,350.0
12,0.5575531914893617,589.6354846954346,335.98720212442464,335.98720212442464
13,0.5870212765957447,639.7922487258911,58.21687400090725,58.21687400090725
14,0.6028191489361702,690.9018266201019,60.518354542500596,60.518354542500596
15,0.6143617021276596,740.9968347549438,126.8149533000753,126.8149533000753
16,0.6205851063829787,791.350154876709,187.20724416501642,187.20724416501642
17,0.6334042553191489,842.0284695625305,135.2441653207223,135.2441653207223
18,0.6463829787234042,893.6777024269104,77.64321261855713,77.64321261855713
19,0.6584574468085106,945.5263409614563,65.01380258283473,65.01380258283473
20,0.6732978723404255,998.1407039165497,202.537751584468,202.537751584468
21,0.6646276595744681,1051.3375289440155,260.13842185392105,260.13842185392105
22,0.6692553191489362,1102.0848441123962,145.3534835994672,145.3534835994672
23,0.6550531914893617,1152.9366178512573,82.48358429848568,82.48358429848568
24,0.6710106382978723,1203.1697642803192,350.0,350.0
25,0.6801595744680851,1253.9644186496735,235.8548313914265,235.8548313914265
26,0.6780851063829787,1284.492785692215,124.19961666879001,124.19961666879001
27,0.6842553191489362,1335.0949897766113,61.140896762872444,61.140896762872444
28,0.6930851063829787,1388.816442489624,65.3966313754397,65.3966313754397
