Elapsed time,Accuracy (%),Method
96.0,0.10000086956418079,Pisces
116.0,0.10001826086852862,Pisces
136.0,0.10003565217287644,Pisces
156.0,0.10005304347722427,Pisces
176.0,0.10007043478157208,Pisces
196.0,0.10008782608591991,Pisces
216.0,0.10016428570151328,Pisces
236.0,0.100378571415799,Pisces
256.0,0.10059285713008471,Pisces
276.0,0.10080714284437042,Pisces
296.0,0.10102142855865615,Pisces
316.0,0.10123571427294185,Pisces
336.0,0.10144999998722758,Pisces
356.0,0.10359578907715647,Pisces
376.0,0.11024842065610384,Pisces
396.0,0.1169010522350512,Pisces
416.0,0.12355368381399859,Pisces
436.0,0.13020631539294597,Pisces
456.0,0.14423825967332593,Pisces
476.0,0.1643078248907172,Pisces
496.0,0.18437739010810852,Pisces
516.0,0.20444695532549984,Pisces
536.0,0.22451652054289112,Pisces
556.0,0.24458608576028243,Pisces
576.0,0.2595257134716851,Pisces
596.0,0.273182856328828,Pisces
616.0,0.28683999918597086,Pisces
636.0,0.30049714204311373,Pisces
656.0,0.31415428490025654,Pisces
676.0,0.32781142775739947,Pisces
696.0,0.3414685706145423,Pisces
716.0,0.35263789410817,Pisces
736.0,0.36318526252922256,Pisces
756.0,0.3737326309502752,Pisces
776.0,0.38427999937132784,Pisces
796.0,0.3946617386992081,Pisces
816.0,0.40189652130790376,Pisces
836.0,0.40913130391659946,Pisces
856.0,0.4163660865252951,Pisces
876.0,0.42360086913399075,Pisces
896.0,0.43083565174268645,Pisces
916.0,0.43843411714357494,Pisces
936.0,0.44688117596710436,Pisces
956.0,0.4553282347906338,Pisces
976.0,0.46377529361416314,Pisces
996.0,0.47190866653712593,Pisces
1016.0,0.47408199987045924,Pisces
1036.0,0.4762553332037926,Pisces
1056.0,0.4784286665371259,Pisces
1076.0,0.4806019998704592,Pisces
1096.0,0.48277533320379257,Pisces
1116.0,0.48494866653712587,Pisces
1136.0,0.48712199987045923,Pisces
1156.0,0.4936244438457489,Pisces
1176.0,0.5036688882901933,Pisces
1196.0,0.5137133327346378,Pisces
1216.0,0.5237577771790822,Pisces
1236.0,0.5333899998927116,Pisces
1256.0,0.5351899998927117,Pisces
1276.0,0.5369899998927117,Pisces
1296.0,0.5387899998927117,Pisces
1316.0,0.5405899998927116,Pisces
1336.0,0.5423899998927116,Pisces
1356.0,0.5448206664910317,Pisces
1376.0,0.5477673331576983,Pisces
1396.0,0.550713999824365,Pisces
1416.0,0.5536606664910316,Pisces
1436.0,0.5566073331576983,Pisces
1456.0,0.559553999824365,Pisces
1476.0,0.5625006664910317,Pisces
1496.0,0.5653933332220713,Pisces
1516.0,0.567259999888738,Pisces
1536.0,0.5691266665554047,Pisces
1556.0,0.5709933332220714,Pisces
1576.0,0.5728599998887379,Pisces
1596.0,0.5747266665554046,Pisces
1616.0,0.5784515786976563,Pisces
1636.0,0.5826410523818668,Pisces
1656.0,0.5868305260660773,Pisces
1676.0,0.5910199997502878,Pisces
1696.0,0.5951449998271465,Pisces
1716.0,0.5980449998271465,Pisces
1736.0,0.6009449998271466,Pisces
1756.0,0.6038449998271466,Pisces
1776.0,0.6067449998271466,Pisces
1796.0,0.6095161290130308,Pisces
1816.0,0.6098387096581921,Pisces
1836.0,0.6101612903033534,Pisces
1856.0,0.6104838709485146,Pisces
1876.0,0.610806451593676,Pisces
1896.0,0.6111290322388372,Pisces
1916.0,0.6114516128839985,Pisces
1936.0,0.6117741935291597,Pisces
1956.0,0.6120189473646566,Pisces
1976.0,0.6120821052593933,Pisces
1996.0,0.6121452631541302,Pisces
2016.0,0.6122084210488671,Pisces
2036.0,0.6122715789436038,Pisces
2056.0,0.6145659997544288,Pisces
2076.0,0.6186859997544288,Pisces
2096.0,0.6228059997544289,Pisces
2116.0,0.6269259997544289,Pisces
2136.0,0.6310459997544289,Pisces
2156.0,0.6337213332443238,Pisces
2176.0,0.635214666577657,Pisces
2196.0,0.6367079999109904,Pisces
2216.0,0.6382013332443237,Pisces
2236.0,0.6387943999780654,Pisces
2256.0,0.6391623999780655,Pisces
2276.0,0.6395303999780655,Pisces
2296.0,0.6398983999780655,Pisces
2316.0,0.6402663999780656,Pisces
2336.0,0.6406343999780655,Pisces
2356.0,0.64143066659832,Pisces
2376.0,0.6425773332649867,Pisces
2396.0,0.6437239999316534,Pisces
2416.0,0.64487066659832,Pisces
2436.0,0.6460035293444465,Pisces
2456.0,0.6471329411091524,Pisces
2476.0,0.6482623528738584,Pisces
2496.0,0.6493917646385642,Pisces
2516.0,0.651282856992994,Pisces
2536.0,0.6537971427072797,Pisces
2556.0,0.6563114284215654,Pisces
2576.0,0.6587774999076128,Pisces
2596.0,0.6603274999076127,Pisces
2616.0,0.6618774999076128,Pisces
2636.0,0.6634274999076128,Pisces
2656.0,0.6649428570917675,Pisces
2676.0,0.6657999999489104,Pisces
2696.0,0.6666571428060533,Pisces
2716.0,0.667514285663196,Pisces
2736.0,0.6682666666269302,Pisces
2756.0,0.6689333332935969,Pisces
2776.0,0.6695999999602635,Pisces
2796.0,0.6702666666269302,Pisces
2816.0,0.6697828571888379,Pisces
2836.0,0.6690114286174093,Pisces
2856.0,0.6682400000459807,Pisces
2876.0,0.6681949999016523,Pisces
2896.0,0.6698449999016524,Pisces
2916.0,0.6714949999016523,Pisces
2936.0,0.6731449999016523,Pisces
2956.0,0.674426315764377,Pisces
2976.0,0.6748473683959559,Pisces
2996.0,0.6752684210275349,Pisces
3016.0,0.6756894736591138,Pisces
3036.0,0.6761105262906928,Pisces
3056.0,0.6772964704802458,Pisces
3076.0,0.6791082351861281,Pisces
3096.0,0.6809199998920105,Pisces
3116.0,0.6827317645978928,Pisces
3136.0,0.6843299999344349,Pisces
3156.0,0.6854299999344349,Pisces
3176.0,0.6865299999344349,Pisces
3196.0,0.6876299999344349,Pisces
3216.0,0.6883142857313156,Pisces
3236.0,0.6880285714456014,Pisces
3256.0,0.687742857159887,Pisces
3276.0,0.6874571428741728,Pisces
3296.0,0.6876399999821186,Pisces
3316.0,0.6879399999821186,Pisces
3336.0,0.6882399999821186,Pisces
3356.0,0.6885399999821186,Pisces
3376.0,0.6888399999821185,Pisces
3396.0,0.6903999998882413,Pisces
3416.0,0.6922749998882413,Pisces
3436.0,0.6941499998882413,Pisces
3456.0,0.6960249998882413,Pisces
3476.0,0.6967885713996206,Pisces
3496.0,0.6972742856853349,Pisces
3516.0,0.6977599999710492,Pisces
3536.0,0.6979800000238419,Pisces
3556.0,0.6975800000238419,Pisces
3576.0,0.6971800000238418,Pisces
3596.0,0.6967800000238419,Pisces
3616.0,0.6966399999721845,Pisces
3636.0,0.6971066666388511,Pisces
3656.0,0.6975733333055179,Pisces
3676.0,0.6980399999721845,Pisces
3696.0,0.6985066666388512,Pisces
3716.0,0.6991973332888285,Pisces
3736.0,0.6999439999554952,Pisces
3756.0,0.7006906666221618,Pisces
3776.0,0.7014573332649867,Pisces
3796.0,0.7026039999316533,Pisces
3816.0,0.70375066659832,Pisces
3836.0,0.7048973332649867,Pisces
3856.0,0.705866153813142,Pisces
3876.0,0.7064199999669882,Pisces
3896.0,0.7069738461208344,Pisces
3916.0,0.7075163636168567,Pisces
3936.0,0.7078436363441294,Pisces
3956.0,0.7081709090714021,Pisces
3976.0,0.7083300000139078,Pisces
3996.0,0.7080966666805745,Pisces
4016.0,0.707863333347241,Pisces
4036.0,0.7077559999888738,Pisces
4056.0,0.7079426666555405,Pisces
4076.0,0.7081293333222072,Pisces
4096.0,0.7083159999888738,Pisces
4116.0,0.7080757895088196,Pisces
4136.0,0.7074863158246091,Pisces
4156.0,0.7068968421403985,Pisces
4176.0,0.706307368456188,Pisces
4196.0,0.7057178947719774,Pisces
4216.0,0.7071999998807907,Pisces
4236.0,0.7091999998807907,Pisces
4256.0,0.7111999998807907,Pisces
4276.0,0.7123314285169329,Pisces
4296.0,0.7132457142312186,Pisces
4316.0,0.7141599999455043,Pisces
4336.0,0.7145876923498741,Pisces
4356.0,0.7138800000421818,Pisces
4376.0,0.7131723077344895,Pisces
4396.0,0.7125014285697256,Pisces
4416.0,0.712529999998297,Pisces
4436.0,0.7125585714268684,Pisces
4456.0,0.7125871428554399,Pisces
4476.0,0.7132858822786107,Pisces
4496.0,0.71453294110214,Pisces
4516.0,0.7157799999256695,Pisces
4536.0,0.7170270587491989,Pisces
4556.0,0.7179092307673968,Pisces
4576.0,0.7179399999981659,Pisces
4596.0,0.7179707692289352,Pisces
4616.0,0.717970769265615,Pisces
4636.0,0.7173861538809996,Pisces
4656.0,0.7168015384963842,Pisces
4676.0,0.7162169231117689,Pisces
4696.0,0.7161492307655628,Pisces
4716.0,0.7162107692271013,Pisces
4736.0,0.7162723076886397,Pisces
4756.0,0.7167583332836628,Pisces
4776.0,0.7175916666169961,Pisces
4796.0,0.7184249999503295,Pisces
4816.0,0.7194599999284744,Pisces
4836.0,0.7206599999284744,Pisces
4856.0,0.7218599999284744,Pisces
4876.0,0.7227,Pisces
4896.0,0.7227,Pisces
4916.0,0.7227,Pisces
4936.0,0.7227,Pisces
4956.0,0.7235746666014989,Pisces
4976.0,0.7246679999348322,Pisces
4996.0,0.7257613332681656,Pisces
5016.0,0.7267428572109768,Pisces
5036.0,0.7256000000681196,Pisces
5056.0,0.7244571429252624,Pisces
5076.0,0.7233142857824053,Pisces
5096.0,0.7223938461978618,Pisces
5116.0,0.7216553846594004,Pisces
5136.0,0.7209169231209388,Pisces
5156.0,0.7209899998827776,Pisces
5176.0,0.7229566665494442,Pisces
5196.0,0.7249233332161108,Pisces
5216.0,0.7265215384175226,Pisces
5236.0,0.7272599999559842,Pisces
5256.0,0.7279984614944458,Pisces
5276.0,0.728709473672917,Pisces
5296.0,0.7288989473571276,Pisces
5316.0,0.7290884210413381,Pisces
5336.0,0.7292778947255486,Pisces
5356.0,0.7294673684097591,Pisces
5376.0,0.7296092307673968,Pisces
5396.0,0.729639999998166,Pisces
5416.0,0.7296707692289353,Pisces
5436.0,0.729707199991417,Pisces
5456.0,0.7298511999914169,Pisces
5476.0,0.7299951999914169,Pisces
5496.0,0.730139199991417,Pisces
5516.0,0.730283199991417,Pisces
5536.0,0.7304271999914169,Pisces
5556.0,0.730571199991417,Pisces
5576.0,0.7308986666444143,Pisces
5596.0,0.7312719999777476,Pisces
5616.0,0.731645333311081,Pisces
5636.0,0.7319611765168694,Pisces
5656.0,0.7311847059286342,Pisces
5676.0,0.7304082353403989,Pisces
5696.0,0.7296317647521636,Pisces
5716.0,0.7288552941639284,Pisces
5736.0,0.7293892307178791,Pisces
5756.0,0.7302507691794176,Pisces
5776.0,0.731112307640956,Pisces
5796.0,0.7316671999818802,Pisces
5816.0,0.7319711999818802,Pisces
5836.0,0.7322751999818803,Pisces
5856.0,0.7325791999818803,Pisces
5876.0,0.7328831999818802,Pisces
5896.0,0.7331871999818802,Pisces
5916.0,0.7336639999475479,Pisces
5936.0,0.7345439999475479,Pisces
5956.0,0.7354239999475479,Pisces
5976.0,0.7363039999475479,Pisces
5996.0,0.7365317647241144,Pisces
6016.0,0.7362258823711733,Pisces
6036.0,0.7359200000182321,Pisces
6056.0,0.7356141176652908,Pisces
6076.0,0.735477142841816,Pisces
6096.0,0.7357342856989588,Pisces
6116.0,0.7359914285561017,Pisces
6136.0,0.7362485714132445,Pisces
6156.0,0.7354893333937327,Pisces
6176.0,0.7344760000603994,Pisces
6196.0,0.7334626667270661,Pisces
6216.0,0.7325439999475479,Pisces
6236.0,0.7334239999475479,Pisces
6256.0,0.7343039999475479,Pisces
6276.0,0.7351839999475479,Pisces
6296.0,0.7356800000238418,Pisces
6316.0,0.7352800000238419,Pisces
6336.0,0.7348800000238419,Pisces
6356.0,0.7344800000238418,Pisces
6376.0,0.7340800000238419,Pisces
6396.0,0.7337305262793993,Pisces
6416.0,0.7343410525951888,Pisces
6436.0,0.7349515789109783,Pisces
6456.0,0.7355621052267677,Pisces
6476.0,0.7361726315425572,Pisces
6496.0,0.7365960000007947,Pisces
6516.0,0.7365826666674614,Pisces
6536.0,0.7365693333341281,Pisces
6556.0,0.7365560000007948,Pisces
6576.0,0.7365426666674615,Pisces
6596.0,0.7365293333341281,Pisces
6616.0,0.7365160000007948,Pisces
6636.0,0.7365026666674614,Pisces
6656.0,0.7369419047289804,Pisces
6676.0,0.7374942856813612,Pisces
6696.0,0.7380466666337422,Pisces
6716.0,0.7385990475861232,Pisces
6736.0,0.739151428538504,Pisces
6756.0,0.7394,Pisces
6776.0,0.7394,Pisces
6796.0,0.7394,Pisces
6816.0,0.7394,Pisces
6836.0,0.7394,Pisces
6856.0,0.7392870588319441,Pisces
6876.0,0.7391458823613559,Pisces
6896.0,0.7390047058907677,Pisces
6916.0,0.7388635294201795,Pisces
6936.0,0.7386428571598871,Pisces
6956.0,0.7383571428741728,Pisces
6976.0,0.7380714285884585,Pisces
6996.0,0.7377958823578498,Pisces
7016.0,0.7377135294166733,Pisces
7036.0,0.7376311764754968,Pisces
7056.0,0.7375488235343204,Pisces
7076.0,0.7374664705931439,Pisces
7096.0,0.7373841176519674,Pisces
7116.0,0.737301764710791,Pisces
7136.0,0.7372194117696145,Pisces
7156.0,0.737137058828438,Pisces
7176.0,0.7374499999620697,Pisces
7196.0,0.7380863635984334,Pisces
7216.0,0.738722727234797,Pisces
7236.0,0.7393590908711607,Pisces
7256.0,0.7399954545075244,Pisces
