round,elapsed_time,accuracy
1,75.00000023841858,136.8470355681477
2,350.0000002384186,88.38306626616892
3,415.0000002384186,94.22452734648991
4,470.0000002384186,63.68076174302169
5,715.0000002384186,55.07887089668694
6,775.0000002384186,50.386895942823756
7,835.0000002384186,47.18754731347194
8,1065.0000002384186,42.382369978464176
9,1185.0000002384186,40.06785562836428
10,1290.0000002384186,38.60472475409699
11,1420.0000002384186,36.1766698078315
12,1535.0000002384186,34.13325083491493
13,1640.0000002384186,32.831473251518325
14,1770.0000002384186,32.115572581764035
15,1905.0000002384186,31.34310947987688
16,2040.0000002384186,30.178147871205756
17,2120.0000002384186,29.30329162870571
18,2210.0000002384186,28.84482522984375
19,2360.0000002384186,28.23270458038848
20,2450.0000002384186,27.693011950452217
21,2560.0000002384186,27.321942763746122
22,2800.0000002384186,26.705229799577612
23,2910.0000002384186,26.19794021550005
24,2965.0000002384186,25.827524477561052
25,3095.0000002384186,25.15738618831929
26,3235.0000002384186,24.855918753471247
27,3315.0000002384186,24.855563189244556
28,3575.0000002384186,24.310982932022362
29,3665.0000002384186,24.139749173785603
30,3925.0000002384186,23.76052836996684
31,3995.0000002384186,23.440989532118024
32,4095.0000002384186,23.049675284429533
33,4245.000000238419,22.565558844635696
34,4320.000000238419,22.649741075849118
35,4445.000000238419,22.629354006794234
36,4595.000000238419,22.229021422706353
37,4670.000000238419,22.08420089173623
38,4795.000000238419,21.871456452086232
39,5020.000000238419,21.798496335358923
40,5135.000000238419,21.51313837113519
41,5190.000000238419,21.512071538156547
42,5485.000000238419,21.438894366121183
43,5540.000000238419,21.311244784325808
44,5615.000000238419,21.233910402767197
45,5835.000000238419,20.99928585043854
46,5965.000000238419,20.954444441404256
47,6135.000000238419,20.902810290391326
48,6195.000000238419,20.763624802018235
49,6315.000000238419,20.867531159598308
50,6485.000000238419,20.6250022180881
51,6555.000000238419,20.53450511416641
52,6710.000000238419,20.56632801706558
53,6850.000000238419,20.500966875960312
54,7060.000000238419,20.417316922199177
55,7170.000000238419,20.52872397941329
56,7410.000000238419,20.27635044124491
57,7520.000000238419,20.339880066885776
58,7575.000000238419,20.273744943243077
59,7760.000000238419,20.211322971271095
60,7870.000000238419,20.093128550310745
61,7930.000000238419,20.164711978272422
62,8155.000000238419,20.14436188999449
63,8280.000000238419,20.158813864323598
64,8340.000000238419,20.136962149817442
65,8535.000000238419,20.06475964740427
66,8630.000000238419,19.96795431095254
