round,accuracy,elapsed_time,comm_time,round_time
1,0.14384563726195615,56.943406105041504,0,56.943405283751574
2,0.1048831966230153,107.66175746917725,0,107.66175686513087
3,0.1903151532594618,161.49063110351562,0,99.70190383622487
4,0.21937209190770854,212.1024215221405,0,187.20724416501642
5,0.27141794982491485,262.1168143749237,0,163.73531731823215
6,0.28288242912649303,313.4616713523865,0,65.3966313754397
7,0.30940902767784334,364.5146152973175,0,100.1226617022252
8,0.3452175372955341,415.1537675857544,0,187.20724416501642
9,0.38576293951168034,465.61851239204407,0,350.0
10,0.39629203242672806,515.7975583076477,0,77.20289273194354
11,0.4077924881277882,568.1796042919159,0,95.66289169047135
12,0.43268815656929055,619.9562613964081,0,235.8548313914265
13,0.42648822372523626,671.9765181541443,0,95.66289169047135
14,0.4454118098527366,726.0818953514099,0,197.79459791770194
15,0.4759797572792248,778.4823129177094,0,73.92103783871697
16,0.4752362450232647,830.304265499115,0,350.0
17,0.4897707104139684,882.6287961006165,0,235.8548313914265
18,0.49562287139636396,934.3828001022339,0,197.79459791770194
19,0.4783661917781935,989.7103276252747,0,209.450684482246
20,0.5458339329399914,1056.472046136856,0,187.20724416501642
21,0.5320070034057658,1115.48361992836,0,181.10081989259464
22,0.5508946131337842,1168.8503158092499,0,329.37284688126255
23,0.5385906845109608,1219.540821313858,0,350.0
24,0.5573823571736941,1275.0598359107971,0,187.20724416501642
25,0.5549839305415647,1352.262728691101,0,181.10081989259464
26,0.5700340576581763,1404.705147266388,0,235.8548313914265
27,0.5772173454214036,1462.1774060726166,0,209.450684482246
28,0.5599007051374298,1533.3635485172272,0,329.37284688126255
29,0.5902048256343838,1603.1902077198029,0,350.0
30,0.5912001726867175,1659.0322215557098,0,235.8548313914265
31,0.56973425432916,1712.8079583644867,0,242.9443154653758
32,0.5696143329975536,1839.6229116916656,0,197.79459791770194
33,0.5872667530100254,1900.9841766357422,0,350.0
34,0.5819182616203771,1953.1902077198029,0,350.0
35,0.5773132824866888,2005.0121603012085,0,350.0
36,0.5904806446970787,2066.5715906620026,0,197.79459791770194
37,0.6078692377800163,2157.4511284828186,0,104.01398483873211
38,0.5829495850721926,2230.0890550613403,0,260.13842185392105
39,0.6018252026670504,2285.926280260086,0,350.0
40,0.6073415839209478,2341.7591218948364,0,350.0
41,0.6034561327768984,2393.0397889614105,0,350.0
42,0.5857917206312659,2483.720878124237,0,211.77779119989435
43,0.6231711996930014,2543.592741250992,0,260.13842185392105
44,0.6191058665515422,2608.715718269348,0,104.24616349870709
45,0.622439679570202,2664.2737288475037,0,350.0
46,0.6091284117618843,2716.31694316864,0,350.0
47,0.6398882333189427,2768.287713766098,0,350.0
48,0.6173310308437665,2879.7841234207153,0,260.13842185392105
49,0.6394445243919988,2935.245496034622,0,211.77779119989435
50,0.6245263107401544,3014.2737288475037,0,350.0
51,0.6132656977023073,3074.098198890686,0,350.0
52,0.6584520554516238,3130.69530582428,0,350.0
53,0.6344917733966517,3188.1675646305084,0,260.13842185392105
54,0.6358948529764474,3256.7446002960205,0,235.71986404341004
55,0.6541588717801122,3333.9423422813416,0,147.44597025644123
56,0.6333525207463904,3392.18723154068,0,350.0
57,0.6304384323883533,3443.639177083969,0,350.0
58,0.6574687005324508,3496.532542705536,0,350.0
59,0.6259173981867895,3561.5977227687836,0,65.06517998236481
60,0.6459322684319087,3631.1035554409027,0,104.24616349870709
61,0.6458483234997842,3694.746387720108,0,211.77779119989435
62,0.6560656209526551,3747.3834438323975,0,350.0
63,0.6414711948961481,3798.432539463043,0,350.0
64,0.6341200172686717,3868.9376544952393,0,350.0
65,0.6325370556914663,3940.6200585365295,0,211.77779119989435
66,0.6495778769127453,4020.9093194007874,0,235.71986404341004
67,0.6580922914568044,4091.8645401000977,0,329.37284688126255
68,0.647179450280616,4143.145207166672,0,350.0
69,0.6697246606226316,4199.051744937897,0,211.77779119989435
70,0.658476039717945,4261.384254932404,0,350.0
71,0.6593634575718329,4319.271888494492,0,81.89476809324553
72,0.672422890583777,4381.69282245636,0,260.13842185392105
73,0.6677939271837674,4435.95002913475,0,329.37284688126255
74,0.649314049983211,4493.145207166672,0,350.0
75,0.6588597879790857,4549.279780626297,0,235.71986404341004
76,0.6697726291552741,4615.6666214466095,0,350.0
77,0.6304504245215139,4681.081633090973,0,260.13842185392105
78,0.6688012663692617,4760.28010392189,0,202.537751584468
79,0.6656113589485297,4816.053560733795,0,329.37284688126255
80,0.6547344941718233,4892.859424352646,0,350.0
81,0.6757207272029548,4954.351177453995,0,260.13842185392105
82,0.6806255096656594,5011.823436260223,0,350.0
83,0.6787427447594379,5097.421777009964,0,235.71986404341004
84,0.6740658128267857,5164.533376693726,0,329.37284688126255
85,0.6572768264018803,5222.778265953064,0,350.0
86,0.6676260373195184,5274.427498817444,0,350.0
87,0.6530316112630115,5333.141641139984,0,235.71986404341004
88,0.6665947138677027,5404.062505245209,0,350.0
89,0.6695807550247038,5482.9166877269745,0,260.13842185392105
90,0.6246582242049216,5536.17910861969,0,329.37284688126255
91,0.657696551062503,5599.4271495342255,0,235.71986404341004
92,0.669604739291025,5656.389277935028,0,350.0
93,0.6652396028205497,5710.216841936111,0,202.537751584468
94,0.6666067060008635,5768.264121770859,0,350.0
95,0.6779392718376744,5835.147013664246,0,235.71986404341004
96,0.6699645032858444,5900.160816192627,0,329.37284688126255
97,0.6699525111526838,5957.633074998856,0,202.537751584468
98,0.6765361922578789,6016.076689004898,0,350.0
99,0.651316736221039,6072.804954051971,0,260.13842185392105
100,0.6714035592651221,6131.308157920837,0,350.0
