round,accuracy,elapsed_time
1,0.20245555555555556,23.000000476837158
2,0.3945888888888889,70.00000047683716
3,0.21603333333333333,81.00000047683716
4,0.4843777777777778,94.00000047683716
5,0.5334777777777778,125.00000047683716
6,0.4956,158.00000047683716
7,0.5551555555555555,195.00000047683716
8,0.5883666666666667,209.00000047683716
9,0.5646666666666667,231.00000047683716
10,0.5971444444444445,265.00000047683716
11,0.5982444444444445,279.00000047683716
12,0.6185888888888889,301.00000047683716
13,0.6201111111111111,335.00000047683716
14,0.6034888888888889,349.00000047683716
15,0.6467333333333334,365.00000047683716
16,0.6250666666666667,380.00000047683716
17,0.6321333333333333,419.00000047683716
18,0.6353222222222222,450.00000047683716
19,0.6546111111111111,464.00000047683716
20,0.6519222222222222,487.00000047683716
21,0.6446888888888889,503.00000047683716
22,0.647,534.0000004768372
23,0.6587888888888889,557.0000004768372
24,0.6655111111111112,573.0000004768372
25,0.6574444444444445,604.0000004768372
26,0.6481111111111111,627.0000004768372
27,0.6623333333333333,643.0000004768372
28,0.6649555555555555,674.0000004768372
29,0.6476333333333333,685.0000004768372
30,0.6662888888888889,697.0000004768372
31,0.6615888888888889,748.0000004768372
32,0.6592666666666667,767.0000004768372
33,0.6633444444444444,779.0000004768372
34,0.6545,818.0000004768372
35,0.6680888888888888,837.0000004768372
36,0.6551888888888889,852.0000004768372
37,0.6660444444444444,888.0000004768372
38,0.6671444444444444,920.0000004768372
39,0.6578222222222222,942.0000004768372
40,0.6590444444444444,958.0000004768372
41,0.6625555555555556,990.0000004768372
42,0.6604222222222222,1021.0000004768372
43,0.6631555555555556,1047.0000004768372
44,0.6625444444444445,1062.0000004768372
45,0.6559444444444444,1091.0000004768372
46,0.6601777777777778,1117.0000004768372
47,0.6602888888888889,1131.0000004768372
48,0.6601555555555556,1161.0000004768372
49,0.6658555555555555,1201.0000004768372
50,0.6671,1213.0000004768372
51,0.6590666666666667,1231.0000004768372
52,0.6662,1271.0000004768372
53,0.6606444444444445,1283.0000004768372
54,0.6689111111111111,1301.0000004768372
55,0.6663777777777777,1328.0000004768372
56,0.6643888888888889,1345.0000004768372
57,0.6651555555555556,1371.0000004768372
58,0.6673333333333333,1383.0000004768372
59,0.6690777777777778,1413.0000004768372
60,0.6614111111111111,1441.0000004768372
61,0.6689444444444445,1459.0000004768372
62,0.6684888888888889,1511.0000004768372
63,0.6707555555555555,1529.0000004768372
64,0.6656,1581.0000004768372
65,0.6684444444444444,1599.0000004768372
66,0.6671444444444444,1623.0000004768372
67,0.6655444444444445,1651.0000004768372
68,0.6662666666666667,1680.0000004768372
69,0.6722111111111111,1699.0000004768372
70,0.6678,1721.0000004768372
71,0.6676888888888889,1750.0000004768372
72,0.6668333333333333,1769.0000004768372
73,0.6672777777777777,1799.0000004768372
74,0.6693777777777777,1820.0000004768372
75,0.6704222222222223,1839.0000004768372
76,0.6644,1875.0000004768372
77,0.6697,1890.0000004768372
78,0.6663444444444444,1909.0000004768372
79,0.6697,1923.0000004768372
80,0.6712555555555556,1960.0000004768372
81,0.673,1980.0000004768372
82,0.6679222222222222,1993.0000004768372
83,0.6723777777777777,2019.0000004768372
84,0.6698888888888889,2031.0000004768372
85,0.6726,2050.000000476837
86,0.6713666666666667,2066.000000476837
87,0.6699111111111111,2120.000000476837
88,0.6712333333333333,2136.000000476837
89,0.6721666666666667,2149.000000476837
90,0.6713,2190.000000476837
91,0.6707555555555555,2206.000000476837
