Elapsed time (s),Accuracy (%),Method
66.0,9.999500000238418,Polaris
86.0,9.989500000238419,Polaris
106.0,9.979500000238419,Polaris
126.0,10.034315758805526,Polaris
146.0,11.32063154827921,Polaris
166.0,12.606947337752894,Polaris
186.0,13.893263127226577,Polaris
206.0,15.17957891670026,Polaris
226.0,16.301999982357025,Polaris
246.0,17.041999982357023,Polaris
266.0,17.78199998235702,Polaris
286.0,20.469230596835775,Polaris
306.0,27.699999827605005,Polaris
326.0,34.93076905837423,Polaris
346.0,41.31636386697945,Polaris
366.0,31.64363659425218,Polaris
386.0,21.970909321524903,Polaris
406.0,18.648363362312285,Polaris
426.0,30.142908816857737,Polaris
446.0,41.63745427140319,Polaris
466.0,44.39000010490419,Polaris
486.0,39.99000010490419,Polaris
506.0,35.59000010490419,Polaris
526.0,39.50999985694884,Polaris
546.0,45.509999856948845,Polaris
566.0,51.19618182477084,Polaris
586.0,50.919818188407206,Polaris
606.0,50.643454552043565,Polaris
626.0,50.880909056663505,Polaris
646.0,52.31727269302715,Polaris
666.0,53.75363632939079,Polaris
686.0,54.79783331608773,Polaris
706.0,55.52116664942106,Polaris
726.0,56.24449998275439,Polaris
746.0,56.90999998526139,Polaris
766.0,57.52818180344321,Polaris
786.0,58.14636362162503,Polaris
806.0,58.31945454398068,Polaris
826.0,58.38127272579887,Polaris
846.0,58.432909094290295,Polaris
866.0,58.29109091247212,Polaris
886.0,58.149272730653934,Polaris
906.0,58.18299998943011,Polaris
926.0,58.62633332276344,Polaris
946.0,59.06966665609678,Polaris
966.0,59.553454531669615,Polaris
986.0,60.13163634985143,Polaris
1006.0,60.70981816803326,Polaris
1026.0,61.03799999705228,Polaris
1046.0,61.16163636068864,Polaris
1066.0,61.285272724325004,Polaris
1086.0,61.42636363289573,Polaris
1106.0,61.57181817835027,Polaris
1126.0,61.733818170460786,Polaris
1146.0,62.21018180682443,Polaris
1166.0,62.68654544318806,Polaris
1186.0,63.07999999523163,Polaris
1206.0,63.27999999523163,Polaris
1226.0,63.47999999523163,Polaris
1246.0,63.228000014825305,Polaris
1266.0,62.60618183300713,Polaris
1286.0,61.98436365118894,Polaris
1306.0,62.48836361763694,Polaris
1326.0,63.27381816309149,Polaris
1346.0,64.02854545047066,Polaris
1366.0,64.19945454137975,Polaris
1386.0,64.37036363228886,Polaris
1406.0,64.44090909481048,Polaris
1426.0,64.27727273117412,Polaris
1446.0,64.11363636753775,Polaris
1466.0,64.17199999427795,Polaris
1486.0,64.41199999427796,Polaris
1506.0,64.65199999427796,Polaris
1526.0,64.79890908796138,Polaris
1546.0,64.92254545159774,Polaris
1566.0,65.03272727619517,Polaris
1586.0,64.88727273074063,Polaris
1606.0,64.74181818528608,Polaris
1626.0,64.73719999227524,Polaris
1646.0,65.06119999227523,Polaris
1666.0,65.38519999227523,Polaris
1686.0,65.4907272715135,Polaris
1706.0,65.5416363624226,Polaris
1726.0,65.59399999809266,Polaris
1746.0,65.67399999809265,Polaris
1766.0,65.75399999809267,Polaris
1786.0,65.45266668128967,Polaris
1806.0,65.2834545468417,Polaris
1826.0,65.22527272865989,Polaris
1846.0,65.19228570365905,Polaris
1866.0,65.63799998937336,Polaris
1886.0,65.86800000651677,Polaris
1906.0,65.59466667318344,Polaris
1926.0,65.66509090536292,Polaris
1946.0,65.82145454172654,Polaris
1966.0,65.97545454285361,Polaris
1986.0,66.08454545194452,Polaris
2006.0,66.19363636103543,Polaris
2026.0,66.20454545974731,Polaris
2046.0,65.98636364156549,Polaris
2066.0,65.76818182338367,Polaris
2086.0,65.7639999959252,Polaris
2106.0,65.9349090868343,Polaris
2126.0,66.10581817774339,Polaris
2146.0,66.2738181778301,Polaris
2166.0,66.44109090510281,Polaris
2186.0,66.59822222306994,Polaris
2206.0,66.56266666751438,Polaris
2226.0,66.52711111195883,Polaris
2246.0,66.63999999642371,Polaris
2266.0,66.76309090631658,Polaris
2286.0,66.87945454268022,Polaris
2306.0,66.92600003051759,Polaris
2326.0,66.48599999410456,Polaris
2346.0,66.73327272137729,Polaris
2366.0,66.98054544865,Polaris
2386.0,67.08160000066758,Polaris
2406.0,67.05360000066759,Polaris
2426.0,67.02560000066757,Polaris
2446.0,66.983111114396,Polaris
2466.0,66.84533333661821,Polaris
2486.0,66.70755555884043,Polaris
2506.0,66.67999999999999,Polaris
2526.0,66.83999999523162,Polaris
2546.0,67.03999999523163,Polaris
2566.0,67.12450000023841,Polaris
2586.0,67.1322222216924,Polaris
2606.0,67.15444444391461,Polaris
2626.0,67.23299999499321,Polaris
2646.0,67.35866666836209,Polaris
2666.0,67.28755555725098,Polaris
2686.0,67.20350000786782,Polaris
2706.0,66.8952727247585,Polaris
2726.0,67.00072727021305,Polaris
2746.0,67.10618181566758,Polaris
2766.0,67.20072727108001,Polaris
2786.0,67.26981818017093,Polaris
2806.0,67.33890908926183,Polaris
2826.0,67.42999999739907,Polaris
2846.0,67.53909090648997,Polaris
2866.0,67.64818181558088,Polaris
2886.0,67.60018182026256,Polaris
2906.0,67.51290909298984,Polaris
2926.0,67.43327272571217,Polaris
2946.0,67.49872727116671,Polaris
2966.0,67.56418181662126,Polaris
2986.0,67.61763636302949,Polaris
3006.0,67.64309090848403,Polaris
3026.0,67.66854545393856,Polaris
3046.0,67.6859999997399,Polaris
3066.0,67.69690909064899,Polaris
3086.0,67.70781818155808,Polaris
3106.0,67.69254545506564,Polaris
3126.0,67.67072727324745,Polaris
3146.0,67.65563636094873,Polaris
3166.0,67.768363633676,Polaris
3186.0,67.88109090640329,Polaris
3206.0,68.0039999965032,Polaris
3226.0,68.15066666316986,Polaris
3246.0,68.29733332983653,Polaris
3266.0,68.39672727298736,Polaris
3286.0,68.38581818207827,Polaris
3306.0,68.37490909116917,Polaris
3326.0,68.38283333277703,Polaris
3346.0,68.40616666611035,Polaris
3366.0,68.42949999944369,Polaris
3386.0,68.29200000641563,Polaris
3406.0,68.02290909732473,Polaris
3426.0,67.75381818823382,Polaris
3446.0,67.85733332864443,Polaris
3466.0,68.0539999953111,Polaris
3486.0,68.25066666197776,Polaris
3506.0,68.42381817783009,Polaris
3526.0,68.59109090510282,Polaris
3546.0,68.74181818571957,Polaris
3566.0,68.57818182208322,Polaris
3586.0,68.41454545844685,Polaris
3606.0,68.35236363220216,Polaris
3626.0,68.5269090867476,Polaris
3646.0,68.70145454129306,Polaris
3666.0,68.71400000286101,Polaris
3686.0,68.59400000286102,Polaris
3706.0,68.47400000286102,Polaris
3726.0,68.49654545315829,Polaris
3746.0,68.55472727134011,Polaris
3766.0,68.61381817999754,Polaris
3786.0,68.69018181636118,Polaris
3806.0,68.7665454527248,Polaris
3826.0,68.7610000046889,Polaris
3846.0,68.56433333802224,Polaris
3866.0,68.36766667135556,Polaris
3886.0,68.28127272319794,Polaris
3906.0,68.45218181410702,Polaris
3926.0,68.62309090501613,Polaris
3946.0,68.7,Polaris
3966.0,68.7,Polaris
3986.0,68.7,Polaris
4006.0,68.73199999904634,Polaris
4026.0,68.77199999904633,Polaris
4046.0,68.80916666706403,Polaris
4066.0,68.79250000039737,Polaris
4086.0,68.7758333337307,Polaris
4106.0,68.75963636380976,Polaris
4126.0,68.75236363653703,Polaris
4146.0,68.7450909092643,Polaris
4166.0,68.73200000063578,Polaris
4186.0,68.70533333396912,Polaris
4206.0,68.67866666730245,Polaris
4226.0,68.71563635921478,Polaris
4246.0,68.90109090466933,Polaris
4266.0,69.08654545012386,Polaris
4286.0,69.16266666698456,Polaris
4306.0,69.14933333365123,Polaris
4326.0,69.13600000031789,Polaris
4346.0,69.00200000554865,Polaris
4366.0,68.76927273282138,Polaris
4386.0,68.5365454600941,Polaris
4406.0,68.56630769003354,Polaris
4426.0,68.66169230541816,Polaris
4446.0,68.75707692080277,Polaris
4466.0,68.76800000138716,Polaris
4486.0,68.70981818320534,Polaris
4506.0,68.65163636502352,Polaris
4526.0,68.81333332816759,Polaris
4546.0,69.02999999483426,Polaris
4566.0,69.24666666150092,Polaris
4586.0,69.10672727818921,Polaris
4606.0,68.87763636909831,Polaris
4626.0,68.65816666754087,Polaris
4646.0,68.6215000008742,Polaris
4666.0,68.58483333420753,Polaris
4686.0,68.55049999976158,Polaris
4706.0,68.56049999976157,Polaris
4726.0,68.57049999976158,Polaris
4746.0,68.58633333031337,Polaris
4766.0,68.71299999698003,Polaris
4786.0,68.8396666636467,Polaris
4806.0,68.96499999761582,Polaris
4826.0,69.06499999761581,Polaris
4846.0,69.16499999761582,Polaris
4866.0,69.26166666587193,Polaris
4886.0,69.29499999920527,Polaris
4906.0,69.3283333325386,Polaris
4926.0,69.3595714287758,Polaris
4946.0,69.35100000020435,Polaris
4966.0,69.34242857163294,Polaris
4986.0,69.33385714306151,Polaris
5006.0,69.30461538571578,Polaris
5026.0,69.25846153956194,Polaris
5046.0,69.21230769340808,Polaris
5066.0,69.14900000246365,Polaris
5086.0,69.04566666913033,Polaris
5106.0,68.94233333579699,Polaris
5126.0,68.89699999785424,Polaris
5146.0,68.98699999785424,Polaris
5166.0,69.07699999785424,Polaris
5186.0,69.11927272892,Polaris
5206.0,69.05018181982908,Polaris
5226.0,68.98109091073816,Polaris
5246.0,69.04599999583851,Polaris
5266.0,69.22054545038397,Polaris
5286.0,69.39509090492942,Polaris
5306.0,69.44454545411197,Polaris
5326.0,69.46272727229378,Polaris
5346.0,69.47672727428782,Polaris
5366.0,69.41127272883328,Polaris
5386.0,69.34581818337874,Polaris
5406.0,69.3185454530716,Polaris
5426.0,69.38036363488978,Polaris
5446.0,69.44218181670796,Polaris
5466.0,69.3673333377838,Polaris
5486.0,69.18066667111715,Polaris
5506.0,68.99400000445048,Polaris
5526.0,69.01199999557842,Polaris
5546.0,69.19745454103297,Polaris
5566.0,69.38290908648752,Polaris
5586.0,69.48109090727026,Polaris
5606.0,69.5574545436339,Polaris
5626.0,69.6324615372878,Polaris
5646.0,69.68169230651856,Polaris
5666.0,69.73092307574932,Polaris
5686.0,69.78015384498009,Polaris
5706.0,69.7870909091776,Polaris
5726.0,69.78345454554125,Polaris
5746.0,69.77584615582686,Polaris
5766.0,69.69276923274994,Polaris
5786.0,69.60969230967302,Polaris
5806.0,69.5266153865961,Polaris
5826.0,69.56236363480308,Polaris
5846.0,69.62781818025763,Polaris
5866.0,69.68690909238295,Polaris
5886.0,69.62509091056477,Polaris
5906.0,69.5632727287466,Polaris
5926.0,69.54399999809266,Polaris
5946.0,69.62399999809266,Polaris
5966.0,69.70399999809264,Polaris
5986.0,69.75236363697051,Polaris
6006.0,69.72690909151598,Polaris
6026.0,69.70145454606143,Polaris
6046.0,69.62000000303442,Polaris
6066.0,69.4927272757617,Polaris
6086.0,69.36545454848897,Polaris
6106.0,69.36909090822392,Polaris
6126.0,69.40545454458757,Polaris
6146.0,69.44472727047314,Polaris
6166.0,69.53927272501859,Polaris
6186.0,69.63381817956405,Polaris
6206.0,69.67163636589049,Polaris
6226.0,69.57709091134505,Polaris
6246.0,69.4825454567996,Polaris
6266.0,69.45799999921972,Polaris
6286.0,69.490727271947,Polaris
6306.0,69.52345454467427,Polaris
6326.0,69.53639999980926,Polaris
6346.0,69.54439999980927,Polaris
6366.0,69.55239999980927,Polaris
6386.0,69.5655384588975,Polaris
6406.0,69.67630768966674,Polaris
6426.0,69.787076920436,Polaris
6446.0,69.89784615120521,Polaris
6466.0,69.88800000095368,Polaris
6486.0,69.84800000095368,Polaris
6506.0,69.80800000095367,Polaris
6526.0,69.76800000095368,Polaris
6546.0,69.74472000022888,Polaris
6566.0,69.73512000022887,Polaris
6586.0,69.72552000022888,Polaris
6606.0,69.71592000022888,Polaris
6626.0,69.70632000022889,Polaris
6646.0,69.69672000022888,Polaris
6666.0,69.70599999872843,Polaris
6686.0,69.75933333206177,Polaris
6706.0,69.8126666653951,Polaris
6726.0,69.83909090995789,Polaris
6746.0,69.80272727359424,Polaris
6766.0,69.76636363723061,Polaris
6786.0,69.77999999869954,Polaris
6806.0,69.83454545324498,Polaris
6826.0,69.88909090779045,Polaris
6846.0,69.84181818355214,Polaris
6866.0,69.76909091082486,Polaris
6886.0,69.70418181618777,Polaris
6906.0,69.78781817982413,Polaris
6926.0,69.8714545434605,Polaris
6946.0,69.90054545688629,Polaris
6966.0,69.80236363870448,Polaris
6986.0,69.70418182052266,Polaris
7006.0,69.71399999765916,Polaris
7026.0,69.81218181584097,Polaris
7046.0,69.9103636340228,Polaris
7066.0,69.8834545468417,Polaris
7086.0,69.8252727286599,Polaris
7106.0,69.7761818152341,Polaris
7126.0,69.89981817887045,Polaris
7146.0,70.02345454250683,Polaris
7166.0,70.07900000246366,Polaris
7186.0,69.97566666913032,Polaris
7206.0,69.87233333579698,Polaris
7226.0,69.77600000190735,Polaris
7246.0,69.69600000190735,Polaris
7266.0,69.61600000190734,Polaris
7286.0,69.63814285462243,Polaris
7306.0,69.74385714033671,Polaris
7326.0,69.849571426051,Polaris
7346.0,69.94938461567806,Polaris
7366.0,69.93707692337037,Polaris
7386.0,69.92476923106268,Polaris
7406.0,69.91246153875498,Polaris
7426.0,69.9536363623359,Polaris
7446.0,70.00818181688135,Polaris
7466.0,70.06563636094873,Polaris
7486.0,70.17836363367601,Polaris
7506.0,70.29109090640328,Polaris
7526.0,70.36890909099579,Polaris
7546.0,70.36527272735943,Polaris
7566.0,70.36163636372305,Polaris
7586.0,70.2760000036413,Polaris
7606.0,70.12327273091404,Polaris
7626.0,69.97054545818676,Polaris
7646.0,69.97781818069112,Polaris
7666.0,70.02509090796384,Polaris
7686.0,70.06963636380976,Polaris
7706.0,70.06236363653703,Polaris
7726.0,70.05509090926431,Polaris
7746.0,70.03581818294525,Polaris
7766.0,69.98854545567252,Polaris
