round,accuracy,elapsed_time
1,0.20445555555555556,23.000000476837158
2,0.46576666666666666,70.00000047683716
3,0.30348888888888886,81.00000047683716
4,0.5356777777777778,94.00000047683716
5,0.5612333333333334,125.00000047683716
6,0.5589222222222222,158.00000047683716
7,0.5899,195.00000047683716
8,0.6131555555555556,209.00000047683716
9,0.5959222222222222,231.00000047683716
10,0.6199111111111111,265.00000047683716
11,0.6184444444444445,279.00000047683716
12,0.6334555555555555,301.00000047683716
13,0.6386666666666667,335.00000047683716
14,0.6414777777777778,349.00000047683716
15,0.6404555555555556,365.00000047683716
16,0.6407111111111111,380.00000047683716
17,0.2843777777777778,419.00000047683716
18,0.6429,450.00000047683716
19,0.6489777777777778,464.00000047683716
20,0.6488555555555555,487.00000047683716
21,0.6515666666666666,503.00000047683716
22,0.6504888888888889,534.0000004768372
23,0.6327666666666667,557.0000004768372
24,0.6474111111111112,573.0000004768372
25,0.6485444444444445,604.0000004768372
26,0.6539666666666667,627.0000004768372
27,0.6343555555555556,643.0000004768372
28,0.651,674.0000004768372
29,0.6499111111111111,685.0000004768372
30,0.6432,697.0000004768372
31,0.6487,748.0000004768372
32,0.6509666666666667,767.0000004768372
33,0.6502666666666667,779.0000004768372
34,0.6541555555555556,818.0000004768372
35,0.6538888888888889,837.0000004768372
36,0.6540666666666667,852.0000004768372
37,0.6548555555555555,888.0000004768372
38,0.6536,920.0000004768372
39,0.6522444444444444,942.0000004768372
40,0.6509,958.0000004768372
41,0.6553111111111111,990.0000004768372
42,0.6523666666666667,1021.0000004768372
43,0.6545,1047.0000004768372
44,0.6514,1062.0000004768372
45,0.6542333333333333,1091.0000004768372
46,0.6538222222222222,1117.0000004768372
47,0.6524333333333333,1131.0000004768372
48,0.6560888888888889,1161.0000004768372
49,0.6556111111111111,1201.0000004768372
50,0.6550444444444444,1213.0000004768372
51,0.6561111111111111,1231.0000004768372
52,0.6519888888888888,1271.0000004768372
53,0.6565888888888889,1283.0000004768372
54,0.6554888888888889,1301.0000004768372
55,0.6565666666666666,1328.0000004768372
56,0.6579111111111111,1345.0000004768372
57,0.6546888888888889,1371.0000004768372
58,0.6541888888888889,1383.0000004768372
59,0.6545555555555556,1413.0000004768372
60,0.6551666666666667,1441.0000004768372
61,0.6560888888888889,1459.0000004768372
62,0.6553555555555556,1511.0000004768372
63,0.6568111111111111,1529.0000004768372
