round,elapsed_time,accuracy
1,60.00000047683716,92.35149213093668
2,350.00000047683716,83.61124148006633
3,410.00000047683716,59.06553637907811
4,470.00000047683716,50.06542023748045
5,700.0000004768372,42.363074310363515
6,760.0000004768372,43.55889339160374
7,1040.0000004768372,37.85944085109971
8,1095.0000004768372,35.63979051165595
9,1150.0000004768372,34.91648144008552
10,1370.0000004768372,32.26784631408518
11,1445.0000004768372,31.48086563037655
12,1520.0000004768372,30.913024999849164
13,1730.0000004768372,29.497330127469077
14,1815.0000004768372,28.339190563442894
15,1895.0000004768372,28.13966474057484
16,2080.000000476837,26.776297398968094
17,2165.000000476837,26.284334415317716
18,2245.000000476837,26.28476681935723
19,2515.000000476837,25.391218142255557
20,2570.000000476837,24.90212013199542
21,2630.000000476837,24.703276398964597
22,2685.000000476837,24.06908483966828
23,2740.000000476837,23.67866953139886
24,2795.000000476837,23.41254321385457
25,2850.000000476837,23.085082292477253
26,2865.000000476837,23.68525867036624
27,2910.000000476837,22.891385705116967
28,2925.000000476837,23.148833914895622
29,2970.000000476837,22.598519550255258
30,2985.000000476837,22.714126232660544
31,3035.000000476837,22.42251748089357
32,3050.000000476837,22.432233166815752
33,3095.000000476837,22.083500620093954
34,3115.000000476837,22.242147630460728
35,3155.000000476837,21.94776880505377
36,3175.000000476837,22.190630977031216
37,3215.000000476837,21.77687645674745
38,3235.000000476837,22.16130837430572
39,3270.000000476837,22.133164311828825
40,3310.000000476837,22.06129300074103
41,3325.000000476837,22.323973677053726
42,3370.000000476837,21.939465992382992
