round,accuracy,elapsed_time
1,0.2639,23.000000476837158
2,0.4596222222222222,70.00000047683716
3,0.2856666666666667,81.00000047683716
4,0.5318333333333334,94.00000047683716
5,0.5738888888888889,125.00000047683716
6,0.5503111111111111,158.00000047683716
7,0.5937,195.00000047683716
8,0.5888777777777778,209.00000047683716
9,0.6171555555555556,231.00000047683716
10,0.6329666666666667,265.00000047683716
11,0.6243888888888889,279.00000047683716
12,0.6348444444444444,301.00000047683716
13,0.6385888888888889,335.00000047683716
14,0.6372,349.00000047683716
15,0.6404333333333333,365.00000047683716
16,0.6436555555555555,380.00000047683716
17,0.6362111111111111,419.00000047683716
18,0.6481666666666667,450.00000047683716
19,0.6441888888888889,464.00000047683716
20,0.6445,487.00000047683716
21,0.6490333333333334,503.00000047683716
22,0.6463666666666666,534.0000004768372
23,0.6453,557.0000004768372
24,0.6477,573.0000004768372
25,0.6329,604.0000004768372
26,0.6531111111111111,627.0000004768372
27,0.6505333333333333,643.0000004768372
28,0.6487555555555555,674.0000004768372
29,0.6485555555555556,685.0000004768372
30,0.6480777777777778,697.0000004768372
31,0.6479111111111111,748.0000004768372
32,0.6492777777777777,767.0000004768372
33,0.6504,779.0000004768372
34,0.6532111111111111,818.0000004768372
35,0.6455444444444445,837.0000004768372
36,0.6447222222222222,852.0000004768372
37,0.6507444444444445,888.0000004768372
38,0.6538333333333334,920.0000004768372
39,0.6519777777777778,942.0000004768372
40,0.6535111111111112,958.0000004768372
41,0.6549444444444444,990.0000004768372
42,0.6541111111111111,1021.0000004768372
43,0.6513,1047.0000004768372
44,0.6538111111111111,1062.0000004768372
45,0.6524222222222222,1091.0000004768372
46,0.6536333333333333,1117.0000004768372
47,0.6559333333333334,1131.0000004768372
48,0.6519555555555555,1161.0000004768372
49,0.6514222222222222,1201.0000004768372
50,0.6545666666666666,1213.0000004768372
51,0.6546,1231.0000004768372
52,0.6522888888888889,1271.0000004768372
53,0.6551222222222223,1283.0000004768372
54,0.6561222222222223,1301.0000004768372
55,0.6541777777777777,1328.0000004768372
56,0.6564555555555556,1345.0000004768372
57,0.6556888888888889,1371.0000004768372
58,0.6517222222222222,1383.0000004768372
59,0.6548666666666667,1413.0000004768372
60,0.6547555555555555,1441.0000004768372
61,0.6538333333333334,1459.0000004768372
62,0.6554888888888889,1511.0000004768372
