round,accuracy,elapsed_time,round_time,round_time
1,0.06403799107785293,49.37875247001648,49.3787519010568,49.3787519010568
2,0.04981532114932604,94.68058276176453,76.89476809324553,76.89476809324553
3,0.05494795414208279,139.75682282447815,108.97368029645322,108.97368029645322
4,0.05842567275867031,185.54003047943115,51.39030570970583,51.39030570970583
5,0.11146687772821029,231.88221502304077,123.48288224967351,123.48288224967351
6,0.11903391375257831,278.0097424983978,102.66175686513087,102.66175686513087
7,0.14610015829615772,323.6488947868347,60.001741247796794,60.001741247796794
8,0.1477430805391663,369.508882522583,206.77779119989435,206.77779119989435
9,0.176835995586895,415.29897022247314,345.0,345.0
10,0.18158488031851105,461.34010195732117,90.66289169047135,90.66289169047135
11,0.1971866455605123,506.6934220790863,107.73363094023833,107.73363094023833
12,0.23506979421499496,552.648604631424,68.41068423390709,68.41068423390709
13,0.2453710365999904,597.9304578304291,123.48288224967351,123.48288224967351
14,0.23181992612845972,644.4837694168091,345.0,345.0
15,0.22833021537871157,690.6282398700714,136.0987948830406,136.0987948830406
16,0.2730009114021202,738.9169175624847,91.74886348211058,91.74886348211058
17,0.2854847220223533,786.5474374294281,138.0705996004007,138.0705996004007
18,0.3251786827840936,832.6919078826904,75.72141690395256,75.72141690395256
19,0.29047344941718234,881.268560886383,197.537751584468,197.537751584468
20,0.33961721110951215,928.2888176441193,345.0,345.0
21,0.3299755360483523,975.9343702793121,324.37284688126255,324.37284688126255
22,0.3685662205593131,1021.5365743637085,79.98773015077228,79.98773015077228
23,0.3677507555043891,1074.9233174324036,345.0,345.0
24,0.37025711133496425,1120.824217557907,113.37954121334093,113.37954121334093
25,0.38497145872307764,1168.4612736701965,59.85432125108723,59.85432125108723
26,0.4108984506163956,1219.786726474762,182.20724416501642,182.20724416501642
27,0.4367414975775891,1276.2775185108185,255.13842185392107,255.13842185392107
28,0.38937257159303496,1321.9959959983826,237.9443154653758,237.9443154653758
29,0.4194968100925793,1368.1508395671844,345.0,345.0
30,0.4379766872931357,1413.2458477020264,99.01398483873211,99.01398483873211
31,0.44992085192113973,1458.5991678237915,69.21342411196085,69.21342411196085
32,0.4574998800786684,1503.4778001308441,345.0,345.0
33,0.46480308917350216,1509.3208057880402,50.72163796198203,50.72163796198203
34,0.4405669880558354,1556.0748097896576,50.89210251570242,50.89210251570242
35,0.4941718232839257,1602.4169943332672,56.36126498895757,56.36126498895757
36,0.45682832062167217,1648.9946241378784,108.97368029645322,108.97368029645322
37,0.5222214227466782,1702.219316482544,57.30837218649218,57.30837218649218
38,0.5395500551638125,1747.3649718761444,237.9443154653758,237.9443154653758
39,0.5430277737804,1796.454428911209,88.02438172321882,88.02438172321882
40,0.5325226651316736,1844.7999150753021,99.741120315662,99.741120315662
41,0.36687532978366194,1894.3627223968506,53.28628948948992,53.28628948948992
42,0.5479565405094258,1939.7191181182861,345.0,345.0
43,0.5487839976975104,1984.8620047569275,114.17898297790778,114.17898297790778
44,0.5457260037415456,2032.5689494609833,324.37284688126255,324.37284688126255
45,0.5168129706912266,2078.6383562088013,182.20724416501642,182.20724416501642
46,0.5342495323068067,2125.3923602104187,104.95576266408058,104.95576266408058
47,0.5501870772773061,2172.182431936264,139.61348246213947,139.61348246213947
48,0.5632465102892502,2217.141223669052,138.0705996004007,138.0705996004007
49,0.5569866167793928,2262.1432344913483,81.26501515874247,81.26501515874247
50,0.582973569338514,2307.710960149765,95.1226617022252,95.1226617022252
51,0.5690986712716458,2352.8900060653687,91.74886348211058,91.74886348211058
52,0.5586775075550439,2399.05247426033,58.24804100946138,58.24804100946138
53,0.5691706240706097,2444.2449114322662,123.48288224967351,123.48288224967351
54,0.5212980284933084,2491.9242038726807,81.6660724263333,81.6660724263333
55,0.5714131529716506,2543.1054332256317,63.28787846161055,63.28787846161055
56,0.5571545066436417,2591.394110918045,81.6660724263333,81.6660724263333
57,0.5465894373291121,2636.749349832535,345.0,345.0
58,0.4102268911593994,2684.3894782066345,324.37284688126255,324.37284688126255
59,0.5917158344126253,2730.0799837112427,99.741120315662,99.741120315662
60,0.587890343934379,2775.3131301403046,108.97368029645322,108.97368029645322
61,0.6003381781551302,2804.353659629822,345.0,345.0
62,0.603468124910059,2840.8182451725006,65.50511496518811,65.50511496518811
63,0.4965102892502518,2888.45530128479,71.65175821200532,71.65175821200532
64,0.5935506307862043,2937.1979537010193,74.458505226931,74.458505226931
65,0.5555835371995971,2983.577962875366,140.3534835994672,140.3534835994672
66,0.5874946035400778,3033.830013513565,114.17898297790778,114.17898297790778
67,0.5844246174509522,3081.436761856079,113.37954121334093,113.37954121334093
68,0.6040677315680913,3127.9126093387604,72.4362510791963,72.4362510791963
69,0.5787883148654482,3174.25479388237,345.0,345.0
70,0.6246702163380822,3220.071364402771,345.0,345.0
71,0.6038158967717178,3265.0719363689423,206.77779119989435,206.77779119989435
72,0.5851201611742697,3310.734256029129,90.66289169047135,90.66289169047135
73,0.5920995826737661,3355.8688385486603,99.81280009022373,99.81280009022373
74,0.5757902815752867,3401.0358521938324,92.84983134299804,92.84983134299804
75,0.5968364752722214,3446.965582847595,345.0,345.0
76,0.6011176668105722,3492.7464587688446,92.45827907076108,92.45827907076108
77,0.6224276874370414,3538.5836460590363,62.11159963072218,62.11159963072218
78,0.6107473497385715,3585.216802597046,140.3534835994672,140.3534835994672
79,0.5905885738955245,3634.3476355075836,51.18122931289254,51.18122931289254
80,0.596716553940615,3680.6623170375824,182.20724416501642,182.20724416501642
81,0.5975200268623783,3726.9472949504852,63.728094463902245,63.728094463902245
