round,accuracy,elapsed_time,comm_time,round_time
1,0.04964743128507699,65.00000047683716,0,65
2,0.04964743128507699,220.00000047683716,0,155
3,0.057034585312035306,350.00000047683716,0,350
4,0.06137573751618938,415.00000047683716,0,350
5,0.08213412001726868,570.0000004768372,0,350
6,0.1135535088981628,700.0000004768372,0,350
7,0.10939223869141843,920.0000004768372,0,350
8,0.1440375113925265,1050.0000004768372,0,350
9,0.1511368542236293,1165.0000004768372,0,350
10,0.174053820693625,1275.0000004768372,0,350
11,0.21383172638748982,1400.0000004768372,0,350
12,0.20986233031131576,1515.0000004768372,0,350
13,0.23223965078908237,1685.0000004768372,0,350
14,0.24254089317407782,1865.0000004768372,0,350
15,0.2730368878016021,2035.0000004768372,0,350
16,0.2734086439295822,2215.000000476837,0,350
17,0.29285988391615103,2280.000000476837,0,350
18,0.31852304887993477,2385.000000476837,0,350
19,0.328356598071665,2565.000000476837,0,350
20,0.3346644601141651,2630.000000476837,0,350
21,0.32124526310740154,2685.000000476837,0,350
22,0.3660718568618986,2735.000000476837,0,350
23,0.36122703506499737,2765.000000476837,0,80
24,0.3850314193888809,2795.000000476837,0,60
25,0.3793231640044131,2850.000000476837,0,60
26,0.41149805727442795,2870.000000476837,0,100
27,0.3980308917350218,2925.000000476837,0,60
28,0.40081306662829186,2980.000000476837,0,85
29,0.432604211637166,2985.000000476837,0,115
30,0.4449681009257927,3040.000000476837,0,55
31,0.4473425432916007,3045.000000476837,0,65
32,0.45721206888281285,3100.000000476837,0,55
33,0.4573679666139013,3105.000000476837,0,60
34,0.46161318175277016,3155.000000476837,0,55
35,0.4609536144289346,3165.000000476837,0,60
36,0.4705832973569338,3220.000000476837,0,60
37,0.4716865736077133,3225.000000476837,0,65
38,0.47207032186885406,3280.000000476837,0,60
39,0.4703554468268816,3335.000000476837,0,65
40,0.4889912217585264,3345.000000476837,0,120
41,0.4994363697414496,3400.000000476837,0,60
42,0.5069674293663357,3455.000000476837,0,65
43,0.4980212980284933,3485.000000476837,0,150
44,0.5155058281767161,3515.000000476837,0,60
45,0.48508178634815563,3545.000000476837,0,60
46,0.5188156569290545,3600.000000476837,0,60
47,0.5166810572264594,3625.000000476837,0,90
48,0.5064757519067492,3655.000000476837,0,55
49,0.5177603492109176,3710.000000476837,0,70
50,0.5213579891591116,3730.000000476837,0,105
51,0.5235405573943493,3785.000000476837,0,60
52,0.5302921283637934,3815.000000476837,0,105
53,0.5305679474264883,3855.000000476837,0,70
54,0.5459298700052765,3875.000000476837,0,60
55,0.5454022161462081,3920.000000476837,0,65
56,0.5411809852736604,3935.000000476837,0,60
57,0.5464815081306663,3980.000000476837,0,60
58,0.5489878639612414,4000.000000476837,0,65
59,0.5501750851441455,4045.000000476837,0,65
60,0.5488199740969923,4060.000000476837,0,60
61,0.566820165971123,4115.000000476837,0,60
62,0.5514222669928527,4170.000000476837,0,75
63,0.5558593562622919,4225.000000476837,0,60
64,0.5592771142130762,4280.000000476837,0,70
65,0.5619513599079005,4335.000000476837,0,60
66,0.5509425816664268,4390.000000476837,0,60
67,0.5452703026814409,4445.000000476837,0,350
68,0.5584976255576342,4500.000000476837,0,55
69,0.5657168897203435,4555.000000476837,0,110
70,0.5537007722933756,4610.000000476837,0,55
71,0.5657888425193074,4665.000000476837,0,70
72,0.5441910106969827,4685.000000476837,0,350
73,0.574015445867511,4725.000000476837,0,60
74,0.563186549623447,4745.000000476837,0,60
75,0.5803712764426536,4785.000000476837,0,60
76,0.5730320909483378,4805.000000476837,0,60
77,0.5720487360291648,4850.000000476837,0,65
78,0.5688468364752722,4865.000000476837,0,60
79,0.5763059433011944,4920.000000476837,0,60
80,0.5837290737276347,4925.000000476837,0,70
81,0.5776370700820261,4980.000000476837,0,55
82,0.5738115796037799,5035.000000476837,0,60
83,0.5816064661582002,5090.000000476837,0,55
84,0.5804192449752962,5145.000000476837,0,65
85,0.5950256631649637,5200.000000476837,0,60
86,0.573979469468029,5255.000000476837,0,75
87,0.5847124286468077,5310.000000476837,0,350
88,0.5708375305799396,5365.000000476837,0,60
89,0.5920995826737661,5420.000000476837,0,60
90,0.5821101357509474,5475.000000476837,0,60
91,0.5796037799203723,5495.000000476837,0,350
92,0.5664244255768216,5535.000000476837,0,60
93,0.5920636062742841,5555.000000476837,0,60
94,0.5808749460354008,5595.000000476837,0,60
95,0.589689163908476,5615.000000476837,0,60
96,0.578764330599127,5660.000000476837,0,65
97,0.5987672087110856,5695.000000476837,0,80
98,0.5895692425768696,5720.000000476837,0,60
99,0.5971722550007196,5775.000000476837,0,65
100,0.5782606610063799,5830.000000476837,0,65
101,0.5967045618074543,5885.000000476837,0,65
102,0.5919676692089989,5940.000000476837,0,70
103,0.5940782846452727,5995.000000476837,0,155
104,0.5917038422794647,6045.000000476837,0,350
105,0.5983594761836235,6055.000000476837,0,60
106,0.59644073487792,6105.000000476837,0,60
107,0.5992349019043507,6115.000000476837,0,60
108,0.5901928335012232,6165.000000476837,0,60
109,0.596680577541133,6175.000000476837,0,60
110,0.5975919796613421,6230.000000476837,0,60
111,0.6007818870820741,6235.000000476837,0,70
112,0.5979877200556435,6290.000000476837,0,55
113,0.6099558689499688,6315.000000476837,0,80
114,0.5941502374442366,6350.000000476837,0,60
115,0.6092603252266513,6375.000000476837,0,60
116,0.5966086247421691,6405.000000476837,0,55
117,0.6106993812059289,6460.000000476837,0,60
118,0.5943780879742888,6515.000000476837,0,60
119,0.5970643258022738,6570.000000476837,0,70
120,0.6070897491245743,6625.000000476837,0,60
121,0.6006979421499496,6680.000000476837,0,60
122,0.603060392382597,6725.000000476837,0,350
123,0.6030244159831151,6775.000000476837,0,95
124,0.6048831966230153,6780.000000476837,0,55
125,0.6020650453302634,6835.000000476837,0,55
126,0.6104115700100734,6890.000000476837,0,70
127,0.5997145872307766,6925.000000476837,0,150
128,0.6155322108696695,6950.000000476837,0,60
129,0.6124262483810621,6990.000000476837,0,65
130,0.6086247421691371,7010.000000476837,0,60
131,0.6186261812251164,7050.000000476837,0,60
