round,elapsed_time,accuracy,round_time
1,143.07060027122498,0.015638297872340425,143.0705996004007
2,386.0149157047272,0.02271276595744681,242.9443154653758
3,736.0149157047272,0.1025,350.0
4,978.9592311382294,0.24329787234042552,242.9443154653758
5,1085.3856341838837,0.3398936170212766,106.42640312978205
6,1203.8848564624786,0.44382978723404254,118.49922217195443
7,1391.0921006202698,0.5169680851063829,187.20724416501642
8,1578.299344778061,0.5600531914893617,187.20724416501642
9,1678.0012485980988,0.6099468085106383,99.70190383622487
10,1938.1396703720093,0.6330851063829788,260.13842185392105
11,2274.1268725395203,0.6539893617021276,335.98720212442464
12,2389.9857726097107,0.6708510638297872,115.85890003012649
13,2487.841031551361,0.6644148936170213,97.85525889943824
14,2837.841031551361,0.6901063829787234,350.0
15,3073.560895681381,0.6861702127659575,235.71986404341004
16,3179.9872987270355,0.6959042553191489,106.42640312978205
17,3415.8421301841736,0.7127659574468085,235.8548313914265
18,3485.935549020767,0.7046808510638298,70.09341886825712
19,3821.922751188278,0.7198936170212766,335.98720212442464
20,4157.909953355789,0.7197872340425532,335.98720212442464
21,4507.909953355789,0.716063829787234,350.0
22,4768.0483751297,0.7265957446808511,260.13842185392105
23,4965.842972993851,0.7261702127659575,197.79459791770194
24,5079.816653251648,0.7266489361702128,113.97368029645322
25,5161.711421251297,0.7245212765957447,81.89476809324553
26,5497.698623418808,0.7332446808510639,335.98720212442464
27,5597.364432811737,0.7231914893617021,99.66580932764408
28,5833.219264268875,0.7356382978723405,235.8548313914265
29,6031.013862133026,0.7340425531914894,197.79459791770194
30,6381.013862133026,0.7408510638297873,350.0
31,6469.8512461185455,0.7373404255319149,88.83738408112158
32,6712.795561552048,0.7382978723404255,242.9443154653758
33,7062.795561552048,0.7423936170212766,350.0
34,7205.866161108017,0.7372340425531915,143.0705996004007
35,7341.110326528549,0.7378191489361702,135.2441653207223
36,7504.845643758774,0.7409574468085106,163.73531731823215
37,7640.089809179306,0.7528723404255319,135.2441653207223
38,7875.944640636444,0.7432446808510639,235.8548313914265
39,8085.395325183868,0.7467021276595744,209.450684482246
40,8294.846009731293,0.7457978723404255,209.450684482246
41,8482.053253889084,0.748031914893617,187.20724416501642
42,8575.077635526657,0.749095744680851,93.02438172321882
43,8784.528320074081,0.7470744680851064,209.450684482246
44,8948.263637304306,0.7515425531914893,163.73531731823215
45,9298.263637304306,0.7504255319148936,350.0
46,9479.364457130432,0.7505851063829787,181.10081989259464
47,9829.364457130432,0.7472340425531915,350.0
48,9921.044876337051,0.7533510638297872,91.68041932044181
49,10021.167537927628,0.7546808510638298,100.1226617022252
50,10135.141218185425,0.7525531914893617,113.97368029645322
51,10263.624100446701,0.7517021276595744,128.4828822496735
52,10599.611302614212,0.756968085106383,335.98720212442464
53,10859.749724388123,0.7497872340425532,260.13842185392105
54,10960.081202745438,0.747872340425532,100.33147840807555
55,11041.975970745087,0.752127659574468,81.89476809324553
56,11229.183214902878,0.7514893617021277,187.20724416501642
57,11355.998168230057,0.754095744680851,126.8149533000753
58,11705.998168230057,0.751436170212766,350.0
59,11821.857068300247,0.7546808510638298,115.85890003012649
60,11967.210551977158,0.7525,145.3534835994672
61,12112.564035654068,0.7539361702127659,145.3534835994672
62,12372.702457427979,0.7528723404255319,260.13842185392105
63,12722.702457427979,0.7527659574468085,350.0
64,12838.561357498169,0.7556914893617022,115.85890003012649
65,13167.934204339981,0.7508510638297873,329.37284688126255
66,13428.072626113892,0.7543085106382978,260.13842185392105
67,13671.016941547394,0.7589893617021276,242.9443154653758
68,14021.016941547394,0.7535106382978723,350.0
69,14256.871773004532,0.7543617021276596,235.8548313914265
70,14392.115938425064,0.750904255319149,135.2441653207223
71,14742.115938425064,0.755,350.0
72,15092.115938425064,0.756968085106383,350.0
73,15294.653690099716,0.7551063829787235,202.537751584468
74,15644.653690099716,0.7526595744680851,350.0
75,15744.355593919754,0.7549468085106383,99.70190383622487
76,16094.355593919754,0.7518085106382979,350.0
77,16198.369578838348,0.7552659574468085,104.01398483873211
78,16548.36957883835,0.7479787234042553,350.0
79,16760.14737010002,0.7542021276595745,211.77779119989435
80,17110.14737010002,0.7553191489361702,350.0
81,17460.14737010002,0.7592553191489362,350.0
82,17810.14737010002,0.7530851063829788,350.0
83,18046.00220155716,0.7502127659574468,235.8548313914265
84,18123.205094337463,0.7561170212765957,77.20289273194354
85,18220.663373470306,0.7562765957446809,97.45827907076108
86,18570.663373470306,0.7554787234042554,350.0
87,18920.663373470306,0.7520744680851064,350.0
88,19130.11405801773,0.7537765957446808,209.450684482246
89,19225.77694964409,0.7536702127659575,95.66289169047135
90,19485.915371418,0.7507446808510638,260.13842185392105
91,19610.114988088608,0.7511702127659574,124.19961666879001
92,19821.89277935028,0.7583510638297872,211.77779119989435
93,19919.742610692978,0.7565425531914893,97.84983134299804
94,20035.60151076317,0.7537765957446808,115.85890003012649
95,20203.858414888382,0.7524468085106383,168.25690413345262
96,20406.396166563034,0.7554255319148936,202.537751584468
97,20550.385012626648,0.7503723404255319,143.98884617438733
98,20900.385012626648,0.7555851063829787,350.0
99,21250.385012626648,0.7562765957446809,350.0
100,21486.104876756668,0.7536702127659575,235.71986404341004
