round,accuracy,elapsed_time,round_time
1,0.1,56.943406105041504,56.943405283751574
2,0.1,107.66175746917725,107.66175686513087
3,0.1,158.80622792243958,99.70190383622487
4,0.1,210.84944224357605,187.20724416501642
5,0.1,262.5799889564514,163.73531731823215
6,0.1,312.7146112918854,140.32696065609778
7,0.2551,367.27741861343384,104.01398483873211
8,0.1698,419.2261481285095,187.20724416501642
9,0.2895,469.42935848236084,163.73531731823215
10,0.3359,525.3358962535858,109.95576266408058
11,0.3398,586.8266882896423,145.3534835994672
12,0.3735,636.8286991119385,187.20724416501642
13,0.3839,693.1541519165039,64.51797275227635
14,0.4286,754.5154168605804,145.3534835994672
15,0.4182,808.6537373065948,211.77779119989435
16,0.4346,859.00705742836,350.0
17,0.4622,912.6442415714264,145.3534835994672
18,0.4562,968.7788150310516,140.32696065609778
19,0.4614,1029.2971696853638,211.77779119989435
20,0.4889,1084.8161842823029,187.20724416501642
21,0.4781,1142.2884430885315,235.71986404341004
22,0.4868,1195.9120123386383,260.13842185392105
23,0.4902,1247.5585877895355,350.0
24,0.51,1302.2927498817444,187.20724416501642
25,0.52,1359.647329568863,163.73531731823215
26,0.5234,1415.7472894191742,235.71986404341004
27,0.5381,1469.113985300064,260.13842185392105
28,0.5425,1523.3826467990875,187.20724416501642
29,0.5476,1575.6529400348663,126.8149533000753
30,0.5493,1640.9679188728333,350.0
31,0.56,1692.8191885948181,235.71986404341004
32,0.5651,1742.9599826335907,260.13842185392105
33,0.5733,1800.4809453487396,107.66175686513087
34,0.5819,1856.5545058250427,163.73531731823215
35,0.5856,1930.1672267913818,235.71986404341004
36,0.5849,1990.9679188728333,350.0
37,0.5888,2054.3668434619904,260.13842185392105
38,0.5859,2121.478443145752,350.0
39,0.5901,2194.8891274929047,235.71986404341004
40,0.5955,2249.267879486084,350.0
41,0.5949,2314.505265235901,260.13842185392105
42,0.5935,2393.77894115448,350.0
43,0.6028,2447.2651875019073,235.71986404341004
44,0.5996,2504.214828968048,350.0
45,0.6089,2599.267879486084,350.0
46,0.6182,2663.7858521938324,211.77779119989435
47,0.6022,2741.4290647506714,350.0
48,0.6052,2794.366633415222,350.0
49,0.6181,2854.214828968048,350.0
50,0.6088,2939.6643533706665,260.13842185392105
51,0.6129,2999.5362164974213,350.0
52,0.6159,3091.2166357040405,91.68041932044181
53,0.6201,3149.3232617378235,350.0
54,0.6205,3206.051526784897,350.0
55,0.6236,3270.8238792419434,329.37284688126255
56,0.6252,3339.5519738197327,144.61348246213947
57,0.6235,3424.5397040843964,350.0
58,0.624,3499.3232617378235,350.0
59,0.6278,3552.40101647377,350.0
60,0.6262,3608.111445426941,350.0
61,0.6355,3666.7096099853516,211.77779119989435
62,0.6293,3736.803028821945,99.66580932764408
63,0.6302,3803.1898696422577,350.0
64,0.6308,3873.6949846744537,350.0
65,0.6337,3929.716620206833,350.0
66,0.6289,3999.8100390434265,350.0
67,0.6283,4064.5680816173553,260.13842185392105
68,0.6399,4126.127511978149,202.537751584468
69,0.6381,4223.694984674454,350.0
70,0.6321,4279.716620206833,350.0
71,0.6378,4349.297356128693,329.37284688126255
72,0.6363,4428.006404876709,350.0
73,0.6348,4572.61988735199,202.537751584468
74,0.6484,4629.348152399063,350.0
75,0.6428,4683.928027153015,350.0
76,0.6394,4740.2843589782715,141.0987948830406
77,0.65,4797.7566177845,350.0
78,0.6314,4854.8582718372345,235.71986404341004
79,0.6457,4932.294523000717,141.0987948830406
80,0.6465,5021.131906986237,350.0
81,0.6471,5071.755516290665,350.0
82,0.6476,5128.352623224258,235.71986404341004
83,0.6469,5189.38881111145,350.0
84,0.6493,5274.376541376114,335.98720212442464
85,0.6452,5360.641556501389,260.13842185392105
86,0.6542,5416.919409036636,350.0
87,0.6545,5469.4051513671875,350.0
88,0.6558,5536.352112770081,143.0705996004007
89,0.6485,5596.525123596191,350.0
90,0.6495,5660.162965774536,335.98720212442464
91,0.6607,5716.4303233623505,145.3534835994672
92,0.6597,5783.3772847652435,350.0
93,0.6497,5848.379025936127,350.0
94,0.6619,5913.77565741539,145.3534835994672
95,0.6552,5981.1718826293945,350.0
96,0.6511,6045.805474996567,335.98720212442464
97,0.6586,6105.144626379013,145.3534835994672
98,0.662,6160.731446266174,350.0
99,0.6577,6214.449458837509,350.0
100,0.6639,6289.214328527451,260.13842185392105
101,0.6605,6348.082449197769,350.0
102,0.6579,6418.691242456436,335.98720212442464
103,0.6552,6476.915934801102,128.4828822496735
104,0.6612,6530.261420965195,350.0
105,0.6584,6582.11269068718,350.0
106,0.6614,6639.8136665821075,66.82299816199159
107,0.668,6698.082449197769,350.0
108,0.6695,6752.1386733055115,80.58448390400947
109,0.6645,6809.313174009323,335.98720212442464
110,0.6664,6861.089831113815,260.13842185392105
111,0.6707,6914.156183958054,350.0
112,0.6754,6965.608129501343,350.0
113,0.674,7026.889814853668,112.73363094023833
114,0.6731,7082.285076618195,350.0
115,0.6708,7135.86589217186,260.13842185392105
116,0.6743,7193.165452718735,335.98720212442464
117,0.6703,7262.873747110367,97.45827907076108
118,0.6737,7321.648334980011,350.0
119,0.6717,7388.471333026886,97.45827907076108
120,0.6733,7448.295803070068,350.0
