round,accuracy,elapsed_time,round_time
1,0.1,57.299561977386475,57.299560464921
2,0.1,107.36314010620117,99.23926060813373
3,0.1,139.19432997703552,111.49640961356394
4,0.1,190.24342560768127,81.32302137127638
5,0.1,241.4786286354065,104.01398483873211
6,0.1,296.66982865333557,128.4828822496735
7,0.1571,347.98451018333435,80.28926095522345
8,0.1548,398.2663633823395,242.9443154653758
9,0.3365,448.40715742111206,163.73531731823215
10,0.32,461.9042055606842,350.0
11,0.3534,517.156256198883,66.76171858348533
12,0.3759,569.1765129566193,106.52591830334157
13,0.4016,619.3555588722229,144.61348246213947
14,0.4162,670.4085028171539,60.17301071802328
15,0.4219,721.2533493041992,60.88408432638667
16,0.4252,773.2965636253357,168.25690413345262
17,0.4446,823.8642892837524,350.0
18,0.4448,874.7014765739441,260.13842185392105
19,0.4638,925.3495728969574,350.0
20,0.4597,975.4898364543915,143.98884617438733
21,0.4672,1026.9169776439667,69.95200005408282
22,0.4688,1077.5561299324036,350.0
23,0.4901,1127.6980786323547,96.76086063094415
24,0.4803,1179.155601978302,209.450684482246
25,0.4975,1229.5808720588684,128.4828822496735
26,0.497,1279.7733092308044,80.58448390400947
27,0.5103,1333.827035665512,104.24616349870709
28,0.5209,1384.8176007270813,99.70190383622487
29,0.5137,1427.5561299324036,350.0
30,0.5305,1478.0208747386932,84.98773015077226
31,0.5455,1528.7113802433014,99.66580932764408
32,0.5387,1575.8707060813904,112.73363094023833
33,0.5463,1626.5891835689545,61.491753017169714
34,0.5483,1676.852083683014,86.26501515874247
35,0.5543,1728.997475862503,81.64127182629446
36,0.5559,1779.3852574825287,235.8548313914265
37,0.562,1835.9823644161224,82.48358429848568
38,0.5602,1888.400650024414,329.37284688126255
39,0.5733,1944.1222879886627,109.95576266408058
40,0.5697,1997.4889838695526,101.03674380548021
41,0.5764,2048.7696509361267,181.10081989259464
42,0.5792,2100.546308040619,335.98720212442464
43,0.575,2151.8911650180817,350.0
44,0.5884,2202.8463475704193,235.71986404341004
45,0.5842,2252.9605498313904,147.44597025644123
46,0.5873,2303.76961517334,202.537751584468
47,0.5881,2354.371819257736,86.02309511668781
48,0.5918,2404.470566511154,77.11921595664569
49,0.6022,2455.755544424057,115.85890003012649
50,0.5897,2509.2905786037445,118.49922217195443
51,0.5948,2559.4251611232758,350.0
52,0.5931,2610.949732542038,242.9443154653758
53,0.5975,2661.739820241928,211.77779119989435
54,0.6046,2712.0962159633636,187.20724416501642
55,0.6037,2762.2632296085358,197.79459791770194
56,0.6041,2812.565059900284,140.32696065609778
57,0.6081,2862.6750514507294,66.76171858348533
58,0.6109,2913.6343240737915,70.40177248335578
59,0.6072,2963.777210712433,61.17583351105455
60,0.6023,3014.80007648468,88.83738408112158
61,0.6102,3064.979122400284,350.0
62,0.6088,3115.2122688293457,60.88408432638667
63,0.6159,3167.8190171718597,77.19774206756809
64,0.6177,3222.0540568828583,143.0705996004007
65,0.6147,3273.5299043655396,260.13842185392105
66,0.6175,3324.951956987381,168.25690413345262
67,0.6158,3376.021363735199,350.0
68,0.6147,3427.872633457184,350.0
69,0.6183,3478.2301111221313,143.98884617438733
70,0.6154,3528.585350036621,350.0
71,0.6169,3579.7298204898834,93.02438172321882
72,0.6179,3629.8717691898346,209.450684482246
73,0.6255,3680.5947506427765,57.07027618361415
74,0.6275,3730.7871878147125,128.4828822496735
75,0.625,3781.7169184684753,86.03153388764812
76,0.6271,3833.350075006485,96.99772981001709
77,0.6189,3884.5125432014465,350.0
78,0.6217,3933.051978826523,104.24616349870709
79,0.6309,3955.467763900757,70.95522076060432
80,0.6151,4007.6345024108887,65.01155186402389
81,0.6219,4057.987822532654,112.73363094023833
82,0.6366,4108.706300020218,77.64321261855713
83,0.6302,4159.833827495575,97.84983134299804
84,0.6323,4211.949557304382,81.89476809324553
85,0.6329,4264.232074260712,104.81280009022373
86,0.6356,4315.06641960144,329.37284688126255
87,0.6336,4366.396927833557,124.19961666879001
88,0.6357,4418.150931835175,109.95576266408058
89,0.6392,4474.116087436676,111.49640961356394
90,0.6295,4528.924885034561,118.37954121334093
91,0.6382,4579.880067586899,163.73531731823215
92,0.6394,4634.688865184784,350.0
93,0.634,4685.843708753586,335.98720212442464
94,0.6398,4697.109799146652,106.42640312978205
95,0.6407,4748.742955684662,62.30837218649218
96,0.636,4799.5801429748535,100.33147840807555
97,0.6441,4852.868820667267,65.44680794952309
98,0.6366,4902.963828802109,202.537751584468
99,0.6408,4938.891915798187,104.741120315662
100,0.6473,4990.970200300217,84.34603007483662
101,0.6456,5042.097727775574,104.01398483873211
102,0.6449,5093.785131931305,71.5757701228895
103,0.6314,5145.721711874008,118.49922217195443
104,0.6491,5196.109493494034,65.12297691577615
105,0.6411,5246.918558835983,100.1226617022252
106,0.6489,5299.085297346115,350.0
107,0.6513,5349.24498462677,115.85890003012649
108,0.656,5399.339992761612,350.0
109,0.649,5450.048884868622,71.68240402438505
110,0.6554,5501.244385719299,106.52591830334157
111,0.6584,5552.586570262909,211.77779119989435
112,0.6569,5603.156573295593,143.98884617438733
113,0.6535,5656.642819643021,69.82665916736693
114,0.6582,5707.838320493698,135.2441653207223
115,0.6512,5758.408323526382,350.0
116,0.6594,5809.86584687233,64.98867127872464
117,0.6531,5862.480209827423,86.03153388764812
118,0.6556,5913.050212860107,260.13842185392105
119,0.6531,5963.19100689888,100.1226617022252
120,0.6568,6013.73881649971,58.22469223693535
