round,accuracy,elapsed_time
1,0.18201111111111112,23.00000023841858
2,0.28575555555555554,70.00000023841858
3,0.17666666666666667,81.00000023841858
4,0.4620666666666667,94.00000023841858
5,0.5001333333333333,125.00000023841858
6,0.4859,158.00000023841858
7,0.4815333333333333,195.00000023841858
8,0.5528777777777778,209.00000023841858
9,0.6048555555555556,231.00000023841858
10,0.5460666666666667,265.0000002384186
11,0.6099,279.0000002384186
12,0.6144,301.0000002384186
13,0.6088666666666667,335.0000002384186
14,0.5981888888888889,349.0000002384186
15,0.6339,365.0000002384186
16,0.6167777777777778,380.0000002384186
17,0.6296222222222222,419.0000002384186
18,0.6201888888888889,450.0000002384186
19,0.6395222222222222,464.0000002384186
20,0.6243888888888889,487.0000002384186
21,0.6588,503.0000002384186
22,0.6439777777777778,534.0000002384186
23,0.6557444444444445,557.0000002384186
24,0.6495555555555556,573.0000002384186
25,0.6594,604.0000002384186
26,0.6387333333333334,627.0000002384186
27,0.6530111111111111,643.0000002384186
28,0.6575333333333333,674.0000002384186
29,0.6520222222222222,685.0000002384186
30,0.6517777777777778,697.0000002384186
31,0.6704,748.0000002384186
32,0.6540333333333334,767.0000002384186
33,0.6636555555555556,779.0000002384186
34,0.6367888888888888,818.0000002384186
35,0.6634444444444444,837.0000002384186
36,0.6744555555555556,852.0000002384186
37,0.6701777777777778,888.0000002384186
38,0.6580555555555555,920.0000002384186
39,0.6522777777777777,942.0000002384186
40,0.6556888888888889,958.0000002384186
41,0.6633777777777777,990.0000002384186
42,0.6713222222222223,1021.0000002384186
43,0.6713888888888889,1047.0000002384186
44,0.6597,1062.0000002384186
45,0.6648777777777778,1091.0000002384186
46,0.678,1117.0000002384186
47,0.6723777777777777,1131.0000002384186
48,0.6710666666666667,1161.0000002384186
49,0.6723444444444444,1201.0000002384186
50,0.6682888888888889,1213.0000002384186
51,0.6693444444444444,1231.0000002384186
52,0.6615777777777778,1271.0000002384186
53,0.6731222222222222,1283.0000002384186
54,0.6581666666666667,1301.0000002384186
55,0.6747222222222222,1328.0000002384186
56,0.6681333333333334,1345.0000002384186
57,0.6617111111111111,1371.0000002384186
58,0.6725777777777778,1383.0000002384186
59,0.6711666666666667,1413.0000002384186
60,0.6646333333333333,1441.0000002384186
61,0.6705666666666666,1459.0000002384186
62,0.6761444444444444,1511.0000002384186
