round,accuracy,elapsed_time,round_time,round_time
1,0.02127659574468085,54.562808990478516,54.562807326945816,54.562807326945816
2,0.02303191489361702,104.57720184326172,96.74886348211058,96.74886348211058
3,0.0801063829787234,124.2711033821106,107.66175686513087,107.66175686513087
4,0.07643617021276596,174.27311420440674,59.85625817678145,59.85625817678145
5,0.13186170212765957,224.407696723938,96.99772981001709,96.99772981001709
6,0.19787234042553192,274.6045925617218,100.33147840807555,100.33147840807555
7,0.27074468085106385,326.8088550567627,202.537751584468,202.537751584468
8,0.3449468085106383,379.2271406650543,93.02438172321882,93.02438172321882
9,0.38622340425531915,429.691885471344,71.5757701228895,71.5757701228895
10,0.44138297872340426,482.95430636405945,57.27029603256409,57.27029603256409
11,0.4635106382978723,539.0542662143707,101.03674380548021,101.03674380548021
12,0.45909574468085107,589.7447717189789,350.0,350.0
13,0.5003191489361702,639.8379166126251,350.0,350.0
14,0.5329255319148937,690.071063041687,64.98867127872464,64.98867127872464
15,0.5528191489361702,747.1645712852478,85.44952439752382,85.44952439752382
16,0.5540957446808511,806.9890413284302,235.8548313914265,235.8548313914265
17,0.5761170212765957,857.4977035522461,181.10081989259464,181.10081989259464
18,0.5997340425531915,908.8282117843628,81.32302137127638,81.32302137127638
19,0.5708510638297872,959.5371038913727,350.0,350.0
20,0.614095744680851,1002.1111860275269,187.20724416501642,187.20724416501642
21,0.6057978723404255,1052.251449584961,65.00174124779679,65.00174124779679
22,0.6197340425531915,1106.3409066200256,73.80300433610749,73.80300433610749
23,0.619468085106383,1164.7929420471191,147.44597025644123,147.44597025644123
24,0.6502659574468085,1219.6017396450043,202.537751584468,202.537751584468
25,0.6428191489361702,1269.7425336837769,168.25690413345262,168.25690413345262
26,0.6329787234042553,1319.7244012355804,350.0,350.0
27,0.6465425531914893,1366.7402634620667,96.99772981001709,96.99772981001709
28,0.6485106382978724,1416.9072771072388,70.95522076060432,70.95522076060432
29,0.6661702127659574,1467.5308864116669,115.85890003012649,115.85890003012649
30,0.6694148936170212,1518.6857299804688,106.52591830334157,106.52591830334157
31,0.6647872340425532,1547.8201472759247,106.42640312978205,106.42640312978205
32,0.6704787234042553,1597.9658026695251,69.95200005408282,69.95200005408282
33,0.666063829787234,1648.2287027835846,100.33147840807555,100.33147840807555
34,0.6724468085106383,1693.173630952835,145.3534835994672,145.3534835994672
35,0.6771808510638297,1713.643714427948,65.41501174911565,65.41501174911565
36,0.6905851063829788,1763.8469247817993,65.3966313754397,65.3966313754397
37,0.6779787234042554,1811.4935457706451,97.84983134299804,97.84983134299804
38,0.6851595744680851,1861.8510234355927,92.44132946377043,92.44132946377043
39,0.6936170212765957,1913.6106584072113,97.85525889943824,97.85525889943824
40,0.6891489361702128,1965.2598912715912,143.0705996004007,143.0705996004007
41,0.6826063829787234,2016.498738527298,69.58073597387627,69.58073597387627
42,0.6936170212765957,2068.052050113678,113.97368029645322,113.97368029645322
43,0.6955851063829788,2118.8863954544067,350.0,350.0
44,0.6860106382978723,2174.1384460926056,79.458505226931,79.458505226931
45,0.6886170212765957,2243.6442787647247,350.0,350.0
46,0.6885106382978723,2295.937873840332,235.71986404341004,235.71986404341004
47,0.7061702127659575,2347.6256444454193,197.79459791770194,197.79459791770194
48,0.705,2401.717987537384,242.9443154653758,242.9443154653758
49,0.7,2454.100033521652,335.98720212442464,335.98720212442464
50,0.7059042553191489,2505.902010202408,350.0,350.0
51,0.7096808510638298,2556.753783941269,211.77779119989435,211.77779119989435
52,0.700531914893617,2606.847158908844,104.81280009022373,104.81280009022373
53,0.7027659574468085,2645.937873840332,350.0,350.0
54,0.7034574468085106,2682.081597805023,75.23443878724107,75.23443878724107
55,0.7095744680851064,2732.1915893554688,84.34603007483662,84.34603007483662
56,0.7147340425531915,2789.050879716873,112.73363094023833,112.73363094023833
57,0.7007978723404256,2840.9874596595764,86.26501515874247,86.26501515874247
58,0.7021276595744681,2891.066351413727,71.5757701228895,71.5757701228895
59,0.7130851063829787,2941.7893328666687,62.20502634927223,62.20502634927223
60,0.7195212765957447,2992.6902329921722,260.13842185392105,260.13842185392105
61,0.703031914893617,3043.799810886383,77.11921595664569,77.11921595664569
62,0.7141489361702128,3094.490316390991,350.0,350.0
63,0.7242021276595745,3144.723462820053,209.450684482246,209.450684482246
64,0.720531914893617,3196.5454154014587,61.49079215506183,61.49079215506183
65,0.7202127659574468,3259.7934563159943,104.741120315662,104.741120315662
66,0.7198404255319149,3314.29923081398,181.10081989259464,181.10081989259464
67,0.7129787234042553,3364.394238948822,235.8548313914265,235.8548313914265
68,0.710531914893617,3416.696118593216,350.0,350.0
69,0.7114893617021276,3466.810320854187,144.61348246213947,144.61348246213947
70,0.7245212765957447,3517.253824710846,187.20724416501642,187.20724416501642
71,0.7184574468085106,3573.6101565361023,70.92086404835678,70.92086404835678
72,0.7194148936170213,3623.766920566559,147.44597025644123,147.44597025644123
73,0.7027127659574468,3677.594484567642,70.95936583812879,70.95936583812879
74,0.7176595744680851,3729.0464301109314,350.0,350.0
75,0.7245744680851064,3776.1479082107544,202.537751584468,202.537751584468
76,0.7155851063829787,3791.706702709198,62.66027267367632,62.66027267367632
77,0.7176063829787234,3843.514487028122,57.10165410718204,57.10165410718204
78,0.7171808510638298,3894.062296628952,106.52591830334157,106.52591830334157
79,0.7262234042553192,3945.0528616905212,118.37954121334093,118.37954121334093
80,0.723404255319149,3995.212548971176,115.85890003012649,115.85890003012649
81,0.7187765957446809,4044.7186710834503,135.2441653207223,135.2441653207223
