round,elapsed_time,accuracy,round_time
1,111.49641036987305,0.021914893617021276,111.49640961356394
2,461.49641036987305,0.07936170212765957,350.0
3,572.9928200244904,0.2078723404255319,111.49640961356394
4,684.4892296791077,0.3247872340425532,111.49640961356394
5,772.3363676071167,0.43898936170212766,87.84713788119277
6,1122.3363676071167,0.48106382978723405,350.0
7,1235.0699985027313,0.5279787234042553,112.73363094023833
8,1432.8645963668823,0.566063829787234,197.79459791770194
9,1601.121500492096,0.5837234042553191,168.25690413345262
10,1727.936453819275,0.6056382978723405,126.8149533000753
11,1834.4623720645905,0.624468085106383,106.52591830334157
12,2046.2401633262634,0.6327659574468085,211.77779119989435
13,2396.2401633262634,0.6451063829787234,350.0
14,2725.6130101680756,0.6566489361702128,329.37284688126255
15,2928.1507618427277,0.6662234042553191,202.537751584468
16,3021.175143480301,0.6689893617021276,93.02438172321882
17,3357.162345647812,0.6716489361702128,335.98720212442464
18,3430.5730299949646,0.6791489361702128,73.41068423390709
19,3642.3508212566376,0.6881914893617022,211.77779119989435
20,3785.421420812607,0.6803191489361702,143.0705996004007
21,4114.794267654419,0.6849468085106383,329.37284688126255
22,4464.794267654419,0.6975531914893617,350.0
23,4814.794267654419,0.6996808510638298,350.0
24,5164.794267654419,0.7013829787234043,350.0
25,5514.794267654419,0.7093617021276596,350.0
26,5844.167114496231,0.705,329.37284688126255
27,5991.613084793091,0.6973404255319149,147.44597025644123
28,6341.613084793091,0.7029787234042553,350.0
29,6440.852345466614,0.7067553191489362,99.23926060813373
30,6652.630136728287,0.7093085106382979,211.77779119989435
31,6760.291893482208,0.7119148936170213,107.66175686513087
32,7110.291893482208,0.7161170212765957,350.0
33,7460.291893482208,0.7130319148936171,350.0
34,7696.011757612228,0.7130851063829787,235.71986404341004
35,8046.011757612228,0.7148404255319148,350.0
36,8281.866589069366,0.7152127659574468,235.8548313914265
37,8367.898123025894,0.7232446808510639,86.03153388764812
38,8472.639243364334,0.7170744680851063,104.741120315662
39,8659.846487522125,0.7178723404255319,187.20724416501642
40,8840.947307348251,0.718936170212766,181.10081989259464
41,9190.947307348251,0.7162234042553192,350.0
42,9378.154551506042,0.7192553191489361,187.20724416501642
43,9714.141753673553,0.7199468085106383,335.98720212442464
44,9842.62463593483,0.7249468085106383,128.4828822496735
45,9949.150554180145,0.7196808510638298,106.52591830334157
46,10192.094869613647,0.7189893617021277,242.9443154653758
47,10542.094869613647,0.7222872340425532,350.0
48,10652.050632238388,0.7232978723404255,109.95576266408058
49,10854.58838391304,0.7247872340425532,202.537751584468
50,11204.58838391304,0.7325,350.0
51,11281.606914520264,0.7262765957446808,77.01853056958493
52,11631.606914520264,0.7297340425531915,350.0
53,11981.606914520264,0.7242553191489361,350.0
54,12080.846175193787,0.7280851063829787,99.23926060813373
55,12199.225716352463,0.7206382978723405,118.37954121334093
56,12549.225716352463,0.7281382978723404,350.0
57,12717.482620477676,0.7366489361702128,168.25690413345262
58,12817.605282068253,0.7286170212765958,100.1226617022252
59,12930.338912963867,0.7282446808510639,112.73363094023833
60,13048.838135242462,0.7245212765957447,118.49922217195443
61,13258.288819789886,0.7283510638297872,209.450684482246
62,13340.183587789536,0.7232978723404255,81.89476809324553
63,13521.284407615662,0.7318085106382979,181.10081989259464
64,13668.730377912521,0.731968085106383,147.44597025644123
65,13836.987282037735,0.7286170212765958,168.25690413345262
66,14186.987282037735,0.7230851063829787,350.0
67,14299.72091293335,0.7322872340425531,112.73363094023833
68,14649.72091293335,0.7317553191489362,350.0
69,14817.977817058563,0.7257446808510638,168.25690413345262
70,14916.06172466278,0.7289361702127659,98.08390748647756
71,15031.920624732971,0.7330851063829787,115.85890003012649
72,15361.293471574783,0.7347872340425532,329.37284688126255
73,15442.934743404388,0.7322872340425531,81.64127182629446
74,15640.72934126854,0.7310106382978724,197.79459791770194
75,15759.228563547134,0.7326063829787234,118.49922217195443
76,15903.842046022415,0.7322872340425531,144.61348246213947
77,16253.842046022415,0.7290425531914894,350.0
78,16369.700946092606,0.7341489361702128,115.85890003012649
79,16699.073792934418,0.73,329.37284688126255
80,17049.073792934418,0.7354255319148936,350.0
81,17385.06099510193,0.7313297872340425,335.98720212442464
82,17721.04819726944,0.7304255319148936,335.98720212442464
83,17932.825988531113,0.7361702127659574,211.77779119989435
84,18036.839973449707,0.7347872340425532,104.01398483873211
85,18386.839973449707,0.730531914893617,350.0
86,18515.322855710983,0.7321808510638298,128.4828822496735
87,18865.322855710983,0.7320744680851063,350.0
88,19074.773540258408,0.7361702127659574,209.450684482246
89,19424.773540258408,0.7315957446808511,350.0
90,19553.256422519684,0.7348404255319149,128.4828822496735
91,19672.435405492783,0.735,119.17898297790778
92,19816.424251556396,0.7330851063829787,143.98884617438733
93,19959.494851112366,0.7361170212765957,143.0705996004007
94,20309.494851112366,0.7388829787234042,350.0
95,20659.494851112366,0.729095744680851,350.0
96,20756.492580890656,0.7325531914893617,96.99772981001709
97,20901.106063365936,0.7347872340425532,144.61348246213947
98,21136.960894823074,0.7278191489361702,235.8548313914265
99,21234.816153764725,0.7328191489361702,97.85525889943824
100,21377.886753320694,0.7333510638297872,143.0705996004007
