round,accuracy,elapsed_time,comm_time,round_time
1,0.1049,23.000000476837158,0,23
2,0.0988,70.00000047683716,0,70
3,0.1,83.00000047683716,0,70
4,0.1,94.00000047683716,0,70
5,0.0962,130.00000047683716,0,60
6,0.1,153.00000047683716,0,70
7,0.1,166.00000047683716,0,70
8,0.1,200.00000047683716,0,70
9,0.1103,223.00000047683716,0,70
10,0.1284,236.00000047683716,0,70
11,0.1058,259.00000047683716,0,70
12,0.1192,306.00000047683716,0,70
13,0.1336,319.00000047683716,0,70
14,0.1512,330.00000047683716,0,70
15,0.1551,366.00000047683716,0,47
16,0.1602,378.00000047683716,0,70
17,0.2234,394.00000047683716,0,70
18,0.2328,405.00000047683716,0,70
19,0.2082,419.00000047683716,0,14
20,0.2326,435.00000047683716,0,28
21,0.2991,448.00000047683716,0,70
22,0.3264,475.00000047683716,0,70
23,0.3035,489.00000047683716,0,70
24,0.3604,518.0000004768372,0,70
25,0.3458,545.0000004768372,0,70
26,0.3423,557.0000004768372,0,70
27,0.2858,569.0000004768372,0,70
28,0.3282,580.0000004768372,0,30
29,0.3759,591.0000004768372,0,70
30,0.3123,602.0000004768372,0,48
31,0.3698,613.0000004768372,0,30
32,0.3786,624.0000004768372,0,12
33,0.378,628.0000004768372,0,70
34,0.3668,638.0000004768372,0,14
35,0.3604,641.0000004768372,0,13
36,0.3261,652.0000004768372,0,12
37,0.375,663.0000004768372,0,17
38,0.4047,668.0000004768372,0,23
39,0.4006,679.0000004768372,0,15
40,0.3677,681.0000004768372,0,18
41,0.3917,692.0000004768372,0,12
42,0.4085,703.0000004768372,0,21
43,0.3816,714.0000004768372,0,24
44,0.3657,720.0000004768372,0,27
45,0.3318,727.0000004768372,0,13
46,0.3992,738.0000004768372,0,13
47,0.3941,749.0000004768372,0,15
48,0.392,760.0000004768372,0,14
49,0.3527,771.0000004768372,0,16
50,0.3846,782.0000004768372,0,17
51,0.3913,793.0000004768372,0,70
52,0.3856,804.0000004768372,0,70
53,0.3513,815.0000004768372,0,55
54,0.4115,826.0000004768372,0,12
55,0.4114,837.0000004768372,0,13
56,0.4331,848.0000004768372,0,51
57,0.4296,852.0000004768372,0,70
58,0.416,863.0000004768372,0,14
59,0.4259,874.0000004768372,0,19
60,0.4058,885.0000004768372,0,35
61,0.397,896.0000004768372,0,31
62,0.3974,907.0000004768372,0,22
63,0.428,918.0000004768372,0,45
64,0.4263,929.0000004768372,0,15
65,0.4215,940.0000004768372,0,47
66,0.4463,951.0000004768372,0,13
67,0.4151,962.0000004768372,0,30
68,0.4426,973.0000004768372,0,30
69,0.4372,984.0000004768372,0,33
70,0.4544,995.0000004768372,0,70
71,0.4404,1006.0000004768372,0,13
72,0.3984,1017.0000004768372,0,39
73,0.4311,1024.0000004768372,0,29
74,0.4054,1032.0000004768372,0,15
75,0.4111,1042.0000004768372,0,18
76,0.4073,1053.0000004768372,0,13
77,0.3788,1057.0000004768372,0,22
78,0.4245,1065.0000004768372,0,12
79,0.4434,1076.0000004768372,0,13
80,0.4014,1083.0000004768372,0,23
81,0.4379,1090.0000004768372,0,14
82,0.4282,1101.0000004768372,0,17
83,0.4113,1106.0000004768372,0,23
84,0.4353,1117.0000004768372,0,13
85,0.4178,1127.0000004768372,0,21
86,0.4423,1139.0000004768372,0,22
87,0.4472,1148.0000004768372,0,27
88,0.4526,1159.0000004768372,0,16
89,0.4097,1170.0000004768372,0,15
90,0.4527,1181.0000004768372,0,21
91,0.4499,1192.0000004768372,0,14
92,0.4201,1204.0000004768372,0,24
93,0.4363,1215.0000004768372,0,70
94,0.449,1226.0000004768372,0,12
95,0.4435,1237.0000004768372,0,15
96,0.4528,1248.0000004768372,0,30
97,0.4617,1259.0000004768372,0,70
98,0.4555,1270.0000004768372,0,12
99,0.4526,1281.0000004768372,0,70
100,0.438,1292.0000004768372,0,12
101,0.462,1303.0000004768372,0,15
102,0.47,1314.0000004768372,0,12
103,0.4664,1325.0000004768372,0,57
104,0.4603,1336.0000004768372,0,70
105,0.4558,1347.0000004768372,0,70
106,0.4665,1358.0000004768372,0,12
107,0.4629,1369.0000004768372,0,21
108,0.44,1380.0000004768372,0,70
109,0.4468,1391.0000004768372,0,60
110,0.4583,1402.0000004768372,0,70
111,0.4625,1413.0000004768372,0,19
112,0.4463,1424.0000004768372,0,70
113,0.4347,1435.0000004768372,0,21
114,0.4639,1446.0000004768372,0,13
115,0.4715,1457.0000004768372,0,15
116,0.4537,1468.0000004768372,0,13
117,0.4744,1479.0000004768372,0,70
118,0.4552,1490.0000004768372,0,20
119,0.4511,1501.0000004768372,0,70
120,0.4658,1512.0000004768372,0,70
121,0.4656,1523.0000004768372,0,70
122,0.4508,1534.0000004768372,0,30
123,0.4704,1545.0000004768372,0,15
124,0.4618,1556.0000004768372,0,18
125,0.4668,1567.0000004768372,0,15
126,0.4585,1578.0000004768372,0,70
127,0.4745,1589.0000004768372,0,22
128,0.4447,1600.0000004768372,0,15
129,0.45,1611.0000004768372,0,30
130,0.451,1622.0000004768372,0,14
131,0.4589,1634.0000004768372,0,31
132,0.4677,1645.0000004768372,0,70
133,0.4744,1656.0000004768372,0,15
134,0.4647,1667.0000004768372,0,70
135,0.4728,1678.0000004768372,0,70
136,0.4763,1689.0000004768372,0,70
137,0.4812,1700.0000004768372,0,15
138,0.4385,1711.0000004768372,0,70
139,0.4785,1722.0000004768372,0,15
140,0.4844,1733.0000004768372,0,21
141,0.4811,1737.0000004768372,0,70
142,0.4731,1748.0000004768372,0,12
143,0.4754,1759.0000004768372,0,22
144,0.4681,1770.0000004768372,0,29
145,0.4617,1781.0000004768372,0,30
146,0.4885,1793.0000004768372,0,15
147,0.4789,1804.0000004768372,0,70
148,0.4897,1815.0000004768372,0,70
149,0.4806,1826.0000004768372,0,15
150,0.472,1837.0000004768372,0,70
