round,accuracy,elapsed_time,round_time
1,0.1,99.98171162605286,99.98171113803983
2,0.1,149.21558618545532,49.23387466999702
3,0.2168,368.3015933036804,219.08600712218322
4,0.2968,689.6460881233215,321.3444948210381
5,0.36,808.5278699398041,118.88178178691305
6,0.3805,965.7967102527618,157.26884032506496
7,0.4169,1271.2798759937286,305.48316578101367
8,0.433,1597.6047451496124,326.3248692280613
9,0.44,1719.014070034027,121.40932485903613
10,0.4524,1835.9907011985779,116.97663114895113
11,0.4745,2047.86576461792,211.87506338814273
12,0.5001,2091.6259474754333,43.76018295600079
13,0.5026,2235.1379277706146,143.51198025792837
14,0.5289,2299.3002622127533,64.16233450290747
15,0.5339,2420.3971877098083,121.09692545491271
16,0.5542,2656.2090339660645,235.81184624996968
17,0.5625,2776.3695640563965,120.16052999603562
18,0.5751,3102.895847558975,326.52628345391713
19,0.5818,3428.3681955337524,325.4723478599917
20,0.5916,3502.8758020401,74.50760638993233
21,0.6021,3829.239185810089,326.36338383704424
22,0.6029,3949.932535648346,120.69334980589338
23,0.6072,4023.3996212482452,73.46708564599976
24,0.6144,4329.235990047455,305.83636879501864
25,0.6265,4388.233300685883,58.9973106069956
26,0.6268,4714.333997011185,326.1006963388063
27,0.6289,4771.162708282471,56.828711192822084
28,0.6349,5097.503111124039,326.3404027388897
29,0.6327,5408.664684057236,311.1615729338955
30,0.6418,5572.113660097122,163.44897603290156
31,0.6368,5750.7630915641785,178.64943144889548
32,0.6409,5969.464832544327,218.70174091891386
33,0.6492,6295.606928110123,326.14209552202374
34,0.6506,6374.81843495369,79.21150689688511
35,0.6478,6447.670595169067,72.8521601029206
36,0.658,6531.95485663414,84.28426139708608
37,0.6614,6768.272906541824,236.31804992910475
38,0.6603,7094.1923451423645,325.9194385521114
39,0.6612,7188.541033983231,94.34868894191459
40,0.6656,7514.729122638702,326.1880887381267
