round,elapsed_time,accuracy
1,65.00000071525574,93.12460246868325
2,125.00000071525574,67.73566755227081
3,185.00000071525574,54.39352634652541
4,255.00000071525574,46.725910502849416
5,315.00000071525574,43.2501179242177
6,370.00000071525574,48.317867428296566
7,425.00000071525574,38.176768373643384
8,480.00000071525574,36.61301527153799
9,535.0000007152557,34.307186551463865
10,590.0000007152557,33.58711506707097
11,645.0000007152557,33.551387298379346
12,705.0000007152557,31.561692191573695
13,810.0000007152557,30.330866191757142
14,915.0000007152557,29.5147271513165
15,970.0000007152557,29.39384288765002
16,1030.0000007152557,28.485937199623823
17,1085.0000007152557,28.140456415939337
18,1140.0000007152557,27.363103504232622
19,1195.0000007152557,27.299641219229297
20,1260.0000007152557,26.45476155137956
21,1320.0000007152557,26.612534385815337
22,1380.0000007152557,26.15064395234722
23,1490.0000007152557,26.181511943477865
24,1545.0000007152557,26.11705374054205
25,1600.0000007152557,25.90165310749545
26,1655.0000007152557,25.848765169302514
27,1710.0000007152557,25.681660299187026
28,1765.0000007152557,25.49885712824772
29,1820.0000007152557,25.548598607539954
30,1875.0000007152557,25.196625607837007
31,1930.0000007152557,25.53064179352059
32,1985.0000007152557,25.655767011941446
33,2040.0000007152557,25.765663911404573
34,2095.0000007152557,26.078687555965047
35,2150.0000007152557,25.57110353896968
36,2205.0000007152557,25.30112318001557
37,2260.0000007152557,25.351560836626998
38,2315.0000007152557,24.824246098647826
39,2390.0000007152557,25.283816521833455
40,2445.0000007152557,25.670580087350068
41,2500.0000007152557,25.629960937869797
42,2555.0000007152557,25.906816285971487
43,2610.0000007152557,26.24519061456041
44,2665.0000007152557,26.076337392574743
45,2720.0000007152557,26.621323554718888
46,2775.0000007152557,26.62790622624217
47,2830.0000007152557,26.87000525530065
48,2925.0000007152557,26.962260358034094
49,3005.0000007152557,27.666311000391087
50,3070.0000007152557,27.306743180012738
