round,elapsed_time,accuracy,round_time
1,235.8548321723938,0.021329787234042552,235.8548313914265
2,495.9932539463043,0.05680851063829787,260.13842185392105
3,845.9932539463043,0.12234042553191489,350.0
4,1195.9932539463043,0.2596276595744681,350.0
5,1383.2004981040955,0.3751063829787234,187.20724416501642
6,1733.2004981040955,0.4703191489361702,350.0
7,1901.457402229309,0.5100531914893617,168.25690413345262
8,2042.5561971664429,0.5565425531914894,141.0987948830406
9,2177.800362586975,0.5767553191489362,135.2441653207223
10,2296.1799037456512,0.5994680851063829,118.37954121334093
11,2477.2807235717773,0.625904255319149,181.10081989259464
12,2686.7314081192017,0.6462234042553191,209.450684482246
13,3016.104254961014,0.6510638297872341,329.37284688126255
14,3197.20507478714,0.6607446808510639,181.10081989259464
15,3547.20507478714,0.6733510638297873,350.0
16,3642.867966413498,0.6762234042553191,95.66289169047135
17,3767.0675830841064,0.676063829787234,124.19961666879001
18,3871.8803832530975,0.685372340425532,104.81280009022373
19,3971.1196439266205,0.6944148936170212,99.23926060813373
20,4089.6188662052155,0.6946808510638298,118.49922217195443
21,4229.945826768875,0.7028723404255319,140.32696065609778
22,4327.795658111572,0.6987234042553192,97.84983134299804
23,4677.795658111572,0.7081382978723404,350.0
24,5027.795658111572,0.7047872340425532,350.0
25,5171.784504175186,0.7095212765957447,143.98884617438733
26,5298.599457502365,0.711063829787234,126.8149533000753
27,5648.599457502365,0.7131382978723404,350.0
28,5984.586659669876,0.7151063829787234,335.98720212442464
29,6334.586659669876,0.7079255319148936,350.0
30,6684.586659669876,0.7131382978723404,350.0
31,6848.321976900101,0.7131382978723404,163.73531731823215
32,6948.023880720139,0.7091489361702128,99.70190383622487
33,7135.23112487793,0.7201063829787234,187.20724416501642
34,7245.18688750267,0.7196276595744681,109.95576266408058
35,7337.628216981888,0.724095744680851,92.44132946377043
36,7687.628216981888,0.7168617021276595,350.0
37,7832.241699457169,0.7170744680851063,144.61348246213947
38,7995.977016687393,0.7266489361702128,163.73531731823215
39,8193.771614551544,0.7212234042553192,197.79459791770194
40,8334.098575115204,0.7245212765957447,140.32696065609778
41,8434.430053472519,0.727872340425532,100.33147840807555
42,8579.0435359478,0.7252659574468086,144.61348246213947
43,8929.0435359478,0.7273936170212766,350.0
44,9047.542758226395,0.7306382978723405,118.49922217195443
45,9153.969161272049,0.7269148936170213,106.42640312978205
46,9389.823992729187,0.7267021276595744,235.8548313914265
47,9518.306874990463,0.7252127659574468,128.4828822496735
48,9716.101472854614,0.7268617021276595,197.79459791770194
49,9807.781892061234,0.7250531914893616,91.68041932044181
50,9955.227862358093,0.7309574468085106,147.44597025644123
51,10305.227862358093,0.7316489361702128,350.0
52,10655.227862358093,0.7254255319148936,350.0
53,11005.227862358093,0.7302659574468086,350.0
54,11355.227862358093,0.7298936170212766,350.0
55,11473.727084636688,0.7224468085106382,118.49922217195443
56,11592.106625795364,0.7308510638297873,118.37954121334093
57,11942.106625795364,0.7349468085106383,350.0
58,12060.60584807396,0.7307446808510638,118.49922217195443
59,12396.59305024147,0.73,335.98720212442464
60,12512.45195031166,0.7272872340425532,115.85890003012649
61,12612.11775970459,0.7322872340425531,99.66580932764408
62,12752.44472026825,0.7278191489361702,140.32696065609778
63,12933.545540094376,0.7220744680851063,181.10081989259464
64,13012.819216012955,0.7301063829787234,79.27367592219687
65,13099.485288381577,0.7309042553191489,86.6660724263333
66,13449.485288381577,0.7260106382978724,350.0
67,13559.441051006317,0.7297872340425532,109.95576266408058
68,13909.441051006317,0.7372872340425531,350.0
69,14259.441051006317,0.732872340425532,350.0
70,14399.768011569977,0.7335106382978723,140.32696065609778
71,14515.626911640167,0.7395744680851064,115.85890003012649
72,14718.16466331482,0.742872340425532,202.537751584468
73,15068.16466331482,0.7340425531914894,350.0
74,15311.108978748322,0.7362234042553192,242.9443154653758
75,15661.108978748322,0.7309042553191489,350.0
76,16011.108978748322,0.7367021276595744,350.0
77,16347.096180915833,0.7371276595744681,335.98720212442464
78,16590.040496349335,0.7320212765957447,242.9443154653758
79,16940.040496349335,0.7347340425531915,350.0
80,17075.284661769867,0.7412765957446809,135.2441653207223
81,17273.079259634018,0.7398404255319149,197.79459791770194
82,17623.079259634018,0.7384042553191489,350.0
83,17858.799123764038,0.7371808510638298,235.71986404341004
84,18003.41260623932,0.7292553191489362,144.61348246213947
85,18339.39980840683,0.7372340425531915,335.98720212442464
86,18689.39980840683,0.7382978723404255,350.0
87,18793.645972013474,0.7393617021276596,104.24616349870709
88,18991.440569877625,0.7396276595744681,197.79459791770194
89,19341.440569877625,0.7384042553191489,350.0
90,19691.440569877625,0.7347340425531915,350.0
91,19791.106379270554,0.7365425531914893,99.66580932764408
92,20026.826243400574,0.7359574468085106,235.71986404341004
93,20207.9270632267,0.7411170212765957,181.10081989259464
94,20352.54054570198,0.7392021276595745,144.61348246213947
