round,accuracy,elapsed_time,comm_time,round_time
1,0.7022,115.00000071525574,0,115
2,0.8557,350.00000071525574,0,350
3,0.7744,410.00000071525574,0,350
4,0.9269,540.0000007152557,0,350
5,0.9343,700.0000007152557,0,350
6,0.925,760.0000007152557,0,350
7,0.9392,825.0000007152557,0,240
8,0.9377,970.0000007152557,0,350
9,0.9393,1110.0000007152557,0,350
10,0.943,1175.0000007152557,0,350
11,0.9452,1320.0000007152557,0,350
12,0.9455,1460.0000007152557,0,350
13,0.9441,1525.0000007152557,0,350
14,0.9474,1670.0000007152557,0,350
15,0.9487,1810.0000007152557,0,350
16,0.9491,1875.0000007152557,0,350
17,0.951,2020.0000007152557,0,350
18,0.9507,2225.0000007152557,0,350
19,0.9511,2360.0000007152557,0,350
20,0.9524,2420.0000007152557,0,350
21,0.9544,2575.0000007152557,0,350
22,0.953,2640.0000007152557,0,350
23,0.9515,2710.0000007152557,0,350
24,0.9559,2775.0000007152557,0,350
25,0.9545,2860.0000007152557,0,195
26,0.9547,3060.0000007152557,0,350
27,0.955,3210.0000007152557,0,350
28,0.9553,3270.0000007152557,0,350
29,0.9569,3410.0000007152557,0,350
30,0.958,3470.0000007152557,0,350
31,0.9587,3590.0000007152557,0,350
32,0.9581,3740.0000007152557,0,350
33,0.9571,3850.0000007152557,0,350
34,0.9581,3940.0000007152557,0,350
35,0.9577,4090.0000007152557,0,350
36,0.9582,4165.000000715256,0,350
37,0.9593,4240.000000715256,0,350
38,0.9586,4440.000000715256,0,350
39,0.9607,4515.000000715256,0,350
40,0.9613,4600.000000715256,0,350
41,0.9598,4790.000000715256,0,350
42,0.9597,4865.000000715256,0,350
43,0.9601,4950.000000715256,0,350
44,0.9597,5140.000000715256,0,350
45,0.9613,5300.000000715256,0,350
46,0.9585,5490.000000715256,0,350
47,0.9609,5605.000000715256,0,350
48,0.9614,5830.000000715256,0,350
49,0.9607,5885.000000715256,0,350
50,0.9621,6025.000000715256,0,350
51,0.9621,6180.000000715256,0,350
52,0.9613,6275.000000715256,0,350
53,0.9611,6375.000000715256,0,350
54,0.9623,6530.000000715256,0,350
55,0.9623,6725.000000715256,0,350
56,0.9622,6880.000000715256,0,350
57,0.9625,7075.000000715256,0,350
58,0.9613,7220.000000715256,0,350
59,0.9624,7300.000000715256,0,350
60,0.9622,7425.000000715256,0,350
61,0.9622,7570.000000715256,0,350
62,0.9618,7650.000000715256,0,350
63,0.9612,7775.000000715256,0,350
64,0.9619,7855.000000715256,0,350
65,0.9614,8110.000000715256,0,350
66,0.9612,8205.000000715256,0,350
67,0.9613,8280.000000715256,0,350
68,0.9614,8430.000000715256,0,255
69,0.9625,8585.000000715256,0,350
70,0.963,8660.000000715256,0,350
71,0.9631,8780.000000715256,0,350
72,0.9628,8935.000000715256,0,350
73,0.963,9040.000000715256,0,350
74,0.9636,9130.000000715256,0,350
75,0.9625,9285.000000715256,0,350
76,0.9625,9390.000000715256,0,350
77,0.9623,9485.000000715256,0,350
78,0.9612,9625.000000715256,0,165
79,0.963,9680.000000715256,0,350
80,0.9623,9835.000000715256,0,350
81,0.9624,9990.000000715256,0,350
82,0.9634,10185.000000715256,0,350
83,0.9627,10280.000000715256,0,350
84,0.9631,10345.000000715256,0,350
85,0.9631,10475.000000715256,0,150
86,0.963,10535.000000715256,0,350
87,0.964,10825.000000715256,0,350
88,0.9628,10885.000000715256,0,350
89,0.9619,11050.000000715256,0,350
90,0.9625,11175.000000715256,0,350
91,0.9633,11240.000000715256,0,350
92,0.9634,11400.000000715256,0,350
93,0.9636,11525.000000715256,0,350
94,0.9632,11605.000000715256,0,350
95,0.9634,11750.000000715256,0,350
96,0.964,11875.000000715256,0,350
97,0.9639,11955.000000715256,0,350
