round,accuracy,elapsed_time
1,0.2131111111111111,23.000000476837158
2,0.4560222222222222,70.00000047683716
3,0.2929555555555556,81.00000047683716
4,0.5377444444444445,94.00000047683716
5,0.5536888888888889,125.00000047683716
6,0.5028111111111111,158.00000047683716
7,0.5913222222222222,195.00000047683716
8,0.591,209.00000047683716
9,0.6083333333333333,231.00000047683716
10,0.6198888888888889,265.00000047683716
11,0.6278555555555555,279.00000047683716
12,0.6276888888888889,301.00000047683716
13,0.6361333333333333,335.00000047683716
14,0.6343222222222222,349.00000047683716
15,0.6400666666666667,365.00000047683716
16,0.632,380.00000047683716
17,0.6284888888888889,419.00000047683716
18,0.6460666666666667,450.00000047683716
19,0.6480111111111111,464.00000047683716
20,0.6364222222222222,487.00000047683716
21,0.6445,503.00000047683716
22,0.6323333333333333,534.0000004768372
23,0.6408777777777778,557.0000004768372
24,0.6428777777777778,573.0000004768372
25,0.6410222222222223,604.0000004768372
26,0.6148666666666667,627.0000004768372
27,0.6295444444444445,643.0000004768372
28,0.6449666666666667,674.0000004768372
29,0.6325555555555555,685.0000004768372
30,0.6411222222222223,697.0000004768372
31,0.6416111111111111,748.0000004768372
32,0.6481666666666667,767.0000004768372
33,0.6454222222222222,779.0000004768372
34,0.6477111111111111,818.0000004768372
35,0.6446333333333333,837.0000004768372
36,0.6437444444444445,852.0000004768372
37,0.6468111111111111,888.0000004768372
38,0.6491777777777777,920.0000004768372
39,0.6479555555555555,942.0000004768372
40,0.6436777777777778,958.0000004768372
41,0.6466444444444445,990.0000004768372
42,0.6482555555555556,1021.0000004768372
43,0.6462555555555556,1047.0000004768372
44,0.6452444444444444,1062.0000004768372
45,0.6455111111111111,1091.0000004768372
46,0.6478888888888888,1117.0000004768372
47,0.6490555555555556,1131.0000004768372
48,0.6503888888888889,1161.0000004768372
49,0.6498222222222222,1201.0000004768372
50,0.6443444444444445,1213.0000004768372
51,0.6482222222222223,1231.0000004768372
52,0.6485333333333333,1271.0000004768372
53,0.6510777777777778,1283.0000004768372
54,0.6506444444444445,1301.0000004768372
55,0.6458666666666667,1328.0000004768372
