round,elapsed_time,accuracy,round_time
1,211.7777922153473,0.027819148936170213,211.77779119989435
2,561.7777922153473,0.05643617021276596,350.0
3,897.7649943828583,0.14382978723404255,335.98720212442464
4,1011.7386746406555,0.27835106382978725,113.97368029645322
5,1254.6829900741577,0.40856382978723405,242.9443154653758
6,1604.6829900741577,0.4807446808510638,350.0
7,1745.0099506378174,0.5332978723404256,140.32696065609778
8,1873.4928328990936,0.5542021276595744,128.4828822496735
9,2223.4928328990936,0.5709574468085107,350.0
10,2410.7000770568848,0.6145212765957446,187.20724416501642
11,2620.150761604309,0.6238829787234043,209.450684482246
12,2763.2213611602783,0.6438829787234043,143.0705996004007
13,2898.4655265808105,0.6463297872340426,135.2441653207223
14,3085.6727707386017,0.6602127659574468,187.20724416501642
15,3231.026254415512,0.6773404255319149,145.3534835994672
16,3371.3532149791718,0.6784042553191489,140.32696065609778
17,3514.423814535141,0.6726595744680851,143.0705996004007
18,3654.7507750988007,0.6843085106382979,140.32696065609778
19,3797.82137465477,0.7028191489361703,143.0705996004007
20,3860.0264010429382,0.7017021276595745,62.20502634927223
21,3978.525623321533,0.7002127659574469,118.49922217195443
22,4314.512825489044,0.7085106382978723,335.98720212442464
23,4430.371725559235,0.7161170212765957,115.85890003012649
24,4666.226557016373,0.7211170212765957,235.8548313914265
25,5016.226557016373,0.7198936170212766,350.0
26,5366.226557016373,0.718936170212766,350.0
27,5602.081388473511,0.7211702127659575,235.8548313914265
28,5952.081388473511,0.7220212765957447,350.0
29,6288.068590641022,0.7289893617021277,335.98720212442464
30,6638.068590641022,0.7207978723404256,350.0
31,6988.068590641022,0.7268617021276595,350.0
32,7338.068590641022,0.7181914893617021,350.0
33,7435.0663204193115,0.7243617021276596,96.99772981001709
34,7670.92115187645,0.7220212765957447,235.8548313914265
35,7816.27463555336,0.7293085106382978,145.3534835994672
36,7934.773857831955,0.7271808510638298,118.49922217195443
37,8039.586658000946,0.7347872340425532,104.81280009022373
38,8375.573860168457,0.7277659574468085,335.98720212442464
39,8543.83076429367,0.7341489361702128,168.25690413345262
40,8684.929559230804,0.7348404255319149,141.0987948830406
41,8764.203235149384,0.7382446808510639,79.27367592219687
42,9000.058066606522,0.7373404255319149,235.8548313914265
43,9187.265310764313,0.7317553191489362,187.20724416501642
44,9422.985174894333,0.7371808510638298,235.71986404341004
45,9658.705039024353,0.7373936170212766,235.71986404341004
46,9870.482830286026,0.737872340425532,211.77779119989435
47,10015.096312761307,0.7365957446808511,144.61348246213947
48,10155.423273324966,0.7365957446808511,140.32696065609778
49,10271.282173395157,0.7330319148936171,115.85890003012649
50,10480.732857942581,0.737872340425532,209.450684482246
51,10740.871279716492,0.7398936170212767,260.13842185392105
52,10865.0708963871,0.746436170212766,124.19961666879001
53,11215.0708963871,0.7373936170212766,350.0
54,11412.865494251251,0.7452127659574468,197.79459791770194
55,11531.245035409927,0.7419148936170212,118.37954121334093
56,11881.245035409927,0.7490425531914894,350.0
57,11985.986155748367,0.750531914893617,104.741120315662
58,12335.986155748367,0.7427127659574468,350.0
59,12685.986155748367,0.7459574468085106,350.0
60,13035.986155748367,0.7434574468085107,350.0
61,13137.022899627686,0.7443085106382978,101.03674380548021
62,13334.817497491837,0.738031914893617,197.79459791770194
63,13434.940159082413,0.744095744680851,100.1226617022252
64,13784.940159082413,0.745,350.0
65,14134.940159082413,0.7489893617021277,350.0
66,14370.660023212433,0.7502127659574468,235.71986404341004
67,14720.660023212433,0.7481914893617021,350.0
68,15070.660023212433,0.7589361702127659,350.0
69,15210.986983776093,0.75,140.32696065609778
70,15355.600466251373,0.7545744680851064,144.61348246213947
71,15684.973313093185,0.7493617021276596,329.37284688126255
72,16020.960515260696,0.7504787234042554,335.98720212442464
73,16370.960515260696,0.7502127659574468,350.0
74,16470.662419080734,0.7477659574468085,99.70190383622487
75,16806.649621248245,0.7520212765957447,335.98720212442464
76,16935.13250350952,0.745904255319149,128.4828822496735
77,17005.50847864151,0.7504787234042554,70.37597519039613
78,17106.54522252083,0.7541489361702127,101.03674380548021
79,17210.559207439423,0.757127659574468,104.01398483873211
80,17314.573192358017,0.7478191489361702,104.01398483873211
81,17478.30850958824,0.7446808510638298,163.73531731823215
82,17828.30850958824,0.7576595744680851,350.0
83,17975.7544798851,0.7517553191489361,147.44597025644123
84,18049.96790409088,0.7541489361702127,74.21342411196085
85,18259.418588638306,0.7499468085106383,209.450684482246
86,18595.405790805817,0.7466489361702128,335.98720212442464
87,18688.43017244339,0.7560638297872341,93.02438172321882
88,18875.63741660118,0.7556382978723404,187.20724416501642
89,19015.96437716484,0.7508510638297873,140.32696065609778
90,19096.2536380291,0.7575,80.28926095522345
91,19356.39205980301,0.7510106382978723,260.13842185392105
92,19524.648963928223,0.755531914893617,168.25690413345262
93,19734.099648475647,0.7517553191489361,209.450684482246
94,19844.055411100388,0.7485106382978723,109.95576266408058
95,20194.055411100388,0.7522340425531915,350.0
96,20318.255027770996,0.7518617021276596,124.19961666879001
97,20520.79277944565,0.7585106382978724,202.537751584468
98,20870.79277944565,0.7608510638297873,350.0
99,21206.77998161316,0.7613829787234042,335.98720212442464
100,21556.77998161316,0.7547340425531915,350.0
