Elapsed time,Accuracy (%),Method
66.0,0.10067166650652885,Polaris
86.0,0.11410499983986219,Polaris
106.0,0.12753833317319552,Polaris
126.0,0.14041285711594992,Polaris
146.0,0.14266999997309276,Polaris
166.0,0.1449271428302356,Polaris
186.0,0.14718428568737849,Polaris
206.0,0.1853249991953374,Polaris
226.0,0.2528249991953374,Polaris
246.0,0.3203249991953374,Polaris
266.0,0.3191666673501332,Polaris
286.0,0.26183333401679987,Polaris
306.0,0.20450000068346658,Polaris
326.0,0.17242000013611533,Polaris
346.0,0.1610018183179335,Polaris
366.0,0.14958363649975168,Polaris
386.0,0.23803454410249536,Polaris
406.0,0.35145272592067717,Polaris
426.0,0.45858727287335826,Polaris
446.0,0.44633272741881286,Polaris
466.0,0.4340781819642674,Polaris
486.0,0.43285272698055616,Polaris
506.0,0.457361817889647,Polaris
526.0,0.48187090879873795,Polaris
546.0,0.49475999995968556,Polaris
566.0,0.49814181814150377,Polaris
586.0,0.501523636323322,Polaris
606.0,0.5107236362366243,Polaris
626.0,0.5213781816911697,Polaris
646.0,0.5316018181575428,Polaris
666.0,0.5336381817939064,Polaris
686.0,0.5356745454302702,Polaris
706.0,0.5381799999570847,Polaris
726.0,0.5417799999570847,Polaris
746.0,0.5453799999570847,Polaris
766.0,0.5522799998855591,Polaris
786.0,0.5618799998855591,Polaris
806.0,0.5714799998855591,Polaris
826.0,0.571741818206527,Polaris
846.0,0.5696690909337997,Polaris
866.0,0.5684049998319148,Polaris
886.0,0.582054545393857,Polaris
906.0,0.5871454544847662,Polaris
926.0,0.5922363635756752,Polaris
946.0,0.5958109090904756,Polaris
966.0,0.5958472727268392,Polaris
986.0,0.5958836363632029,Polaris
1006.0,0.5984999999436466,Polaris
1026.0,0.6032272726709192,Polaris
1046.0,0.6079545453981919,Polaris
1066.0,0.6110236363319917,Polaris
1086.0,0.6136781817865371,Polaris
1106.0,0.6162545454415408,Polaris
1126.0,0.6173454545324498,Polaris
1146.0,0.618436363623359,Polaris
1166.0,0.6196363636190241,Polaris
1186.0,0.6210909090735696,Polaris
1206.0,0.6225454545281149,Polaris
1226.0,0.6224850000154972,Polaris
1246.0,0.6229799999765916,Polaris
1266.0,0.624943636340228,Polaris
1286.0,0.6269072727038644,Polaris
1306.0,0.6280563636250929,Polaris
1326.0,0.6290018181705475,Polaris
1346.0,0.6299981817947735,Polaris
1366.0,0.6319618181584098,Polaris
1386.0,0.6339254545220462,Polaris
1406.0,0.6354963636285609,Polaris
1426.0,0.6361509090831063,Polaris
1446.0,0.6368054545376518,Polaris
1466.0,0.6382999999739907,Polaris
1486.0,0.6404818181558088,Polaris
1506.0,0.642663636337627,Polaris
1526.0,0.6433618181779168,Polaris
1546.0,0.6436890909051896,Polaris
1566.0,0.6439200000190735,Polaris
1586.0,0.642559999961853,Polaris
1606.0,0.645759999961853,Polaris
1626.0,0.648959999961853,Polaris
1646.0,0.6510036363714391,Polaris
1666.0,0.6503490909168936,Polaris
1686.0,0.6496945454623482,Polaris
1706.0,0.6499199999887293,Polaris
1726.0,0.6508654545341839,Polaris
1746.0,0.6518109090796385,Polaris
1766.0,0.6506618182017586,Polaris
1786.0,0.6489890909290313,Polaris
1806.0,0.6475163636086204,Polaris
1826.0,0.6498436363358931,Polaris
1846.0,0.6521709090631659,Polaris
1866.0,0.6539854545380853,Polaris
1886.0,0.6546036363562671,Polaris
1906.0,0.6552218181744489,Polaris
1926.0,0.6541200000299107,Polaris
1946.0,0.6516109091208198,Polaris
1966.0,0.6491018182117289,Polaris
1986.0,0.6490072727212038,Polaris
2006.0,0.6495163636302949,Polaris
2026.0,0.6500272727207704,Polaris
2046.0,0.650572727266225,Polaris
2066.0,0.6511181818116795,Polaris
2086.0,0.652132727247585,Polaris
2106.0,0.6542418181566758,Polaris
2126.0,0.6563509090657668,Polaris
2146.0,0.6573199999995665,Polaris
2166.0,0.6573563636359301,Polaris
2186.0,0.6573927272722938,Polaris
2206.0,0.6566800000107288,Polaris
2226.0,0.6581290908848155,Polaris
2246.0,0.6601654545211793,Polaris
2266.0,0.6620127272935348,Polaris
2286.0,0.6602672727480802,Polaris
2306.0,0.6585218182026257,Polaris
2326.0,0.657190909095244,Polaris
2346.0,0.6568272727316076,Polaris
2366.0,0.6564636363679712,Polaris
2386.0,0.6574799999744242,Polaris
2406.0,0.6596254545198788,Polaris
2426.0,0.6617709090653333,Polaris
2446.0,0.6639745454281026,Polaris
2466.0,0.6661927272462845,Polaris
2486.0,0.6682745454606143,Polaris
2506.0,0.6677654545515234,Polaris
2526.0,0.6672563636424325,Polaris
2546.0,0.6667581818238172,Polaris
2566.0,0.6662854545510899,Polaris
2586.0,0.6658127272783626,Polaris
2606.0,0.6664199999822269,Polaris
2626.0,0.667910909073136,Polaris
2646.0,0.6694018181640451,Polaris
2666.0,0.6684200000190734,Polaris
2686.0,0.6668200000190735,Polaris
2706.0,0.6652436363770745,Polaris
2726.0,0.6641163636498018,Polaris
2746.0,0.662989090922529,Polaris
2766.0,0.6630181817856702,Polaris
2786.0,0.6657454545129429,Polaris
2806.0,0.6684727272402157,Polaris
2826.0,0.6694800000047684,Polaris
2846.0,0.6690800000047683,Polaris
2866.0,0.6686800000047683,Polaris
2886.0,0.6696181818030097,Polaris
2906.0,0.670890909075737,Polaris
2926.0,0.6721090909069235,Polaris
2946.0,0.6722909090887417,Polaris
2966.0,0.6724727272705598,Polaris
2986.0,0.6726218181809511,Polaris
3006.0,0.6726945454536785,Polaris
3026.0,0.6727672727264057,Polaris
3046.0,0.6730399999947981,Polaris
3066.0,0.6734763636311618,Polaris
3086.0,0.6739127272675255,Polaris
3106.0,0.6739709090913426,Polaris
3126.0,0.673934545454979,Polaris
