Elapsed time,Accuracy (%),Method
5620,0.45349090909004214,Polaris
5670,0.45222500001351035,Polaris
5720,0.45237272726492445,Polaris
5770,0.4529999999952316,Polaris
5820,0.4546090908778797,Polaris
5870,0.455700000038147,Polaris
5920,0.45294999997854235,Polaris
5970,0.4551999999785423,Polaris
6020,0.455616666662693,Polaris
6070,0.4576333333102862,Polaris
6120,0.4565857143177305,Polaris
6170,0.4538000000047684,Polaris
6220,0.45330000000476833,Polaris
6270,0.45571666664361954,Polaris
6320,0.45540000000953673,Polaris
6370,0.4557818181584098,Polaris
6420,0.4583454545185783,Polaris
6470,0.46018333335320155,Polaris
6520,0.4581000000198682,Polaris
6570,0.4599333333158493,Polaris
6620,0.45796666669448216,Polaris
6670,0.4577749999845028,Polaris
6720,0.45939999998450276,Polaris
6770,0.45790000001430514,Polaris
6820,0.4571600000052452,Polaris
6870,0.4566100000052452,Polaris
6920,0.46016666662295663,Polaris
6970,0.4616000000063578,Polaris
7020,0.4607000000119209,Polaris
7070,0.460045454528982,Polaris
7120,0.46148181819308887,Polaris
7170,0.4603000000112707,Polaris
7220,0.45748181820869444,Polaris
7270,0.4621090908570723,Polaris
7320,0.46210909092209557,Polaris
7370,0.4627818181670796,Polaris
7420,0.4646499999801318,Polaris
7470,0.4649181818415902,Polaris
7520,0.46322727272640574,Polaris
7570,0.4633909090865742,Polaris
7620,0.46410833330392837,Polaris
7670,0.46719166663726175,Polaris
7720,0.466681818190488,Polaris
7770,0.4667857142823083,Polaris
7820,0.4675230769106058,Polaris
7870,0.4684823529619329,Polaris
7920,0.46630588237369763,Polaris
7970,0.46632307689153235,Polaris
120,0.01522499995470047,Polaris
170,0.028784615245965803,Polaris
220,0.06289230724261355,Polaris
270,0.07965000051657363,Polaris
320,0.03074545456019315,Polaris
370,0.029200000014738606,Polaris
420,0.1368666656398772,Polaris
470,0.16079999997138977,Polaris
520,0.18575454512682826,Polaris
570,0.2066999998855591,Polaris
620,0.22288181798761542,Polaris
670,0.23406666669130327,Polaris
720,0.23594999981164932,Polaris
770,0.2556999998116493,Polaris
820,0.26993076909505404,Polaris
870,0.27478333332538607,Polaris
920,0.2811545453409715,Polaris
970,0.2910272726622495,Polaris
1020,0.2975727272163738,Polaris
1070,0.30393636355833575,Polaris
1120,0.3116818181454052,Polaris
1170,0.31549999996358696,Polaris
1220,0.3219545453929901,Polaris
1270,0.32840909084753556,Polaris
1320,0.33289999996185304,Polaris
1370,0.3347999999904633,Polaris
1420,0.3401636362847415,Polaris
1470,0.34539090907010167,Polaris
1520,0.34579090911258353,Polaris
1570,0.3458909090371565,Polaris
1620,0.3513090908657421,Polaris
1670,0.35552727271513507,Polaris
1720,0.3567999999878623,Polaris
1770,0.36561818173408506,Polaris
1820,0.36707272726665846,Polaris
1870,0.3693090908839486,Polaris
1920,0.36898000001525877,Polaris
1970,0.3697090908926184,Polaris
2020,0.37290909086921004,Polaris
