Elapsed time (s),Accuracy (%),Method
355,65.32505745387168,Oort
385,65.61303030394544,Oort
415,65.29563634949501,Oort
445,66.18533331919197,Oort
0,0.0,Oort
25,25.23245857686297,Oort
55,28.502671342820424,Oort
85,19.79863183388343,Oort
115,52.00100686929292,Oort
145,56.06888887670305,Oort
175,60.11931033680722,Oort
205,60.920793629903635,Oort
235,62.434444416241774,Oort
265,62.914166642957255,Oort
295,64.37743587824014,Oort
325,64.9952046732317,Oort
355,65.31801169077556,Oort
385,65.53565659978173,Oort
415,65.51729728067244,Oort
445,66.32797978998435,Oort
0,0.0,Oort
25,25.280543649529168,Oort
55,30.6720330112313,Oort
85,21.249315619326044,Oort
115,53.31788523603939,Oort
145,56.50316243249127,Oort
175,59.14091948646239,Oort
205,61.48183907185478,Oort
235,62.26555553732095,Oort
265,63.326819916940735,Oort
295,63.898518472247645,Oort
325,64.99302681696369,Oort
355,63.98360155675603,Oort
385,65.51166666163338,Oort
415,65.5774867783274,Oort
445,65.21002646086707,Oort
0,0.0,FedBuff
25,22.34477516726681,FedBuff
55,37.8497397062739,FedBuff
85,36.82752046964107,FedBuff
115,54.85455194680067,FedBuff
145,52.28538727890361,FedBuff
175,54.347837723769224,FedBuff
205,59.109206350303836,FedBuff
235,60.9692810295454,FedBuff
265,61.98888887268266,FedBuff
295,62.77343434379558,FedBuff
325,63.36496730841842,FedBuff
355,63.64763887176911,FedBuff
385,63.154985759278645,FedBuff
415,62.88490028919318,FedBuff
445,64.32315409482592,FedBuff
0,0.0,FedBuff
25,19.408557670155872,FedBuff
55,35.10359313114878,FedBuff
85,32.55222115410699,FedBuff
115,55.12684582330847,FedBuff
145,54.86791249149977,FedBuff
175,56.259729665005885,FedBuff
205,59.61809520740358,FedBuff
235,60.67098037654278,FedBuff
265,61.65333331771926,FedBuff
295,62.93161615176635,FedBuff
325,63.84379083401237,FedBuff
355,63.67222221242057,FedBuff
385,62.841851854854156,FedBuff
415,62.65296296596527,FedBuff
445,63.53451611240277,FedBuff
0,0.0,FedBuff
25,21.557517465384006,FedBuff
55,38.236950089497476,FedBuff
85,37.49316154149862,FedBuff
115,55.29896053416755,FedBuff
145,55.98326599660546,FedBuff
175,57.31552548560293,FedBuff
205,60.65111103190316,FedBuff
235,59.87444441080093,FedBuff
265,61.9911110774676,FedBuff
295,62.9361615836259,FedBuff
325,63.71339868550208,FedBuff
355,64.1094444474909,FedBuff
385,59.502735478409384,FedBuff
415,32.09247906815298,FedBuff
445,58.50738296107145,FedBuff
0,0.0,FedBuff
25,27.222860321525143,FedBuff
55,39.71576812294359,FedBuff
85,36.141024738091694,FedBuff
115,56.03225799982693,FedBuff
145,55.95993269400164,FedBuff
175,57.02465459873726,FedBuff
205,59.02555557197995,FedBuff
235,61.901568605276495,FedBuff
265,63.296666644492184,FedBuff
295,63.19929290663112,FedBuff
325,63.748758164683196,FedBuff
355,63.84124999036391,FedBuff
385,64.27011396921598,FedBuff
415,63.6974643965664,FedBuff
445,64.62383510705818,FedBuff
