round,accuracy,elapsed_time,comm_time,round_time
1,0.04950352568714923,65.00000047683716,0,65
2,0.06340240802033865,125.00000047683716,0,100
3,0.09259126013335252,185.00000047683716,0,150
4,0.12483810620233127,255.00000047683716,0,255
5,0.13036647958938935,315.00000047683716,0,275
6,0.13847316160598647,370.00000047683716,0,350
7,0.15141267328632418,425.00000047683716,0,350
8,0.167674005852161,490.00000047683716,0,350
9,0.1872571593034969,605.0000004768372,0,350
10,0.2087110855278937,710.0000004768372,0,350
11,0.21780112246366384,820.0000004768372,0,350
12,0.21834076845589293,895.0000004768372,0,350
13,0.23948289921811292,955.0000004768372,0,350
14,0.25590012951503815,1010.0000004768372,0,350
15,0.2638629059337075,1065.0000004768372,0,350
16,0.2701467837098863,1170.0000004768372,0,350
17,0.2898378663596681,1305.0000004768372,0,350
18,0.3102244927327673,1360.0000004768372,0,350
19,0.2940111286995731,1415.0000004768372,0,350
20,0.33326138053436943,1520.0000004768372,0,350
21,0.35157336787067683,1610.0000004768372,0,350
22,0.3565021345997026,1665.0000004768372,0,350
23,0.3508658320141987,1720.0000004768372,0,350
24,0.3553868662157625,1775.0000004768372,0,350
25,0.38571497097903773,1835.0000004768372,0,60
26,0.38912073679666137,1895.0000004768372,0,350
27,0.4020842327433204,1960.0000004768372,0,175
28,0.4347388113397611,2040.0000004768372,0,145
29,0.41705041492780737,2125.000000476837,0,350
30,0.4315968724516717,2245.000000476837,0,350
31,0.4576797620760781,2315.000000476837,0,350
32,0.4225907804480261,2370.000000476837,0,285
33,0.45321868854031755,2430.000000476837,0,350
34,0.44531587278745144,2485.000000476837,0,350
35,0.4925289010409172,2540.000000476837,0,150
36,0.428023216769799,2595.000000476837,0,350
37,0.49064613613469565,2650.000000476837,0,145
38,0.477466781791145,2715.000000476837,0,120
39,0.4642634431812731,2780.000000476837,0,350
40,0.49868086535232886,2840.000000476837,0,350
41,0.4993284405430038,2900.000000476837,0,350
42,0.5026382692953423,2955.000000476837,0,350
43,0.5054684127212549,3010.000000476837,0,65
44,0.49140164052381635,3065.000000476837,0,350
45,0.5252914088358037,3120.000000476837,0,95
46,0.5021585839689164,3190.000000476837,0,350
47,0.5458938936057945,3245.000000476837,0,350
48,0.49257686957355973,3305.000000476837,0,350
49,0.5391782990358325,3390.000000476837,0,195
50,0.5430997265793639,3445.000000476837,0,350
51,0.532714539262244,3500.000000476837,0,350
52,0.548256343838442,3555.000000476837,0,350
53,0.5249316448409843,3610.000000476837,0,350
54,0.5650333381301866,3665.000000476837,0,85
55,0.5451383892166739,3720.000000476837,0,85
56,0.5734398234757999,3755.000000476837,0,240
57,0.561795462176812,3805.000000476837,0,85
58,0.5627308485633424,3820.000000476837,0,65
59,0.5355926512207991,3875.000000476837,0,60
60,0.5716290113685423,3910.000000476837,0,105
61,0.5485441550342975,3960.000000476837,0,85
62,0.591080251355111,4015.000000476837,0,90
63,0.5539406149565885,4070.000000476837,0,85
64,0.5922195040053725,4125.000000476837,0,105
65,0.5632704945555715,4180.000000476837,0,75
66,0.5810548280328105,4235.000000476837,0,115
67,0.5628267856286276,4290.000000476837,0,350
68,0.5597448074063415,4345.000000476837,0,115
69,0.5730081066820166,4400.000000476837,0,350
70,0.5721326809612894,4455.000000476837,0,105
71,0.5692305847364129,4510.000000476837,0,75
72,0.5958171439535664,4565.000000476837,0,350
73,0.5796757327193361,4620.000000476837,0,75
74,0.5883940135271262,4675.000000476837,0,65
75,0.5782126924737372,4730.000000476837,0,350
76,0.5914040389504485,4785.000000476837,0,350
77,0.5890295965846405,4840.000000476837,0,155
78,0.5497073919508803,4895.000000476837,0,60
79,0.6105434834748406,4950.000000476837,0,105
80,0.6043675348971075,5005.000000476837,0,90
81,0.6157360771334005,5060.000000476837,0,350
82,0.5913440782846453,5115.000000476837,0,155
83,0.6056027246126541,5170.000000476837,0,350
84,0.6001463040245599,5225.000000476837,0,195
85,0.5946778913033051,5280.000000476837,0,350
86,0.5957212068882813,5335.000000476837,0,110
87,0.6072096704561808,5390.000000476837,0,105
88,0.6241305703458532,5445.000000476837,0,80
89,0.5435554276394685,5500.000000476837,0,75
90,0.6348755216577925,5555.000000476837,0,195
91,0.6247541612702068,5610.000000476837,0,350
92,0.6004940758862186,5665.000000476837,0,105
93,0.6159639276634528,5720.000000476837,0,110
94,0.6297788650645176,5750.000000476837,0,350
95,0.621216481987816,5805.000000476837,0,70
96,0.5878063990022545,5860.000000476837,0,105
97,0.6145608480836571,5915.000000476837,0,100
