Elapsed time (s),Accuracy (%),Method
66.0,10.003166665156684,Polaris
86.0,10.066499998490016,Polaris
106.0,10.12983333182335,Polaris
126.0,10.321714222908021,Polaris
146.0,12.955999937193734,Polaris
166.0,15.590285651479446,Polaris
186.0,18.22457136576516,Polaris
206.0,21.252499920129768,Polaris
226.0,24.60249992012977,Polaris
246.0,27.95249992012977,Polaris
266.0,30.613166616678235,Polaris
286.0,32.7098332833449,Polaris
306.0,34.80649995001156,Polaris
326.0,32.224000152848,Polaris
346.0,25.81309106193891,Polaris
366.0,19.40218197102982,Polaris
386.0,26.56509065740756,Polaris
406.0,37.121454293771194,Polaris
426.0,47.00509097818895,Polaris
446.0,44.106909160007135,Polaris
466.0,41.208727341825316,Polaris
486.0,40.4225453557968,Polaris
506.0,44.564363537614994,Polaris
526.0,48.706181719433175,Polaris
546.0,50.44400000546195,Polaris
566.0,50.21490909637104,Polaris
586.0,49.98581818728013,Polaris
606.0,51.08909087484533,Polaris
626.0,52.52545451120897,Polaris
646.0,53.8872727285732,Polaris
666.0,53.83272727402774,Polaris
686.0,53.778181819482285,Polaris
706.0,54.29199995613098,Polaris
726.0,55.75454544067382,Polaris
746.0,56.336363622492,Polaris
766.0,56.91818180431019,Polaris
786.0,57.03857143470219,Polaris
806.0,56.78142857755933,Polaris
826.0,57.93228567845481,Polaris
846.0,59.35527272952687,Polaris
866.0,59.26072727498142,Polaris
886.0,59.16618182043596,Polaris
906.0,59.24618180656432,Polaris
926.0,59.73345453383706,Polaris
946.0,60.220727261109786,Polaris
966.0,60.49999999739908,Polaris
986.0,60.60909090648998,Polaris
1006.0,60.7181818155809,Polaris
1026.0,60.86509090536292,Polaris
1046.0,61.02145454172655,Polaris
1066.0,61.17963635904139,Polaris
1086.0,61.37236363176866,Polaris
1106.0,61.56509090449593,Polaris
1126.0,61.582400009346,Polaris
1146.0,61.190400009346,Polaris
1166.0,60.79840000934601,Polaris
1186.0,61.985090911865235,Polaris
1206.0,61.8687272755016,Polaris
1226.0,61.75236363913796,Polaris
1246.0,61.773999996792185,Polaris
1266.0,61.90854545133764,Polaris
1286.0,62.043090905883105,Polaris
1306.0,62.23290908605402,Polaris
1326.0,62.436545449690385,Polaris
1346.0,62.63127272666584,Polaris
1366.0,62.656727272120385,Polaris
1386.0,62.682181817574936,Polaris
1406.0,62.72727272510529,Polaris
1426.0,62.81818181601437,Polaris
1446.0,62.90909090692346,Polaris
1466.0,63.01599999713897,Polaris
1486.0,63.13599999713898,Polaris
1506.0,63.25599999713898,Polaris
1526.0,63.233454546841706,Polaris
1546.0,63.17527272865989,Polaris
1566.0,63.124909088568245,Polaris
1586.0,63.223090906750066,Polaris
1606.0,63.32127272493189,Polaris
1626.0,63.331090913772584,Polaris
1646.0,63.13472727740894,Polaris
1666.0,62.9383636410453,Polaris
1686.0,62.99399999375777,Polaris
1706.0,63.25581817557595,Polaris
1726.0,63.51763635739414,Polaris
1746.0,63.46818182121624,Polaris
1766.0,63.34090909394351,Polaris
1786.0,63.26599997806549,Polaris
1806.0,64.13545454762199,Polaris
1826.0,64.0445454567129,Polaris
1846.0,63.9536363658038,Polaris
1866.0,63.91099999833108,Polaris
1886.0,63.89300000532467,Polaris
1906.0,63.669666671991344,Polaris
1926.0,63.446333338658015,Polaris
1946.0,63.3750909023285,Polaris
1966.0,63.65872726596486,Polaris
1986.0,63.94236362960123,Polaris
2006.0,64.0680000000867,Polaris
2026.0,64.06436363645032,Polaris
2046.0,64.06072727281396,Polaris
2066.0,64.20545454111965,Polaris
2086.0,64.38727272293784,Polaris
2106.0,64.25916681011518,Polaris
2126.0,58.2425001434485,Polaris
2146.0,52.225833476781844,Polaris
2166.0,46.51,Polaris
2186.0,46.51,Polaris
2206.0,46.51,Polaris
2226.0,46.97617387599531,Polaris
2246.0,48.53008691947357,Polaris
2266.0,50.08399996295183,Polaris
2286.0,51.63791300643009,Polaris
2306.0,53.19182604990835,Polaris
2326.0,54.74573909338661,Polaris
2346.0,56.29965213686488,Polaris
2366.0,57.85356518034314,Polaris
2386.0,59.4074782238214,Polaris
2406.0,60.96139126729966,Polaris
2426.0,62.51530431077792,Polaris
2446.0,64.06921735425618,Polaris
2466.0,64.42923076776358,Polaris
2486.0,64.49076922930205,Polaris
2506.0,64.55230769084051,Polaris
2526.0,64.64199999731237,Polaris
2546.0,64.75472727003965,Polaris
2566.0,64.86745454276692,Polaris
2586.0,64.88418181835522,Polaris
2606.0,64.8769090910825,Polaris
2626.0,64.87581817904386,Polaris
2646.0,64.9921818154075,Polaris
2666.0,65.10854545177114,Polaris
2686.0,65.16600000190735,Polaris
2706.0,65.08600000190735,Polaris
2726.0,65.00600000190735,Polaris
2746.0,65.09399999462475,Polaris
2766.0,65.31945454007929,Polaris
2786.0,65.54490908553385,Polaris
2806.0,65.55218181930888,Polaris
2826.0,65.50490909203616,Polaris
2846.0,65.46466666444142,Polaris
2866.0,65.55799999777476,Polaris
2886.0,65.65133333110809,Polaris
2906.0,65.74436363428289,Polaris
2926.0,65.83163636155562,Polaris
2946.0,65.91890908882834,Polaris
2966.0,66.01490908813477,Polaris
2986.0,66.1312727244984,Polaris
3006.0,66.24763636086203,Polaris
3026.0,66.30399999982662,Polaris
