Polaris,Pisces,Oort,FedBuff
0.0,0.0,0.0,0.0
3.5145888594164454,3.8410596026490067,1.208791208791209,1.0596026490066226
6.69761273209549,7.682119205298013,2.417582417582418,2.0529801324503314
9.814323607427056,10.397350993377483,3.626373626373627,3.04635761589404
12.864721485411142,12.91390728476821,4.725274725274726,3.973509933774835
15.848806366047747,15.298013245033111,5.824175824175825,4.90066225165563
18.76657824933687,17.549668874172184,6.813186813186814,5.761589403973511
21.419098143236074,19.602649006622514,7.802197802197803,6.622516556291393
24.071618037135277,21.25827814569536,8.791208791208792,7.483443708609274
26.72413793103448,22.847682119205295,9.780219780219781,8.278145695364241
29.376657824933684,24.370860927152314,10.65934065934066,9.072847682119209
31.96286472148541,25.761589403973506,11.53846153846154,9.867549668874176
34.48275862068965,27.086092715231786,12.41758241758242,10.662251655629143
36.80371352785146,28.410596026490065,13.2967032967033,11.45695364238411
38.9920424403183,29.735099337748345,14.175824175824179,12.251655629139078
41.04774535809018,30.99337748344371,15.054945054945058,12.980132450331132
42.9708222811671,32.18543046357616,15.934065934065938,13.708609271523185
44.89389920424402,33.37748344370861,16.813186813186817,14.437086092715239
46.81697612732094,34.503311258278146,17.692307692307697,15.165562913907292
48.74005305039786,35.62913907284768,18.461538461538467,15.894039735099346
50.59681697612731,36.6887417218543,19.230769230769237,16.622516556291398
52.45358090185675,37.615894039735096,20.000000000000007,17.35099337748345
54.3103448275862,38.54304635761589,20.769230769230777,18.079470198675505
56.100795755968164,39.47019867549669,21.538461538461547,18.80794701986756
57.82493368700265,40.397350993377486,22.307692307692317,19.536423841059612
59.54907161803713,41.258278145695364,23.076923076923087,20.264900662251666
61.206896551724135,42.11920529801324,23.846153846153857,20.99337748344372
62.86472148541114,42.98013245033112,24.615384615384627,21.655629139072857
64.52254641909813,43.841059602649,25.384615384615397,22.317880794701995
66.04774535809018,44.63576158940396,26.153846153846168,22.980132450331133
67.50663129973475,45.43046357615893,26.923076923076938,23.64238410596027
68.89920424403184,46.225165562913894,27.692307692307708,24.30463576158941
70.22546419098144,46.95364238410595,28.461538461538478,24.966887417218548
71.48541114058357,47.682119205298,29.230769230769248,25.629139072847686
72.74535809018569,48.410596026490055,30.000000000000018,26.291390728476824
73.93899204244033,49.13907284768211,30.769230769230788,26.95364238410596
75.13262599469498,49.86754966887416,31.538461538461558,27.6158940397351
76.25994694960214,50.5298013245033,32.30769230769233,28.278145695364238
77.32095490716182,51.192052980132445,32.967032967032985,28.940397350993376
78.31564986737402,51.854304635761586,33.62637362637364,29.602649006622514
79.31034482758622,52.51655629139073,34.2857142857143,30.19867549668874
80.23872679045094,53.17880794701987,34.945054945054956,30.794701986754966
81.16710875331566,53.84105960264901,35.60439560439561,31.39072847682119
82.0291777188329,54.50331125827815,36.26373626373627,31.986754966887418
82.75862068965517,55.165562913907294,36.92307692307693,32.58278145695364
83.48806366047745,55.76158940397352,37.582417582417584,33.17880794701986
84.21750663129973,56.35761589403974,38.24175824175824,33.774834437086085
84.88063660477452,56.95364238410596,38.9010989010989,34.37086092715231
85.54376657824932,57.549668874172184,39.560439560439555,34.96688741721853
86.14058355437663,58.14569536423841,40.21978021978021,35.56291390728475
86.67108753315648,58.74172185430463,40.87912087912087,36.158940397350975
87.20159151193633,59.27152317880794,41.538461538461526,36.7549668874172
87.73209549071618,59.80132450331125,42.19780219780218,37.35099337748342
88.19628647214854,60.33112582781456,42.85714285714284,37.94701986754964
88.66047745358091,60.86092715231787,43.5164835164835,38.543046357615864
89.12466843501328,61.39072847682118,44.175824175824154,39.13907284768209
89.52254641909816,61.92052980132449,44.83516483516481,39.73509933774831
89.92042440318305,62.4503311258278,45.49450549450547,40.33112582781453
90.31830238726793,62.98013245033111,46.153846153846125,40.927152317880754
90.71618037135282,63.50993377483442,46.81318681318678,41.52317880794698
91.04774535809022,64.03973509933773,47.36263736263733,42.1192052980132
91.37931034482763,64.56953642384104,47.91208791208788,42.71523178807942
91.71087533156503,65.03311258278144,48.461538461538424,43.24503311258273
91.97612732095496,65.49668874172184,49.01098901098897,43.77483443708604
92.24137931034488,65.96026490066224,49.56043956043952,44.30463576158935
92.5066312997348,66.42384105960264,50.10989010989007,44.83443708609266
92.77188328912473,66.88741721854304,50.659340659340614,45.36423841059597
93.03713527851465,67.35099337748343,51.20879120879116,45.894039735099284
93.2360742705571,67.81456953642383,51.75824175824171,46.423841059602594
93.43501326259954,68.27814569536423,52.30769230769226,46.953642384105905
93.63395225464198,68.67549668874172,52.857142857142804,47.483443708609215
93.83289124668443,69.0728476821192,53.40659340659335,48.013245033112526
93.96551724137939,69.47019867549669,53.9560439560439,48.543046357615836
94.09814323607435,69.86754966887418,54.50549450549445,49.072847682119146
94.23076923076931,70.26490066225166,55.054945054944994,49.60264900662246
94.36339522546427,70.66225165562915,55.60439560439554,50.13245033112577
94.49602122015924,71.05960264900664,56.15384615384609,50.66225165562908
94.6286472148542,71.45695364238412,56.70329670329664,51.19205298013239
94.76127320954916,71.85430463576161,57.252747252747184,51.7218543046357
94.89389920424412,72.2516556291391,57.80219780219773,52.25165562913901
95.02652519893908,72.64900662251658,58.35164835164828,52.78145695364232
95.15915119363405,73.04635761589407,58.90109890109883,53.31125827814563
95.29177718832901,73.44370860927155,59.450549450549374,53.84105960264894
95.42440318302397,73.84105960264904,59.99999999999992,54.37086092715225
95.55702917771893,74.23841059602653,60.54945054945047,54.90066225165556
95.6896551724139,74.63576158940401,61.09890109890102,55.43046357615887
95.75596816976137,75.0331125827815,61.648351648351564,55.96026490066218
95.82228116710886,75.36423841059607,62.19780219780211,56.49006622516549
95.88859416445634,75.69536423841065,62.74725274725266,57.0198675496688
95.95490716180382,76.02649006622522,63.29670329670321,57.54966887417211
96.0212201591513,76.3576158940398,63.846153846153754,58.07947019867542
96.08753315649878,76.68874172185437,64.39560439560431,58.609271523178734
96.15384615384626,77.01986754966894,64.94505494505486,59.139072847682044
96.22015915119374,77.35099337748352,65.49450549450542,59.668874172185355
96.28647214854122,77.6821192052981,66.04395604395597,60.198675496688665
96.3527851458887,78.01324503311267,66.59340659340653,60.728476821191975
96.41909814323618,78.34437086092724,67.14285714285708,61.258278145695286
96.48541114058366,78.67549668874182,67.69230769230764,61.788079470198596
96.55172413793115,79.00662251655639,68.24175824175819,62.31788079470191
96.61803713527863,79.33774834437097,68.79120879120875,62.781456953642305
96.68435013262611,79.66887417218554,69.3406593406593,63.2450331125827
96.75066312997359,80.00000000000011,69.89010989010985,63.7086092715231
96.81697612732107,80.33112582781469,70.3296703296703,64.1721854304635
96.88328912466855,80.66225165562926,70.76923076923073,64.6357615894039
96.94960212201603,80.99337748344384,71.20879120879117,65.0993377483443
97.01591511936351,81.32450331125841,71.6483516483516,65.5629139072847
97.082228116711,81.65562913907299,72.08791208791204,66.0264900662251
97.14854111405847,81.98675496688756,72.52747252747248,66.49006622516549
97.21485411140596,82.25165562913922,72.96703296703292,66.95364238410589
97.28116710875344,82.51655629139088,73.40659340659336,67.41721854304629
97.34748010610092,82.78145695364255,73.8461538461538,67.88079470198669
97.4137931034484,83.04635761589421,74.28571428571423,68.34437086092709
97.48010610079588,83.31125827814587,74.72527472527467,68.80794701986748
97.54641909814336,83.57615894039753,75.16483516483511,69.27152317880788
97.61273209549084,83.8410596026492,75.60439560439555,69.73509933774828
97.67904509283832,84.10596026490086,76.04395604395599,70.19867549668868
97.7453580901858,84.37086092715252,76.48351648351642,70.66225165562908
97.81167108753328,84.63576158940418,76.92307692307686,71.12582781456948
97.87798408488077,84.90066225165585,77.3626373626373,71.58940397350987
97.94429708222825,85.16556291390751,77.80219780219774,72.05298013245027
98.01061007957573,85.43046357615917,78.24175824175818,72.51655629139067
98.07692307692321,85.69536423841083,78.68131868131861,72.98013245033107
98.14323607427069,85.9602649006625,79.12087912087905,73.44370860927147
98.20954907161817,86.22516556291416,79.56043956043949,73.90728476821187
98.27586206896565,86.49006622516582,79.99999999999993,74.37086092715226
98.34217506631313,86.75496688741748,80.43956043956037,74.83443708609266
98.40848806366061,87.01986754966914,80.8791208791208,75.29801324503306
98.4748010610081,87.2847682119208,81.31868131868124,75.76158940397346
98.54111405835557,87.54966887417247,81.75824175824168,76.22516556291386
98.60742705570306,87.81456953642413,82.19780219780212,76.68874172185426
98.67374005305054,88.07947019867579,82.63736263736256,77.08609271523174
98.74005305039802,88.34437086092746,83.076923076923,77.48344370860923
98.8063660477455,88.54304635761619,83.51648351648343,77.88079470198672
98.87267904509298,88.74172185430493,83.95604395604387,78.2781456953642
98.93899204244046,88.94039735099366,84.39560439560431,78.67549668874169
99.00530503978794,89.1390728476824,84.83516483516475,79.07284768211917
99.07161803713542,89.33774834437114,85.27472527472518,79.47019867549666
99.1379310344829,89.53642384105987,85.71428571428562,79.86754966887415
99.20424403183038,89.73509933774861,86.15384615384606,80.26490066225163
99.27055702917787,89.93377483443734,86.5934065934065,80.66225165562912
99.33687002652535,90.13245033112608,87.03296703296694,81.0596026490066
99.40318302387283,90.33112582781482,87.36263736263727,81.4569536423841
99.46949602122031,90.52980132450355,87.69230769230761,81.85430463576158
99.53580901856779,90.72847682119229,88.02197802197794,82.25165562913907
99.60212201591527,90.92715231788102,88.35164835164828,82.64900662251655
99.66843501326275,91.12582781456976,88.68131868131861,83.04635761589404
99.73474801061023,91.3245033112585,89.01098901098895,83.44370860927152
99.80106100795771,91.52317880794723,89.34065934065929,83.84105960264901
99.8673740053052,91.72185430463597,89.67032967032962,84.2384105960265
99.93368700265268,91.9205298013247,89.99999999999996,84.63576158940398
100.00000000000016,92.11920529801344,90.3296703296703,85.03311258278147
100.00000000000016,92.31788079470218,90.65934065934063,85.43046357615896
