round,accuracy,elapsed_time,comm_time,round_time
1,0.21538888888888888,23.00000023841858,0,23
2,0.3403,70.00000023841858,0,70
3,0.28915555555555555,83.00000023841858,0,70
4,0.4953,109.00000023841858,0,70
5,0.5600111111111111,140.00000023841858,0,70
6,0.5524777777777777,153.00000023841858,0,70
7,0.5664777777777777,165.00000023841858,0,70
8,0.6017,194.00000023841858,0,70
9,0.6102,223.00000023841858,0,70
10,0.6288333333333334,235.00000023841858,0,70
11,0.6318222222222222,264.0000002384186,0,70
12,0.6437333333333334,293.0000002384186,0,70
13,0.6336888888888889,305.0000002384186,0,70
14,0.6493777777777778,363.0000002384186,0,70
15,0.6450444444444444,374.0000002384186,0,70
16,0.6631111111111111,407.0000002384186,0,70
17,0.6576,433.0000002384186,0,70
18,0.6529111111111111,477.0000002384186,0,70
19,0.6647222222222222,503.0000002384186,0,70
20,0.6530666666666667,524.0000002384186,0,70
21,0.6585333333333333,547.0000002384186,0,70
22,0.6689777777777778,566.0000002384186,0,70
23,0.6513111111111111,581.0000002384186,0,70
24,0.6624888888888889,605.0000002384186,0,70
25,0.6551,636.0000002384186,0,70
26,0.6688,651.0000002384186,0,70
27,0.6558,675.0000002384186,0,70
28,0.6719,699.0000002384186,0,70
29,0.6646111111111112,721.0000002384186,0,70
30,0.6721222222222222,745.0000002384186,0,70
