round,elapsed_time,accuracy
1,150.00000071525574,94.96095842655141
2,350.00000071525574,63.433734119023555
3,410.00000071525574,73.50740646943157
4,485.00000071525574,47.43780972606727
5,565.0000007152557,44.99369502438819
6,700.0000007152557,40.76503411691034
7,915.0000007152557,38.67231421474833
8,1015.0000007152557,35.9177925232191
9,1075.0000007152557,34.221899065809176
10,1265.0000007152557,32.37869604671936
11,1410.0000007152557,32.09847916481532
12,1615.0000007152557,30.481915389820216
13,1685.0000007152557,29.48014718716735
14,1965.0000007152557,28.653548714796223
15,2035.0000007152557,28.094703308816577
16,2095.0000007152557,27.341498449276067
17,2315.0000007152557,26.850031406644536
18,2385.0000007152557,26.186281387227535
19,2445.0000007152557,25.71329886611063
20,2540.0000007152557,25.157722077904648
21,2735.0000007152557,24.729682337474202
22,2790.0000007152557,24.31457683544483
23,2845.0000007152557,24.541599009745543
24,2890.0000007152557,23.98342956921935
25,2905.0000007152557,23.919711853863834
26,2945.0000007152557,23.593694859213695
27,2975.0000007152557,23.32842902527576
28,3005.0000007152557,23.05842023700033
29,3030.0000007152557,23.214936696284866
30,3060.0000007152557,22.915073592633057
31,3090.0000007152557,22.895277398555773
32,3115.0000007152557,22.9518552331712
33,3150.0000007152557,22.63008777383659
34,3180.0000007152557,22.681040171391643
35,3215.0000007152557,22.449707390245045
36,3255.0000007152557,22.49054604400371
37,3290.0000007152557,22.286641327726123
38,3310.0000007152557,22.619860343949487
39,3355.0000007152557,22.256231396488612
40,3370.0000007152557,22.36827907935298
41,3415.0000007152557,22.407671363390314
42,3430.0000007152557,22.392456019199056
43,3475.0000007152557,22.398671218642185
44,3485.0000007152557,22.852150987533932
45,3535.0000007152557,22.405977884948484
46,3545.0000007152557,22.83682984030054
47,3600.0000007152557,22.280961867253357
48,3600.0000007152557,22.72741968379068
49,3655.0000007152557,22.787836391632535
50,3670.0000007152557,22.589760511513642
