round,elapsed_time,accuracy
1,65.00000047683716,139.33997750405274
2,125.00000047683716,89.5206357552442
3,185.00000047683716,69.28958466320579
4,255.00000047683716,58.31421952869831
5,315.00000047683716,52.8018032926582
6,370.00000047683716,59.636585338410185
7,425.00000047683716,44.84825342143199
8,480.00000047683716,42.514695655651124
9,535.0000004768372,38.38252660547203
10,590.0000004768372,37.71702916044437
11,645.0000004768372,37.80220266591294
12,705.0000004768372,35.14136274234129
13,810.0000004768372,33.570583046048846
14,915.0000004768372,32.52048421757084
15,970.0000004768372,32.239639793532206
16,1030.0000004768372,31.03632375944452
17,1085.0000004768372,30.32723622509558
18,1140.0000004768372,29.32300003995556
19,1195.0000004768372,29.124983237952247
20,1260.0000004768372,28.136404346294213
21,1320.0000004768372,28.266144783379808
22,1380.0000004768372,27.59264436442901
23,1490.0000004768372,27.364453979114362
24,1545.0000004768372,27.206543073613865
25,1600.0000004768372,26.583572894475445
26,1655.0000004768372,26.388403746764624
27,1710.0000004768372,26.426437995570968
28,1765.0000004768372,26.060693688244747
29,1820.0000004768372,25.790376810596637
30,1875.0000004768372,25.602959947685907
31,1930.0000004768372,25.52880359193819
32,1985.0000004768372,25.421098800713562
33,2040.0000004768372,25.444504497448158
34,2095.000000476837,25.47225539523465
35,2150.000000476837,25.329756401060852
36,2205.000000476837,25.052233901295853
37,2260.000000476837,25.021772634798054
38,2315.000000476837,24.56062269192808
39,2390.000000476837,24.665693264865343
40,2445.000000476837,24.779967446888804
41,2500.000000476837,24.74941827720063
42,2555.000000476837,24.816529494075112
43,2610.000000476837,24.87641377049941
44,2665.000000476837,24.964228570229245
45,2720.000000476837,25.140831192165844
46,2775.000000476837,25.03371872785729
47,2830.000000476837,25.25394068203027
48,2925.000000476837,25.399579731118628
49,3005.000000476837,25.71345212977188
50,3070.000000476837,25.628414987802127
51,3125.000000476837,25.95146878379819
52,3180.000000476837,26.169504783956597
53,3235.000000476837,25.853042524312727
54,3290.000000476837,26.295466384391137
55,3350.000000476837,25.97273090690236
56,3405.000000476837,26.032171374968687
57,3460.000000476837,26.141143844137957
58,3515.000000476837,26.191938424362274
59,3570.000000476837,26.423092613272043
60,3625.000000476837,26.580499133619664
61,3680.000000476837,26.57222392803637
62,3735.000000476837,26.407492723984447
63,3790.000000476837,25.53280276263568
64,3845.000000476837,27.176060426805336
65,3900.000000476837,24.182145845090282
66,3955.000000476837,25.355580603552223
67,4010.000000476837,24.038523701106644
68,4065.000000476837,24.303211483629962
69,4120.000000476837,24.26294526272967
70,4175.000000476837,24.221810199340094
71,4230.000000476837,24.01814062903638
72,4285.000000476837,24.049146017769885
73,4340.000000476837,23.22190614636525
74,4395.000000476837,24.25835839996413
75,4450.000000476837,22.931075952072835
76,4505.000000476837,23.512590175043115
77,4560.000000476837,22.49704592587781
78,4615.000000476837,23.39052148120013
79,4665.000000476837,21.785221618513333
80,4720.000000476837,24.637522883166504
81,4775.000000476837,23.04999951948896
82,4830.000000476837,23.31168250310111
83,4885.000000476837,24.460338170849095
84,4940.000000476837,23.534435056829118
85,4980.000000476837,21.728525086461673
86,5035.000000476837,23.684332579534008
87,5080.000000476837,21.8053264819951
88,5135.000000476837,22.469177253938525
89,5190.000000476837,22.922073250341395
90,5245.000000476837,24.33887859818229
91,5300.000000476837,22.854036203860556
92,5355.000000476837,23.628236193993594
93,5385.000000476837,22.322685681290697
94,5440.000000476837,23.313072029066515
95,5465.000000476837,21.80248292657891
96,5520.000000476837,22.707206316680566
97,5575.000000476837,21.792930880602352
98,5595.000000476837,22.47243458816515
99,5650.000000476837,22.179158504930754
100,5675.000000476837,22.770115264509116
