round,accuracy,elapsed_time,round_time,round_time
1,0.05198589725140308,8.832201957702637,8.83220150321722,8.83220150321722
2,0.06612462224780544,9.179898023605347,9.179897597059608,9.179897597059608
3,0.0979877200556435,18.10031509399414,9.268113079480827,9.268113079480827
4,0.09522952942869478,26.8972008228302,8.957783971913159,8.957783971913159
5,0.11742696790905166,35.88304138183594,9.345680115744472,9.345680115744472
6,0.15869189811483667,44.84768342971802,9.134005238302052,9.134005238302052
7,0.18897203434546936,53.86846971511841,9.254536336287856,9.254536336287856
8,0.21880846164915815,62.75776553153992,9.06404785439372,9.06404785439372
9,0.21865256391806975,71.61059021949768,9.002609563991427,9.002609563991427
10,0.2457547848611311,80.3678388595581,8.984865571372211,8.984865571372211
11,0.2922962536576006,89.4994547367096,9.131615797057748,9.131615797057748
12,0.3093970355446827,98.38500189781189,9.285764110274613,9.285764110274613
13,0.33703890247997315,106.91910338401794,8.921236331574619,8.921236331574619
14,0.34512160023024896,115.44649195671082,8.699095827527344,8.699095827527344
15,0.3685062598935099,124.38741493225098,8.94092296436429,8.94092296436429
16,0.360831294670696,133.37466764450073,9.193860338069499,9.193860338069499
17,0.38936057945987435,142.12618470191956,9.074501753784716,9.074501753784716
18,0.41579124094593944,150.87964510917664,8.821111544035375,8.821111544035375
19,0.38353240274380007,160.01767230033875,9.138027217239141,9.138027217239141
20,0.38717801122463663,168.63735270500183,9.16588109638542,9.16588109638542
21,0.4677651460641819,177.60892915725708,8.971576453186572,8.971576453186572
22,0.4525711133496426,186.77540755271912,9.166478285565972,9.166478285565972
23,0.39150717129563006,195.61864471435547,9.366841284558177,9.366841284558177
24,0.4785580659087639,204.4359028339386,8.953964094631374,8.953964094631374
25,0.4623087254760877,213.3320381641388,9.14538470376283,9.14538470376283
26,0.46741737420252316,221.9160647392273,9.003631358966231,9.003631358966231
27,0.5258310548280328,230.69161319732666,8.880156783387065,8.880156783387065
28,0.4853336211445292,239.51199173927307,9.210592268034816,9.210592268034816
29,0.49622247805439634,248.0846221446991,10.152544216252863,10.152544216252863
30,0.5329303976591356,256.7917833328247,8.873581647872925,8.873581647872925
31,0.5390823619705474,265.2719945907593,8.83799246698618,8.83799246698618
32,0.5404014966182185,274.1588273048401,9.096562722697854,9.096562722697854
33,0.524260085383988,282.6477167606354,9.082056365907192,9.082056365907192
34,0.5526094881757567,291.2445664405823,8.617221716791391,8.617221716791391
35,0.5564109943876817,300.0027074813843,8.801323546096683,8.801323546096683
36,0.5550678754736893,308.81169056892395,9.015099056065083,9.015099056065083
37,0.5608480836571209,317.58014369010925,8.87234734557569,8.87234734557569
38,0.5665923154410707,326.1204409599304,9.040663219988346,9.040663219988346
39,0.5938864105147024,334.64186668395996,8.734343575313687,8.734343575313687
40,0.5639420540125678,343.24245166778564,8.635367825627327,8.635367825627327
41,0.5672518827649062,352.1199231147766,8.877471439540386,8.877471439540386
42,0.5729721302825347,361.06477427482605,8.989590808749199,8.989590808749199
43,0.5573463807742122,369.8912217617035,9.05242042709142,9.05242042709142
44,0.587482611406917,378.7708535194397,8.927930885925889,8.927930885925889
45,0.5894613133784238,387.40141439437866,9.066851440817118,9.066851440817118
46,0.5759701635726963,396.3316013813019,8.930186928249896,8.930186928249896
47,0.5992229097711901,404.9779863357544,9.56567163951695,9.56567163951695
48,0.6057346380774212,413.95536851882935,8.977382256649435,8.977382256649435
49,0.5957092147551206,422.51667380332947,9.026461336761713,9.026461336761713
50,0.5959970259509761,431.4304494857788,8.913775612600148,8.913775612600148
51,0.6042596056986617,440.1790771484375,9.022057653404772,9.022057653404772
52,0.6063102604691323,448.9501085281372,8.97124110441655,8.97124110441655
53,0.5719168225643978,457.54163670539856,9.056526793166995,9.056526793166995
54,0.557454309972658,466.08501982688904,8.731585527770221,8.731585527770221
55,0.6127140595769175,474.6738135814667,8.603274200111628,8.603274200111628
56,0.6224156953038806,483.1297655105591,8.883193084038794,8.883193084038794
57,0.6247661534033674,491.74955439567566,8.84411164931953,8.84411164931953
58,0.6363625461697127,500.574346780777,9.066298490390182,9.066298490390182
59,0.6160958411282199,509.5127475261688,9.054314145818353,9.054314145818353
60,0.6269127452391231,518.6123147010803,9.099567141383886,9.099567141383886
61,0.6246942006044035,527.16499376297,9.44978001061827,9.44978001061827
62,0.6133616347675924,535.8933117389679,8.728317976929247,8.728317976929247
63,0.6235549479541421,544.600353717804,9.016070476733148,9.016070476733148
64,0.6016812970691227,553.5352175235748,8.934863722883165,8.934863722883165
65,0.6281479349546697,562.2307426929474,9.019484003074467,9.019484003074467
66,0.5944380486400921,570.90190076828,8.814448911696672,8.814448911696672
67,0.6244183815417086,580.0184183120728,9.116517449729145,9.116517449729145
68,0.6428143138101405,588.6026659011841,9.245864897035062,9.245864897035062
69,0.6375257830862954,597.6103317737579,9.007665952667594,9.007665952667594
70,0.63037847172255,606.0947358608246,9.107137814164162,9.107137814164162
71,0.6351753249868086,615.08358335495,8.988847560249269,8.988847560249269
72,0.634587710461937,624.0742778778076,9.21574647910893,9.21574647910893
73,0.624778145536528,632.9419038295746,9.064032879658043,9.064032879658043
74,0.5940183239794695,641.9151763916016,8.973272589035332,8.973272589035332
75,0.6195375833453255,650.8985545635223,9.050199687480927,9.050199687480927
76,0.5585216098239555,659.8043313026428,9.112930244766176,9.112930244766176
77,0.6287355494795415,668.556666135788,9.134530693292618,9.134530693292618
78,0.6266609104427495,677.1031205654144,8.839465524069965,8.839465524069965
79,0.6433659519355303,685.6831848621368,8.60889358818531,8.60889358818531
80,0.6555379670935866,694.5998163223267,8.916631435975432,8.916631435975432
81,0.6249460354007771,703.4764032363892,9.007527400739491,9.007527400739491
82,0.6554180457619802,712.3294954299927,9.101943630725145,9.101943630725145
83,0.650909003693577,721.0246949195862,9.050924296490848,9.050924296490848
84,0.6679138485153739,730.2975676059723,9.272872728295624,9.272872728295624
85,0.6537751235189716,739.2046589851379,9.337092766538262,9.337092766538262
86,0.6559936681536912,748.0509202480316,9.090821941383183,9.090821941383183
87,0.6625893413920468,756.499685049057,9.055096413008869,9.055096413008869
88,0.6460042212308725,765.0446298122406,8.54494468960911,8.54494468960911
89,0.6427543531443373,773.9347794055939,8.890149580314755,8.890149580314755
90,0.6655993668153691,782.7329325675964,9.137357643805444,9.137357643805444
91,0.6603827888904878,791.5849723815918,9.079102570191026,9.079102570191026
92,0.6390847603971794,800.7928681373596,9.207895665429533,9.207895665429533
93,0.6564014006811532,809.624169588089,9.275991992093623,9.275991992093623
94,0.65430277737804,818.3074898719788,9.051130913197994,9.051130913197994
95,0.6607785292847892,834.2722079753876,15.964718172326684,15.964718172326684
96,0.6641483187029309,862.4769251346588,44.16943515278399,44.16943515278399
97,0.6617618842039622,1143.603355884552,309.33114784397185,309.33114784397185
98,0.6624094593946371,1199.8356139659882,309.33175879344344,309.33175879344344
99,0.6844869765433875,1247.193145275116,103.58978935331106,103.58978935331106
100,0.6694128651604547,1277.7690012454987,77.93338720034808,77.93338720034808
