round,elapsed_time,accuracy,round_time
1,335.98720359802246,0.02127659574468085,335.98720212442464
2,685.9872035980225,0.04101063829787234,350.0
3,826.3141641616821,0.12819148936170213,140.32696065609778
4,1007.4149839878082,0.22180851063829787,181.10081989259464
5,1250.3592994213104,0.3448936170212766,242.9443154653758
6,1394.3481454849243,0.4598404255319149,143.98884617438733
7,1744.3481454849243,0.5394148936170213,350.0
8,1942.1427433490753,0.5711702127659575,197.79459791770194
9,2060.6419656276703,0.5989893617021277,118.49922217195443
10,2410.6419656276703,0.6186702127659575,350.0
11,2760.6419656276703,0.6423404255319148,350.0
12,3110.6419656276703,0.6497340425531914,350.0
13,3460.6419656276703,0.6561170212765958,350.0
14,3579.1411879062653,0.6582446808510638,118.49922217195443
15,3781.6789395809174,0.6782446808510638,202.537751584468
16,3910.1618218421936,0.676595744680851,128.4828822496735
17,4112.699573516846,0.6876063829787235,202.537751584468
18,4462.699573516846,0.6929787234042554,350.0
19,4792.072420358658,0.685531914893617,329.37284688126255
20,5035.01673579216,0.6991489361702128,242.9443154653758
21,5161.831689119339,0.7042021276595745,126.8149533000753
22,5511.831689119339,0.7064893617021276,350.0
23,5723.609480381012,0.6999468085106383,211.77779119989435
24,5830.1353986263275,0.7075,106.52591830334157
25,6180.1353986263275,0.7179787234042553,350.0
26,6530.1353986263275,0.7174468085106382,350.0
27,6656.9503519535065,0.7097872340425532,126.8149533000753
28,6772.809252023697,0.73,115.85890003012649
29,6918.162735700607,0.7122872340425532,145.3534835994672
30,7028.118498325348,0.7196808510638298,109.95576266408058
31,7378.118498325348,0.7247872340425532,350.0
32,7493.977398395538,0.7292021276595745,115.85890003012649
33,7754.115820169449,0.7311170212765957,260.13842185392105
34,7898.72930264473,0.728404255319149,144.61348246213947
35,8141.673618078232,0.7263829787234043,242.9443154653758
36,8245.919781684875,0.729468085106383,104.24616349870709
37,8595.919781684875,0.7278191489361702,350.0
38,8945.919781684875,0.7362234042553192,350.0
39,9049.93376660347,0.7249468085106383,104.01398483873211
40,9178.416648864746,0.7321276595744681,128.4828822496735
41,9359.517468690872,0.7296808510638297,181.10081989259464
42,9557.312066555023,0.7365957446808511,197.79459791770194
43,9907.312066555023,0.7287234042553191,350.0
44,10243.299268722534,0.7344148936170213,335.98720212442464
45,10378.543434143066,0.7506914893617022,135.2441653207223
46,10728.543434143066,0.7407446808510638,350.0
47,10873.896917819977,0.7392553191489362,145.3534835994672
48,11223.896917819977,0.740531914893617,350.0
49,11573.896917819977,0.7438297872340426,350.0
50,11716.967517375946,0.7416489361702128,143.0705996004007
51,11813.965247154236,0.7445212765957446,96.99772981001709
52,11933.144230127335,0.7396808510638297,119.17898297790778
53,12052.323213100433,0.7412234042553192,119.17898297790778
54,12388.310415267944,0.7402127659574468,335.98720212442464
55,12523.554580688477,0.7477659574468085,135.2441653207223
56,12658.798746109009,0.7420744680851064,135.2441653207223
57,13008.798746109009,0.7419148936170212,350.0
58,13149.125706672668,0.7408510638297873,140.32696065609778
59,13264.984606742859,0.7401063829787234,115.85890003012649
60,13507.928922176361,0.7423936170212766,242.9443154653758
61,13623.787822246552,0.7413297872340425,115.85890003012649
62,13728.528942584991,0.7423936170212766,104.741120315662
63,13814.56047654152,0.7420212765957447,86.03153388764812
64,14001.76772069931,0.7488297872340426,187.20724416501642
65,14261.90614247322,0.7427659574468085,260.13842185392105
66,14611.90614247322,0.7461702127659574,350.0
67,14854.850457906723,0.7436702127659575,242.9443154653758
68,15090.705289363861,0.7450531914893617,235.8548313914265
69,15326.560120821,0.7499468085106383,235.8548313914265
70,15467.658915758133,0.7411702127659574,141.0987948830406
71,15611.647761821747,0.7504255319148936,143.98884617438733
72,15847.367625951767,0.7501595744680851,235.71986404341004
73,16197.367625951767,0.7418617021276596,350.0
74,16338.4664208889,0.7462765957446809,141.0987948830406
75,16541.004172563553,0.7435106382978723,202.537751584468
76,16870.377019405365,0.7415425531914893,329.37284688126255
77,16971.413763284683,0.7496276595744681,101.03674380548021
78,17152.51458311081,0.7517021276595744,181.10081989259464
79,17502.51458311081,0.7519148936170212,350.0
80,17647.12806558609,0.7517021276595744,144.61348246213947
81,17890.072381019592,0.7422340425531915,242.9443154653758
82,18240.072381019592,0.7518617021276596,350.0
83,18500.210802793503,0.7512765957446809,260.13842185392105
84,18850.210802793503,0.7521808510638298,350.0
85,19200.210802793503,0.7485106382978723,350.0
86,19289.048186779022,0.751968085106383,88.83738408112158
87,19470.14900660515,0.7474468085106383,181.10081989259464
88,19657.35625076294,0.7495744680851064,187.20724416501642
89,19859.89400243759,0.7503723404255319,202.537751584468
90,20209.89400243759,0.745,350.0
91,20559.89400243759,0.7473936170212766,350.0
92,20664.63512277603,0.7504255319148936,104.741120315662
93,21014.63512277603,0.7518085106382979,350.0
94,21257.579438209534,0.7457446808510638,242.9443154653758
95,21607.579438209534,0.7511702127659574,350.0
96,21957.579438209534,0.7506382978723404,350.0
97,22105.025408506393,0.7467553191489362,147.44597025644123
98,22455.025408506393,0.749468085106383,350.0
99,22536.34842991829,0.7495744680851064,81.32302137127638
100,22886.34842991829,0.7544148936170213,350.0
