round,elapsed_time,accuracy
1,75.00000047683716,144.99356160115414
2,195.00000047683716,80.44296682274661
3,350.00000047683716,70.30288682891872
4,410.00000047683716,63.89084099899554
5,475.00000047683716,54.19806808769557
6,545.0000004768372,48.45268797889491
7,605.0000004768372,45.76448083551893
8,660.0000004768372,41.55918235225768
9,720.0000004768372,38.45641962659945
10,865.0000004768372,37.32912543627047
11,1010.0000004768372,36.821361337270915
12,1165.0000004768372,34.666192174158546
13,1220.0000004768372,34.34189323015822
14,1360.0000004768372,33.39226032290654
15,1515.0000004768372,32.176971017619024
16,1570.0000004768372,32.072217597975154
17,1625.0000004768372,31.024479202596016
18,1710.0000004768372,30.221103970207057
19,1920.0000004768372,30.420219079576988
20,2060.000000476837,29.69763772845239
21,2115.000000476837,29.218341012330125
22,2170.000000476837,29.09432107532951
23,2270.000000476837,29.275401032219555
24,2330.000000476837,28.651888699059683
25,2520.000000476837,28.38357553896031
26,2575.000000476837,28.761553433006654
27,2630.000000476837,28.69157093597495
28,2685.000000476837,28.766786020210844
29,2740.000000476837,28.612097624955446
30,2765.000000476837,26.222073668787882
31,2820.000000476837,27.86109878702164
32,2875.000000476837,28.12956277184257
33,2885.000000476837,26.34543017964568
34,2940.000000476837,27.558148036791486
35,2995.000000476837,28.406708386441135
36,3005.000000476837,26.14620515195592
37,3060.000000476837,28.10408919352638
38,3115.000000476837,28.558665797561748
39,3125.000000476837,26.82174508048878
40,3180.000000476837,28.780986694160664
41,3235.000000476837,29.82999670955901
42,3245.000000476837,27.252727513043578
43,3300.000000476837,30.48360148600108
44,3355.000000476837,30.16102855462305
45,3365.000000476837,28.76891224502122
46,3420.000000476837,32.46161106614548
47,3475.000000476837,31.947880624685236
48,3485.000000476837,30.31154270525074
49,3540.000000476837,36.332222197303
50,3595.000000476837,33.255328239229634
51,3605.000000476837,33.58985384367786
52,3660.000000476837,39.915718781087385
53,3715.000000476837,37.55221715506919
54,3725.000000476837,36.3562332969811
55,3780.000000476837,44.551364426440564
56,3835.000000476837,39.39654648171239
57,3845.000000476837,40.33003941622778
58,3900.000000476837,46.49315802080873
59,3955.000000476837,43.43383752780274
60,3965.000000476837,42.34719985903197
61,4020.000000476837,50.271449671103454
62,4075.000000476837,45.043271868132244
63,4085.000000476837,45.992883637308516
64,4140.000000476837,52.13431285358309
65,4195.000000476837,48.37475148096271
66,4205.000000476837,48.03008581574555
67,4260.000000476837,56.06758972741364
68,4315.000000476837,50.02313505514113
69,4325.000000476837,51.41135959515717
70,4380.000000476837,57.43434620903154
71,4435.000000476837,53.02929555778448
72,4445.000000476837,52.808098133310004
73,4500.000000476837,60.97689918025732
74,4555.000000476837,55.1324485254423
75,4565.000000476837,56.956337499267846
76,4620.000000476837,62.920343971545265
77,4675.000000476837,58.448288969969575
78,4685.000000476837,58.33204614682516
79,4740.000000476837,66.50096845392646
80,4795.000000476837,60.20373847462256
81,4805.000000476837,62.41319209025532
82,4860.000000476837,68.61000553528841
83,4915.000000476837,64.36658617634166
84,4925.000000476837,64.45073825943926
85,4980.000000476837,72.91113085132642
86,5035.000000476837,66.51803069384732
87,5045.000000476837,68.62872152520997
88,5100.000000476837,74.99292530007146
89,5155.000000476837,70.52815296130852
90,5165.000000476837,70.87708839312668
91,5220.000000476837,79.93102489350244
92,5275.000000476837,72.8321488694826
93,5285.000000476837,75.37987150465807
94,5340.000000476837,82.36385112981446
95,5395.000000476837,76.78088640566837
96,5405.000000476837,77.62681916766509
97,5460.000000476837,88.17108204575064
98,5515.000000476837,79.51605250068467
99,5525.000000476837,82.09847216872333
100,5580.000000476837,89.83262078061264
