round,accuracy,elapsed_time,round_time
1,0.1,118.49922275543213,118.49922217195443
2,0.1,197.95772790908813,79.458505226931
3,0.1369,309.45413756370544,111.49640961356394
4,0.3201,456.9001078605652,147.44597025644123
5,0.3646,560.9140927791595,104.01398483873211
6,0.3743,910.9140927791595,350.0
7,0.3989,1054.9029388427734,143.98884617438733
8,0.4246,1130.1373777389526,75.23443878724107
9,0.4406,1390.2757995128632,260.13842185392105
10,0.4604,1740.2757995128632,350.0
11,0.427,1881.374594449997,141.0987948830406
12,0.4835,2009.8574767112732,128.4828822496735
13,0.5049,2125.7163767814636,115.85890003012649
14,0.5255,2207.3576486110687,81.64127182629446
15,0.5342,2342.601814031601,135.2441653207223
16,0.5558,2578.321678161621,235.71986404341004
17,0.567,2787.7723627090454,209.450684482246
18,0.5687,2858.17413520813,70.40177248335578
19,0.588,3208.17413520813,350.0
20,0.5964,3314.600538253784,106.42640312978205
21,0.601,3664.600538253784,350.0
22,0.6048,3924.7389600276947,260.13842185392105
23,0.6086,4184.877381801605,260.13842185392105
24,0.6132,4394.3280663490295,209.450684482246
25,0.6173,4744.3280663490295,350.0
26,0.6275,4862.707607507706,118.37954121334093
27,0.631,5098.427471637726,235.71986404341004
28,0.6268,5197.666732311249,99.23926060813373
29,0.6327,5378.767552137375,181.10081989259464
30,0.6341,5449.726917982101,70.95936583812879
31,0.6401,5799.726917982101,350.0
32,0.641,6135.714120149612,335.98720212442464
33,0.6471,6465.086966991425,329.37284688126255
34,0.6482,6708.031282424927,242.9443154653758
35,0.6551,7058.031282424927,350.0
36,0.6522,7221.766599655151,163.73531731823215
37,0.6583,7402.8674194812775,181.10081989259464
38,0.6501,7638.7222509384155,235.8548313914265
39,0.6584,7736.1805300712585,97.45827907076108
40,0.649,7842.606933116913,106.42640312978205
41,0.6598,8192.606933116913,350.0
42,0.6671,8291.846193790436,99.23926060813373
43,0.665,8641.846193790436,350.0
44,0.665,8851.29687833786,209.450684482246
45,0.6714,9201.29687833786,350.0
46,0.6654,9551.29687833786,350.0
47,0.6659,9669.676419496536,118.37954121334093
